#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="3.5" name="distr" upper="3.75"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(a)	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-105639.33986615675	-104322.5069628627	-1316.8329032940574	-104322.5069628627	48.7626759311225	1.0	1.0	0.5	0.5	-1310.311442376195	1.0	0.5	1	1.3862943611198906	3.6818714764415748	1.0
1000	-103967.97071136882	-103772.40127230124	-195.56943906758437	-103772.40127230124	50.02084122069436	1.0	1.0	0.4995978364169539	0.5004021635830461	-189.04797814972213	0.09301201373734996	0.2170042328355258	0	1.3862943611198906	3.693302292095289	2.8975406387082874
2000	-103430.83864261562	-103257.7077396561	-173.1309029595171	-103257.7077396561	51.647046722157434	1.0	1.0	0.4995978364169539	0.5004021635830461	-166.60944204165486	0.05077240747093337	0.5230191050269237	1	1.3862943611198906	3.7451793697151428	0.8943194276635797
3000	-102362.63586524743	-102205.86023278144	-156.77563246598277	-102205.86023278144	41.50255737717485	1.0	1.0	0.4995978364169539	0.5004021635830461	-150.25417154812052	0.10043064144728066	0.4440508648515986	1	1.3862943611198906	3.618736520267455	0.6238507948253482
4000	-100898.14391992312	-100742.99942727546	-155.14449264767103	-100742.99942727546	27.139293720287917	1.0	1.0	0.5006783523739472	0.49932164762605274	-148.6230317298088	0.16646285522510948	0.07057423966480308	1	1.3862943611198906	3.6770348895015657	0.43041086155796054
5000	-100170.70307409165	-100022.21772786624	-148.48534622541527	-100022.21772786624	14.056090614777876	1.0	1.0	0.5036860157016567	0.4963139842983433	-141.96388530755303	0.16485158127021218	0.17009623144393868	1	1.3862943611198906	3.5961599313800705	0.4009052092005827
6000	-99808.79148346931	-99663.27652933735	-145.51495413195272	-99663.27652933735	11.780613838005184	1.0	1.0	0.5036860157016567	0.4963139842983433	-138.99349321409048	0.14569672297664624	0.21464162965078687	0	1.3862943611198906	3.52861123269707	0.417606031369151
7000	-99738.35203331018	-99591.95910398642	-146.39292932375653	-99591.95910398642	11.78166206998365	1.0	1.0	0.5036860157016567	0.4963139842983433	-139.8714684058943	0.12854719612221016	0.19934852696714012	1	1.3862943611198906	3.6716981453282083	0.40632941647951254
8000	-99660.41637938416	-99515.6889545465	-144.727424837665	-99515.6889545465	11.418852560231139	1.0	1.0	0.5036860157016567	0.4963139842983433	-138.20596391980277	0.2408773623705525	0.03491116226024989	1	1.3862943611198906	3.5541838471231495	0.416552690339779
9000	-99589.93747035626	-99451.33665709343	-138.6008132628314	-99451.33665709343	11.498691760408498	1.0	1.0	0.5036860157016567	0.4963139842983433	-132.07935234496915	0.19995041705459582	0.13607134215905206	1	1.3862943611198906	3.5622492644132233	0.4480775100321797
10000	-99542.38122978639	-99405.02433056786	-137.3568992185306	-99405.02433056786	11.387674928140214	1.0	1.0	0.5036860157016567	0.4963139842983433	-130.83543830066836	0.18876943169051907	0.11786203066772791	1	1.3862943611198906	3.62493216135257	0.45120019394977756
11000	-99525.91023307612	-99394.60279778532	-131.3074352907975	-99394.60279778532	9.561604952758497	1.0	1.0	0.5006438818729291	0.4993561181270709	-124.78597437293527	0.24351241563833873	0.07950744339318087	1	1.3862943611198906	3.511463330787727	0.5067257629855206
12000	-99520.84809311351	-99389.97650824623	-130.87158486728745	-99389.97650824623	9.687829432156366	1.0	1.0	0.5006438818729291	0.4993561181270709	-124.35012394942521	0.1872984495740612	0.05443369761617577	1	1.3862943611198906	3.745221780372088	0.49008466963663344
13000	-99513.18702189701	-99383.7667971224	-129.42022477460955	-99383.7667971224	10.42120022183117	1.0	1.0	0.501724709494336	0.49827529050566405	-122.89876385674731	0.225210945964163	0.07708258255518262	1	1.3862943611198906	3.67781488195742	0.5364540342534495
14000	-99500.29829355706	-99371.23830901545	-129.05998454161238	-99371.23830901545	10.492096145687619	1.0	1.0	0.501724709494336	0.49827529050566405	-122.53852362375015	0.18401332736591808	0.17115896159329094	1	1.3862943611198906	3.748159730239486	0.5243791197571547
15000	-99478.22163651539	-99356.27957961695	-121.94205689843514	-99356.27957961695	8.368742978942628	1.0	1.0	0.501724709494336	0.49827529050566405	-115.4205959805729	0.2291876138283292	0.09273202580619286	1	1.3862943611198906	3.575095237479288	0.5926377473515586
16000	-99450.67443795086	-99335.15186315634	-115.52257479452408	-99335.15186315634	6.887452915266154	1.0	1.0	0.501724709494336	0.49827529050566405	-109.00111387666183	0.30283035330690516	0.017589970423458234	1	1.3862943611198906	3.6270469451082383	0.687558066749203
17000	-99450.84318657417	-99334.82403301916	-116.01915355500769	-99334.82403301916	7.104738610821868	1.0	1.0	0.501724709494336	0.49827529050566405	-109.49769263714545	0.3348172660945409	0.005989097364930281	1	1.3862943611198906	3.7458902453675367	0.7008044964976613
18000	-99449.92500234733	-99338.04850913995	-111.87649320738309	-99338.04850913995	6.281136375608724	1.0	1.0	0.501724709494336	0.49827529050566405	-105.35503228952085	0.27266166463399955	0.007893889767156789	1	1.3862943611198906	3.6227279024306744	0.7567778892829035
19000	-99447.27361491031	-99333.4562622957	-113.81735261461941	-99333.4562622957	6.560675983247261	1.0	1.0	0.501724709494336	0.49827529050566405	-107.29589169675717	0.43582232510446994	0.010252002155586198	1	1.3862943611198906	3.691390039810235	0.7418671520871963
20000	-99452.45187567169	-99341.10619866775	-111.34567700393455	-99341.10619866775	6.416214587554286	1.0	1.0	0.5027185196131433	0.49728148038685677	-104.82421608607231	0.38773881144434363	0.03839797638534555	1	1.3862943611198906	3.6774044506925145	0.7479620518618475
21000	-99441.78499245022	-99329.47640171996	-112.3085907302659	-99329.47640171996	6.799560312858208	1.0	1.0	0.5027185196131433	0.49728148038685677	-105.78712981240366	0.3503182807634966	0.037997050642171334	1	1.3862943611198906	3.7235924154199243	0.7220633149937241
22000	-99447.13174658577	-99333.12148333529	-114.01026325048392	-99333.12148333529	6.5269474327318955	1.0	1.0	0.5027185196131433	0.49728148038685677	-107.48880233262167	0.25601366661356517	0.09138461152787901	1	1.3862943611198906	3.6828772990299417	0.7247446562351977
23000	-99452.30442426648	-99339.88908984838	-112.41533441809256	-99339.88908984838	6.502003475897171	1.0	1.0	0.5027185196131433	0.49728148038685677	-105.89387350023031	0.3418459078708054	0.14148121366508543	1	1.3862943611198906	3.667094330510531	0.7493065516005598
24000	-99435.51662476166	-99323.40259617878	-112.11402858286797	-99323.40259617878	6.547761318610839	1.0	1.0	0.5027185196131433	0.49728148038685677	-105.59256766500573	0.3244132300466934	0.1732920617514035	1	1.3862943611198906	3.7325849888204963	0.7562403189942681
25000	-99430.93218677035	-99323.30378347005	-107.6284033003045	-99323.30378347005	5.987882988924122	1.0	1.0	0.5031359063208263	0.4968640936791738	-101.10694238244226	0.29825818875439697	0.11362934738738986	1	1.3862943611198906	3.546303572275838	0.7854898179914506
26000	-99439.79359857476	-99332.08764856737	-107.70595000739135	-99332.08764856737	6.017513099890328	1.0	1.0	0.5031359063208263	0.4968640936791738	-101.18448908952911	0.3509166536237963	0.1118919444706614	1	1.3862943611198906	3.576403364450715	0.7856145059935205
27000	-99443.01620360183	-99336.18034834023	-106.835855261601	-99336.18034834023	6.156259165653277	1.0	1.0	0.5031359063208263	0.4968640936791738	-100.31439434373875	0.3089136249842891	0.22899430402603713	1	1.3862943611198906	3.5679311838757117	0.8201368366595628
28000	-99438.14020265569	-99334.09912728821	-104.04107536747703	-99334.09912728821	5.486732459890347	1.0	1.0	0.5006955591268724	0.49930444087312764	-97.51961444961479	0.3614499011758999	0.0049106671828164986	1	1.3862943611198906	3.5666177767674654	0.8838494449551634
29000	-99435.10420822706	-99329.67950127451	-105.4247069525415	-99329.67950127451	5.580116610187762	1.0	1.0	0.5027715490425808	0.49722845095741924	-98.90324603467926	0.3426974615931025	0.09998926971540605	1	1.3862943611198906	3.6871716360356652	0.8306797088549348
30000	-99423.27949015968	-99319.11289083111	-104.16659932856965	-99319.11289083111	5.416785142072147	1.0	1.0	0.5027715490425808	0.49722845095741924	-97.6451384107074	0.28612509183256707	0.026925158995236457	1	1.3862943611198906	3.5285738548655705	0.9054270358279659
31000	-99430.19004465727	-99325.14669121875	-105.0433534385216	-99325.14669121875	5.468686729792306	1.0	1.0	0.5011513199084217	0.4988486800915784	-98.52189252065936	0.2851142341614716	0.08315502587235715	1	1.3862943611198906	3.5728582593977403	0.8151899457720895
32000	-99430.74134229904	-99325.435111231	-105.30623106803725	-99325.435111231	5.773230229974139	1.0	1.0	0.5011513199084217	0.4988486800915784	-98.784770150175	0.31676054236680196	0.12266204485262916	1	1.3862943611198906	3.673485576523055	0.8684549925586366
33000	-99433.29769655589	-99330.57245533245	-102.72524122344247	-99330.57245533245	5.520724213091371	1.0	1.0	0.5029419050264962	0.4970580949735039	-96.20378030558022	0.37294394284044646	0.038110407128813834	0	1.3862943611198906	3.532640244279912	0.917970416383975
34000	-99433.50559435645	-99328.87754401815	-104.62805033830357	-99328.87754401815	5.720874504619848	1.0	1.0	0.5034427866212484	0.4965572133787516	-98.10658942044132	0.3422040944736882	0.002615936418828907	1	1.3862943611198906	3.7124647732450002	0.8828502826920754
35000	-99425.21409520193	-99323.31676399517	-101.89733120675315	-99323.31676399517	5.367393331622853	1.0	1.0	0.5034427866212484	0.4965572133787516	-95.37587028889091	0.371269256799482	0.04771578238034301	1	1.3862943611198906	3.663933591864883	0.8993447268399497
36000	-99415.14815374151	-99312.1312173073	-103.01693643421312	-99312.1312173073	5.167819406801903	1.0	1.0	0.5034427866212484	0.4965572133787516	-96.49547551635088	0.27637317059498273	0.041244462618403574	1	1.3862943611198906	3.6849574996829446	0.9248072778342994
37000	-99422.72971805042	-99323.63464023249	-99.09507781793863	-99323.63464023249	4.781383643048603	1.0	1.0	0.5034427866212484	0.4965572133787516	-92.57361690007639	0.3272876181846791	0.3055817862099112	1	1.3862943611198906	3.554016920564717	1.0130587463359413
38000	-99419.84578088287	-99322.07696474779	-97.7688161350818	-99322.07696474779	4.719771726016498	1.0	1.0	0.5034427866212484	0.4965572133787516	-91.24735521721956	0.4532217889864382	0.14799897856592742	1	1.3862943611198906	3.73031796690983	0.9926161149672331
39000	-99421.44079474354	-99324.15454802205	-97.28624672148905	-99324.15454802205	4.8660971350784905	1.0	1.0	0.5024553093785608	0.4975446906214393	-90.76478580362681	0.403775071613133	0.11222928682015892	0	1.3862943611198906	3.7407336837229055	0.9834009374467
