tree,tip,age,depth
9,B78_Wuumu,6.088869809530338,0
9,B861_Ngul,6.088869809530337,0
9,C24_Koyo,6.088869809530337,0
9,C25_Mboshi,6.088869809530337,0
9,C323_Mpama,6.088869809530337,0
9,C83_Bushong,6.088869809530338,0
9,D11_Mbole,6.088869809530337,0
9,D211_Kango,6.088869809530338,0
9,D333_Ndaaka,6.088869809530339,0
9,D334_Mbo,6.088869809530339,0
9,D33_Nyali,6.088869809530339,0
9,F12_Bende,6.088869809530337,0
9,F24_Kimbu,6.088869809530337,0
9,Fefe_Grassfields,6.088869809530339,0
9,G24_Bondei,6.088869809530337,0
9,H16_Cimbala,6.088869809530338,0
9,H16_Kimbeko,6.088869809530338,0
9,H16a_Kisikongo_2013,6.088869809530338,0
9,H16g_Kimpangu_2012,6.088869809530338,0
9,H16h_Kinkanu_2012,6.088869809530338,0
9,H41_Mbala,6.088869809530337,0
9,K31_Luyana,6.088869809530338,0
9,Kom_Grassfields,6.088869809530338,0
9,L11_Pende,6.088869809530337,0
9,L13_Kwese,6.088869809530337,0
9,L23_Songe,6.088869809530337,0
9,L31a_Luba-Kasai,6.088869809530337,0
9,L32_Kanyok,6.088869809530337,0
9,L33_Luba-Shaba,6.088869809530337,0
9,M42_Bemba,6.088869809530338,0
9,M61_Lenje,6.088869809530338,0
9,M62_Soli,6.088869809530338,0
9,M64_Tonga,6.088869809530338,0
9,Moghamo_Grassfields,6.088869809530338,0
9,Mungaka_Grassfields,6.088869809530339,0
9,Oku_Grassfields,6.088869809530338,0
9,R21_Kwanyama,6.088869809530338,0
9,R31_Herero,6.088869809530338,0
9,*D308_Ebodo,6.088869809530339,0
10,A62A_Nuasue,5.401419843867505,0
10,A62B_Mmala,5.401419843867505,0
10,A75a_Fang_Bitam,5.401419843867505,0
10,A75a_Fang_Medouneu,5.401419843867505,0
10,A84_Njem,5.4014198438675045,0
10,A86c_Mpiemo,5.4014198438675045,0
10,B11b_Orungu,5.4014198438675045,0
10,B204_Ndambomo_Massoukou,5.4014198438675045,0
10,B22b_Koya,5.4014198438675045,0
10,B252_Mahongwe,5.4014198438675045,0
10,B501_Wanzi_E,5.4014198438675045,0
10,B53_Tsaangi_Poungi,5.4014198438675045,0
10,B71a_Teke_Dj,5.4014198438675045,0
10,B78_Wuumu,5.4014198438675045,0
10,B861_Ngul,5.4014198438675045,0
10,C24_Koyo,5.401419843867504,0
10,C25_Mboshi,5.401419843867504,0
10,C323_Mpama,5.4014198438675045,0
10,C83_Bushong,5.4014198438675045,0
10,D11_Mbole,5.4014198438675045,0
10,D211_Kango,5.4014198438675045,0
10,D333_Ndaaka,5.4014198438675045,0
10,D334_Mbo,5.4014198438675045,0
10,D33_Nyali,5.4014198438675045,0
10,F12_Bende,5.4014198438675045,0
10,F24_Kimbu,5.4014198438675045,0
10,Fefe_Grassfields,5.4014198438675045,0
10,G24_Bondei,5.4014198438675045,0
10,H16_Cimbala,5.4014198438675045,0
10,H16_Kimbeko,5.401419843867504,0
10,H16a_Kisikongo_2013,5.4014198438675045,0
10,H16g_Kimpangu_2012,5.401419843867504,0
10,H16h_Kinkanu_2012,5.401419843867504,0
10,H41_Mbala,5.4014198438675045,0
10,K31_Luyana,5.4014198438675045,0
10,Kom_Grassfields,5.4014198438675045,0
10,L11_Pende,5.4014198438675045,0
10,L13_Kwese,5.4014198438675045,0
10,L23_Songe,5.4014198438675045,0
10,L31a_Luba-Kasai,5.4014198438675045,0
10,L32_Kanyok,5.4014198438675045,0
10,L33_Luba-Shaba,5.4014198438675045,0
10,M42_Bemba,5.4014198438675045,0
10,M61_Lenje,5.4014198438675045,0
10,M62_Soli,5.4014198438675045,0
10,M64_Tonga,5.4014198438675045,0
10,Moghamo_Grassfields,5.4014198438675045,0
10,Mungaka_Grassfields,5.4014198438675045,0
10,Oku_Grassfields,5.4014198438675045,0
10,R21_Kwanyama,5.4014198438675045,0
10,R31_Herero,5.4014198438675045,0
10,*D308_Ebodo,5.4014198438675045,0
11,A62A_Nuasue,5.818827250633616,0
11,A62B_Mmala,5.818827250633616,0
11,A75a_Fang_Bitam,5.818827250633617,0
11,A75a_Fang_Medouneu,5.818827250633617,0
11,A84_Njem,5.818827250633616,0
11,A86c_Mpiemo,5.818827250633616,0
11,B11b_Orungu,5.818827250633616,0
11,B204_Ndambomo_Massoukou,5.818827250633616,0
11,B22b_Koya,5.818827250633616,0
11,B252_Mahongwe,5.818827250633616,0
11,B501_Wanzi_E,5.818827250633616,0
11,B53_Tsaangi_Poungi,5.818827250633616,0
11,B71a_Teke_Dj,5.818827250633616,0
11,B78_Wuumu,5.818827250633616,0
11,B861_Ngul,5.818827250633616,0
11,C24_Koyo,5.818827250633616,0
11,C25_Mboshi,5.818827250633616,0
11,C323_Mpama,5.818827250633616,0
11,C83_Bushong,5.818827250633616,0
11,D11_Mbole,5.818827250633616,0
11,D211_Kango,5.818827250633616,0
11,D333_Ndaaka,5.818827250633617,0
11,D334_Mbo,5.818827250633617,0
11,D33_Nyali,5.818827250633616,0
11,F12_Bende,5.818827250633616,0
11,F24_Kimbu,5.818827250633616,0
11,Fefe_Grassfields,5.818827250633616,0
11,G24_Bondei,5.818827250633616,0
11,H16_Cimbala,5.818827250633616,0
11,H16_Kimbeko,5.818827250633615,0
11,H16a_Kisikongo_2013,5.818827250633616,0
11,H16g_Kimpangu_2012,5.818827250633615,0
11,H16h_Kinkanu_2012,5.818827250633615,0
11,H41_Mbala,5.818827250633617,0
11,K31_Luyana,5.818827250633616,0
11,Kom_Grassfields,5.818827250633616,0
11,L11_Pende,5.818827250633617,0
11,L13_Kwese,5.818827250633617,0
11,L23_Songe,5.818827250633616,0
11,L31a_Luba-Kasai,5.818827250633616,0
11,L32_Kanyok,5.818827250633616,0
11,L33_Luba-Shaba,5.818827250633616,0
11,M42_Bemba,5.818827250633616,0
11,M61_Lenje,5.818827250633616,0
11,M62_Soli,5.818827250633616,0
11,M64_Tonga,5.818827250633616,0
11,Moghamo_Grassfields,5.818827250633616,0
11,Mungaka_Grassfields,5.818827250633616,0
11,Oku_Grassfields,5.818827250633616,0
11,R21_Kwanyama,5.818827250633616,0
11,R31_Herero,5.818827250633616,0
11,*D308_Ebodo,5.818827250633616,0
12,A62A_Nuasue,6.4346482649369365,0
12,A62B_Mmala,6.4346482649369365,0
12,A75a_Fang_Bitam,6.4346482649369365,0
12,A75a_Fang_Medouneu,6.4346482649369365,0
12,A84_Njem,6.4346482649369365,0
12,A86c_Mpiemo,6.4346482649369365,0
12,B11b_Orungu,6.434648264936937,0
12,B204_Ndambomo_Massoukou,6.434648264936936,0
12,B22b_Koya,6.434648264936936,0
12,B252_Mahongwe,6.434648264936936,0
12,B501_Wanzi_E,6.434648264936936,0
12,B53_Tsaangi_Poungi,6.434648264936936,0
12,B71a_Teke_Dj,6.4346482649369365,0
12,B78_Wuumu,6.4346482649369365,0
12,B861_Ngul,6.434648264936937,0
12,C24_Koyo,6.4346482649369365,0
12,C25_Mboshi,6.4346482649369365,0
12,C323_Mpama,6.4346482649369365,0
12,C83_Bushong,6.4346482649369365,0
12,D11_Mbole,6.4346482649369365,0
12,D211_Kango,6.434648264936937,0
12,D333_Ndaaka,6.4346482649369365,0
12,D334_Mbo,6.4346482649369365,0
12,D33_Nyali,6.4346482649369365,0
12,F12_Bende,6.4346482649369365,0
12,F24_Kimbu,6.4346482649369365,0
12,Fefe_Grassfields,6.434648264936937,0
12,G24_Bondei,6.4346482649369365,0
12,H16_Cimbala,6.434648264936937,0
12,H16_Kimbeko,6.434648264936937,0
12,H16a_Kisikongo_2013,6.4346482649369365,0
12,H16g_Kimpangu_2012,6.434648264936937,0
12,H16h_Kinkanu_2012,6.434648264936937,0
12,H41_Mbala,6.4346482649369365,0
12,K31_Luyana,6.434648264936937,0
12,Kom_Grassfields,6.4346482649369365,0
12,L11_Pende,6.4346482649369365,0
12,L13_Kwese,6.4346482649369365,0
12,L23_Songe,6.434648264936937,0
12,L31a_Luba-Kasai,6.4346482649369365,0
12,L32_Kanyok,6.4346482649369365,0
12,L33_Luba-Shaba,6.434648264936937,0
12,M42_Bemba,6.4346482649369365,0
12,M61_Lenje,6.434648264936936,0
12,M62_Soli,6.434648264936936,0
12,M64_Tonga,6.434648264936936,0
12,Moghamo_Grassfields,6.4346482649369365,0
12,Mungaka_Grassfields,6.434648264936937,0
12,Oku_Grassfields,6.4346482649369365,0
12,R21_Kwanyama,6.4346482649369365,0
12,R31_Herero,6.4346482649369365,0
12,*D308_Ebodo,6.4346482649369365,0
13,A62A_Nuasue,5.815788012584268,0
