#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="11.9" name="distr" upper="12.75"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(a)	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
24000	-103398.08527030356	-103283.37195571684	-114.71331458672104	-103283.37195571684	21.66739268792664	1.0	1.6515015593068532	0.4987836636345716	0.5012163363654285	-106.31657667792983	0.17885027400180672	0.5860802631137436	0	0.16251892949777533	11.911020718922442	3.3805861710776455
25000	-103407.5091294108	-103285.01262809495	-122.49650131584409	-103285.01262809495	20.015458290677827	1.0	1.6515015593068532	0.49815896533990434	0.5018410346600958	-114.09976340705288	0.14263987313175408	0.5501010991017824	0	0.16251892949777533	12.08516337848456	3.2099465021261944
26000	-103409.19485306929	-103290.50549707132	-118.68935599797202	-103290.50549707132	13.778447429688152	1.0	1.6515015593068532	0.49815896533990434	0.5018410346600958	-110.2926180891808	0.23841599603385882	0.2992673855831214	0	0.16251892949777533	12.0799134105524	2.971200515343057
27000	-103419.7239918869	-103294.61868615812	-125.10530572878278	-103294.61868615812	13.677366395812719	1.0	1.6515015593068532	0.49815896533990434	0.5018410346600958	-116.70856781999157	0.18509895045398894	0.2393119711888448	0	0.16251892949777533	12.569054823055541	2.847321256285261
28000	-103418.32026377323	-103292.29428685413	-126.02597691909745	-103292.29428685413	15.789476261681667	1.0	1.5033081952560636	0.49815896533990434	0.5018410346600958	-117.77743237435702	0.22609110303640895	0.1267902530893547	0	0.16251892949777533	12.652655906296129	3.1128470185131185
29000	-103417.90178493997	-103295.25521016009	-122.64657477987828	-103295.25521016009	12.551761588398694	1.0	1.5033081952560636	0.4993008580448316	0.5006991419551685	-114.39803023513785	0.19201833243501026	0.2659004148023006	0	0.16251892949777533	12.551761588398694	3.159374539473627
30000	-103412.14037444285	-103297.42217176677	-114.71820267609174	-103297.42217176677	12.065145309641277	1.0	1.529579721918158	0.4993008580448316	0.5006991419551685	-106.44338660468922	0.3036416667498932	0.11375214298478038	0	0.16251892949777533	12.065145309641277	3.085667240762492
31000	-103401.4316324883	-103289.01217174306	-112.4194607452403	-103289.01217174306	12.175900702702833	1.0	1.529579721918158	0.4993008580448316	0.5006991419551685	-104.14464467383779	0.30475819668233195	0.37905905383599914	0	0.16251892949777533	12.175900702702833	3.281577619915917
32000	-103398.39543605062	-103282.30854846792	-116.08688758269513	-103282.30854846792	12.542909299514127	1.0	1.529579721918158	0.5017924574839671	0.4982075425160331	-107.81207151129261	0.25388417673391345	0.29859492976312746	0	0.16251892949777533	12.542909299514127	3.0918520419630253
33000	-103407.88909972635	-103283.62054831715	-124.2685514091997	-103283.62054831715	15.82622657137644	1.0	1.529579721918158	0.5017924574839671	0.4982075425160331	-115.99373533779719	0.18524673033527136	0.29230520882330985	0	0.16251892949777533	12.527406521071637	3.19290805646899
34000	-103412.51929562239	-103284.902542177	-127.6167534453863	-103284.902542177	13.62064779071482	1.0	1.529579721918158	0.5017924574839671	0.4982075425160331	-119.34193737398378	0.18198145316722023	0.23662607102962885	0	0.16251892949777533	12.749785761084832	3.169920623549169
35000	-103405.78977669307	-103283.37412630479	-122.41565038828675	-103283.37412630479	20.586045156379956	1.0	1.697538232456062	0.5017924574839671	0.4982075425160331	-113.97287580634632	0.14928654850355094	0.3411029583864744	0	0.16251892949777533	12.397244193809465	3.2109385887305977
36000	-103394.75111452576	-103282.55341094651	-112.19770357925314	-103282.55341094651	12.984265647572617	1.0	1.697538232456062	0.5017924574839671	0.4982075425160331	-103.75492899731272	0.30898181614987563	0.40535127792295833	0	0.16251892949777533	12.138777784389479	2.817347121990079
37000	-103398.78227053284	-103288.44265229412	-110.33961823872463	-103288.44265229412	11.984525733236417	1.0	1.697538232456062	0.4998152317893865	0.5001847682106136	-101.8968436567842	0.3334723737415919	0.21807379498698562	0	0.16251892949777533	11.984525733236417	3.0185946682263367
38000	-103404.44809408547	-103286.58224452789	-117.8658495575806	-103286.58224452789	12.919665220026516	1.0	1.697538232456062	0.4998152317893865	0.5001847682106136	-109.42307497564018	0.2558504039100488	0.17832931288585832	0	0.16251892949777533	11.935103301997557	2.6495181817278146
39000	-103408.60207374798	-103288.74798530684	-119.85408844115508	-103288.74798530684	14.799326333130399	1.0	1.697538232456062	0.49965441205596856	0.5003455879440315	-111.41131385921466	0.1815457241925024	0.3480191913931759	0	0.16251892949777533	12.636909709447497	2.478945657433744
40000	-103397.46472474435	-103295.02991707418	-102.4348076701648	-103295.02991707418	12.676020106284856	1.0	1.697538232456062	0.49965441205596856	0.5003455879440315	-93.99203308822437	0.27973955891909663	0.2894345438280227	0	0.16251892949777533	12.676020106284856	2.6213026223085656
41000	-103381.8228551505	-103282.89995257594	-98.922902574553	-103282.89995257594	12.140735514537878	1.0	1.697538232456062	0.49965441205596856	0.5003455879440315	-90.48012799261258	0.29094046996969025	0.3900871578338218	0	0.16251892949777533	12.140735514537878	2.65791399154305
42000	-103389.0083928614	-103282.66218141402	-106.34621144737719	-103282.66218141402	12.343980367289682	1.0	1.697538232456062	0.5021142222400266	0.49788577775997345	-97.90343686543676	0.20690763405638685	0.590387909051261	0	0.16251892949777533	12.343980367289682	2.6603131087976646
43000	-103390.78467060145	-103280.22265842938	-110.56201217207636	-103280.22265842938	12.302598562461297	1.0	1.697538232456062	0.5021142222400266	0.49788577775997345	-102.11923759013594	0.13634877047794494	0.6667994701880239	0	0.16251892949777533	12.302598562461297	3.0253996999831374
44000	-103405.66879895961	-103285.6556757209	-120.01312323870597	-103285.6556757209	12.626481222903342	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-111.6548548828986	0.2950535828974556	0.28209521327181447	0	0.16251892949777533	12.33161194822418	2.8142203832646278
45000	-103403.72454107452	-103288.96995800492	-114.75458306960024	-103288.96995800492	15.252308805070628	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-106.39631471379288	0.25675121692848935	0.32224392304665717	0	0.16251892949777533	12.491337818306508	2.568600754811422
46000	-103405.85742557787	-103292.57159199542	-113.28583358244128	-103292.57159199542	12.728038481224232	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-104.92756522663392	0.17777045688806475	0.5954265762586881	0	0.16251892949777533	12.728038481224232	2.7993210882111175
47000	-103407.81973187854	-103285.90614639524	-121.91358548330027	-103285.90614639524	12.696109952693362	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-113.5553171274929	0.24586800831233657	0.19165309906022668	0	0.16251892949777533	12.696109952693362	2.7676258005805208
48000	-103416.9416999014	-103293.80273327504	-123.13896662636743	-103293.80273327504	12.685483283723585	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-114.78069827056007	0.27385990771286245	0.22098794499907656	0	0.16251892949777533	12.2923029705963	2.930212939257767
49000	-103427.99263195065	-103296.36042121175	-131.63221073889196	-103296.36042121175	14.134208941004285	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-123.27394238308457	0.2075520728439328	0.19038365751789946	0	0.16251892949777533	12.537262757692165	2.8328783067861507
50000	-103417.58383695358	-103291.61508318286	-125.96875377071706	-103291.61508318286	13.042608230497288	1.0	1.6130320063230081	0.5023882165843889	0.4976117834156111	-117.61048541490969	0.26313506548950916	0.003099018597089503	0	0.16251892949777533	12.465679084581335	2.8973283360907485
51000	-103411.65704447689	-103294.01923438051	-117.63781009638477	-103294.01923438051	14.046914031828834	1.0	1.6090564964432315	0.5023882165843889	0.4976117834156111	-109.28351725045718	0.27443146693966525	0.214230224103062	0	0.16251892949777533	12.524705391729647	3.011508029669676
52000	-103422.1959963015	-103298.38550620858	-123.81049009291347	-103298.38550620858	12.561080451517233	1.0	1.6090564964432315	0.5023882165843889	0.4976117834156111	-115.45619724698588	0.19269648906980852	0.17834577026031131	0	0.16251892949777533	12.363465404640941	2.875615450030371
53000	-103382.08760454909	-103280.57838679329	-101.50921775578921	-103280.57838679329	12.4066442245165	1.0	1.6090564964432315	0.5023882165843889	0.4976117834156111	-93.15492490986162	0.1735783509780699	0.7130810726015026	0	0.16251892949777533	12.4066442245165	2.8520296392693685
54000	-103396.29564811612	-103287.86442851789	-108.43121959823695	-103287.86442851789	12.30860981198709	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-100.07692675230936	0.2594456016746691	0.21363373635990693	0	0.16251892949777533	12.30860981198709	2.976497752308045
55000	-103413.0538268805	-103290.89760455723	-122.15622232326545	-103290.89760455723	12.362699684048184	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-113.80192947733786	0.14294549020140107	0.39254605380889784	0	0.16251892949777533	12.362699684048184	2.5910763747086123
56000	-103391.87022205841	-103282.26650465527	-109.60371740314389	-103282.26650465527	12.4366265638296	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-101.2494245572163	0.31731459331952394	0.12858789947052798	0	0.16251892949777533	12.4366265638296	2.6342510525687888
57000	-103396.08387950879	-103287.06023821408	-109.02364129470705	-103287.06023821408	12.366132300763248	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-100.66934844877946	0.30582230477987093	0.14570641613835889	0	0.16251892949777533	12.366132300763248	2.5147094489922757
58000	-103411.54785325428	-103291.72712846988	-119.82072478439788	-103291.72712846988	12.558815952106416	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-111.4664319384703	0.24142951021626452	0.4883853312893115	0	0.16251892949777533	12.558815952106416	2.406909686328879
59000	-103394.29501325088	-103283.40255310695	-110.89246014393892	-103283.40255310695	12.487211713495187	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-102.53816729801133	0.32815789599205253	0.06341435650112473	0	0.16251892949777533	12.487211713495187	2.567248272408703
60000	-103406.7722464895	-103294.09918904123	-112.67305744828118	-103294.09918904123	12.263166840261585	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-104.3187646023536	0.20024782297207297	0.5243006120271487	0	0.16251892949777533	12.263166840261585	2.3515751056656997
61000	-103405.67841668866	-103288.24062321684	-117.43779347182722	-103288.24062321684	14.67336012682492	1.0	1.6090564964432315	0.5002956543633948	0.4997043456366052	-109.08350062589963	0.2513808203328068	0.2948434836949564	0	0.16251892949777533	12.193535545972068	2.4707472834740782
62000	-103424.85595897233	-103297.11190197608	-127.74405699625453	-103297.11190197608	18.52014861003808	1.0	1.6090564964432315	0.5013230313519893	0.4986769686480108	-119.38976415032694	0.25538333706059874	0.287998959796985	0	0.16251892949777533	12.095150349472643	2.5621395942308793
63000	-103419.56782556715	-103294.02226418437	-125.54556138278166	-103294.02226418437	19.393784689468173	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-117.35991961325354	0.13611709405877082	0.5281154614210503	0	0.16251892949777533	12.160009206284013	2.5348017436694406
64000	-103409.40035402852	-103293.09461942842	-116.30573460009406	-103293.09461942842	12.262530620019648	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-108.12009283056594	0.33601133935271943	0.3175412191146586	0	0.16251892949777533	12.262530620019648	2.710194660026391
65000	-103414.56455095706	-103291.62612340583	-122.93842755122627	-103291.62612340583	13.706363072036575	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-114.75278578169815	0.29176562445342324	0.02742943684029872	0	0.16251892949777533	12.039626215121183	2.6299274929606367
66000	-103412.39968789057	-103294.75457941883	-117.6451084717409	-103294.75457941883	12.413115845187786	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-109.45946670221278	0.23365806348007812	0.22295051942598074	0	0.16251892949777533	12.413115845187786	2.584393667354562
67000	-103401.5381257773	-103287.81532919849	-113.72279657880091	-103287.81532919849	12.644996634879973	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-105.53715480927279	0.20800973251637653	0.5259821791102334	0	0.16251892949777533	12.644996634879973	2.477381650542205
68000	-103404.64734711527	-103290.17239793875	-114.4749491765191	-103290.17239793875	12.628268817754355	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-106.28930740699099	0.1838395306768819	0.48386405819218253	0	0.16251892949777533	12.628268817754355	2.536392447882554
69000	-103401.99047363515	-103283.23089422076	-118.75957941439037	-103283.23089422076	12.907890830246092	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-110.57393764486226	0.2852109172192376	0.21488751080305002	0	0.16251892949777533	12.010134471904413	2.668225630664657
70000	-103412.2363816493	-103289.5968471873	-122.63953446199355	-103289.5968471873	17.69233370876497	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-114.45389269246543	0.1875128446034579	0.49959381925724117	0	0.16251892949777533	12.572915049195236	2.6671715233532187
71000	-103411.83076447039	-103287.1766141002	-124.65415037018421	-103287.1766141002	13.882501068972818	1.0	1.4404054200437553	0.5013230313519893	0.4986769686480108	-116.4685086006561	0.3008357203574792	0.017162531938383182	0	0.16251892949777533	12.432476905010835	2.3944682277362057
