value	sens	tree
3.12058464532925	the_root	94
1.75015652914603	the_root	94
2.44919631714279	the_root	95
1.32969860357249	the_root	95
2.53952020613145	the_root	95
0.722066696944872	the_root	95
3.31485271896018	the_root	95
1.73973263937819	the_root	95
2.1834263323866	the_root	96
1.27230856149907	the_root	96
2.98333592958326	the_root	96
0.689470720367144	the_root	96
3.22434421044881	the_root	96
1.91361618477513	the_root	96
3.13416088920111	the_root	97
1.37175920498968	the_root	97
2.34224580544292	the_root	97
0.709266901753253	the_root	97
3.53599890873789	the_root	97
1.92119344680182	the_root	97
3.65807158456127	the_root	98
1.39387523537173	the_root	98
2.17494346181922	the_root	98
0.741384468906137	the_root	98
3.16223298597216	the_root	98
1.71919956527429	the_root	98
3.00524617381361	the_root	99
1.31570383165143	the_root	99
2.31530019009406	the_root	99
0.598671548914668	the_root	99
3.3030865788954	the_root	99
2.29878069011072	the_root	99
2.80025756253487	the_root	100
1.25855729718291	the_root	100
1.95759470323846	the_root	100
0.779464413714746	the_root	100
2.88542246463968	the_root	100
1.92015383488431	the_root	100
1.27378620744082	inside	1
2.61885100379508	inside	1
1.30270667428856	inside	1
1.89019189422902	inside	1
2.07096200748781	inside	1
0.725248340664113	inside	1
1.60713927260459	inside	1
1.30517317578977	inside	2
2.51624192277644	inside	2
1.05695592459313	inside	2
1.81574752523657	inside	2
2.03037456988621	inside	2
0.674176361412002	inside	2
1.77141221288962	inside	2
1.29518482033628	inside	3
3.53734643120534	inside	3
1.73212123810173	inside	3
2.37741133368805	inside	3
2.06211959491833	inside	3
0.786198337470553	inside	3
1.9470923456431	inside	3
1.38663935668968	inside	4
2.97736202635591	inside	4
1.39950582001279	inside	4
2.41543127642876	inside	4
2.10239833761922	inside	4
0.945949129862379	inside	4
2.12632930001669	inside	4
1.42002162100156	inside	5
3.20018610903759	inside	5
1.50622844063445	inside	5
2.31540976647439	inside	5
2.11276595228431	inside	5
0.726956081149929	inside	5
2.23013430168944	inside	5
1.35511710953213	inside	6
2.84951467485182	inside	6
1.61558153969066	inside	6
2.12120601817854	inside	6
2.15046165863692	inside	6
1.90496129136936	inside	6
1.19016687630453	inside	7
2.94761631705351	inside	7
1.48934290209804	inside	7
1.79044806094966	inside	7
2.07831188445229	inside	7
0.749965578494665	inside	7
2.36478420841283	inside	7
1.38760687790163	inside	8
3.04759269020763	inside	8
1.4313113508648	inside	8
2.19366773724394	inside	8
2.18692930687055	inside	8
0.924531510458788	inside	8
1.61395745974892	inside	8
1.34680442375324	inside	9
2.85372735681408	inside	9
1.46999917940748	inside	9
2.06644824994417	inside	9
2.05207795640679	inside	9
2.22415130864647	inside	9
1.39562493687998	inside	10
3.02181981007724	inside	10
1.56775778003982	inside	10
2.60983193508449	inside	10
2.09345181217913	inside	10
0.687941013913481	inside	10
2.23181417981895	inside	10
1.39410505092121	inside	11
2.7030692580837	inside	11
1.53196154935815	inside	11
1.9360120716794	inside	11
2.00717218451601	inside	11
0.711569899232826	inside	11
1.73525549052836	inside	11
1.24513681177148	inside	12
3.10162674242215	inside	12
1.49901540127549	inside	12
2.06874148150388	inside	12
2.08500385613044	inside	12
0.653570703412274	inside	12
2.16592913726267	inside	12
1.31955785328419	inside	13
3.22560920249487	inside	13
1.56675950286556	inside	13
2.23480644631663	inside	13
2.13075043588936	inside	13
0.628245790322264	inside	13
2.08463244880951	inside	13
1.35711756286184	inside	14
3.03784814398219	inside	14
1.85725460790079	inside	14
2.45918731644499	inside	14
2.14525921496799	inside	14
0.87017169825654	inside	14
1.91152820798583	inside	14
1.39121206283391	inside	15
3.22304825446864	inside	15
1.6410890592465	inside	15
2.03044139255497	inside	15
2.02221411338257	inside	15
2.27086062893509	inside	15
1.16638691898864	inside	16
2.96435745093861	inside	16
1.6462515744544	inside	16
2.13966330543572	inside	16
2.0716141825381	inside	16
0.874818459224961	inside	16
2.61078695239998	inside	16
1.36239489000152	inside	17
2.86824405417887	inside	17
1.47612959917694	inside	17
2.11604058651304	inside	17
2.02943455166303	inside	17
0.730810451617938	inside	17
2.24875401920805	inside	17
1.35053791479635	inside	18
2.5759060291293	inside	18
1.64363061840844	inside	18
2.39913828934307	inside	18
2.03979609762456	inside	18
2.03007321772964	inside	18
1.23911838079604	inside	19
3.26341648855114	inside	19
1.55035787673884	inside	19
2.13005541731825	inside	19
2.17103926245019	inside	19
1.71556415897367	inside	19
1.2516639751734	inside	20
2.81029440651795	inside	20
1.59454219710589	inside	20
1.96359150209948	inside	20
2.01403075718528	inside	20
2.05030508660083	inside	20
1.31841951431555	inside	21
2.99115691979973	inside	21
1.5169428200963	inside	21
2.24553483355783	inside	21
2.06662083522439	inside	21
1.6455417126861	inside	21
1.38160246317509	inside	22
2.72814555855014	inside	22
1.45158001201013	inside	22
1.9342011488094	inside	22
2.06368398222116	inside	22
1.90928165013792	inside	22
1.29470490202156	inside	23
2.72258245093284	inside	23
1.32607543710666	inside	23
2.16330766615259	inside	23
2.04990354539756	inside	23
0.701193214234591	inside	23
1.65501196709511	inside	23
1.39864586759983	inside	24
2.73962300626692	inside	24
1.34228939094495	inside	24
2.00062666135589	inside	24
2.07465954092216	inside	24
0.690508779606651	inside	24
1.86441854177712	inside	24
1.34945369695848	inside	25
3.48686625239201	inside	25
1.49568513655788	inside	25
2.19251899384047	inside	25
2.01134136446038	inside	25
2.29930449191898	inside	25
1.34819226292101	inside	26
2.97468700840594	inside	26
1.52301859196706	inside	26
1.9205479442755	inside	26
2.07709917635854	inside	26
0.715499306807306	inside	26
2.20206133236597	inside	26
1.33215611793302	inside	27
3.10574499430188	inside	27
1.52203892833216	inside	27
1.69193210418892	inside	27
2.04809714031618	inside	27
0.734877812006495	inside	27
1.79010810702173	inside	27
1.31938963986949	inside	28
2.75503516088156	inside	28
1.54615069656224	inside	28
1.98210600307199	inside	28
2.14141720104102	inside	28
0.667296900815682	inside	28
1.93553900413931	inside	28
1.31194439692972	inside	29
3.13060408531026	inside	29
1.39896065312918	inside	29
2.12618442562874	inside	29
2.17928106527494	inside	29
0.848447706786001	inside	29
2.02188448822912	inside	29
1.29005206075407	inside	30
2.95382537405309	inside	30
1.49657816719676	inside	30
1.72356624948254	inside	30
2.01288429744225	inside	30
0.661169545972415	inside	30
1.75655078649176	inside	30
1.24239056982993	inside	31
2.80153450123987	inside	31
1.41265701799768	inside	31
2.04194419908543	inside	31
2.07075227320203	inside	31
1.86142747668663	inside	31
1.30001052622978	inside	32
3.21978095454894	inside	32
1.48197999298763	inside	32
2.19490233535709	inside	32
2.03248045228505	inside	32
2.03915583543152	inside	32
1.26297786202757	inside	33
3.06974072819054	inside	33
1.63082144438966	inside	33
2.23489040406846	inside	33
2.18804590447205	inside	33
2.14711026410996	inside	33
1.38474334589994	inside	34
2.61836078052256	inside	34
1.27990590729535	inside	34
1.84106379831634	inside	34
0.291585297178774	inside	34
0.648725707651199	inside	34
1.94968177159852	inside	34
1.3604933745423	inside	35
2.72925610098927	inside	35
1.47691685809052	inside	35
1.70941085830033	inside	35
2.09443668236588	inside	35
0.767891617320081	inside	35
1.69032894005283	inside	35
1.1786536555499	inside	36
2.76666663267236	inside	36
1.29124112722705	inside	36
1.75735519948825	inside	36
2.15164952358336	inside	36
0.675653878744828	inside	36
1.79468503575636	inside	36
1.38821766213251	inside	37
2.74560873295438	inside	37
1.63844766778612	inside	37
2.24043152215429	inside	37
2.04179403164219	inside	37
0.649042304939352	inside	37
1.71396607240094	inside	37
1.25110587656145	inside	38
3.0507824613999	inside	38
1.69724957924866	inside	38
1.79030004293185	inside	38
2.04363354588229	inside	38
0.701950648824933	inside	38
