tree,tip,age,depth
4,Nanai_Bikin,144.33294835009136,2.842170943040401e-14
4,Orok,144.33294835009136,2.842170943040401e-14
4,Ulcha,144.33294835009136,2.842170943040401e-14
4,Jurchen,140.33294835009133,4.000000000000057
4,Manchu,143.4429483500913,0.8900000000000716
4,Xibe,144.33294835009133,5.684341886080802e-14
4,Even,144.33294835009136,2.842170943040401e-14
4,Solon,144.33294835009136,2.842170943040401e-14
4,Evenki_Kamnigan,144.33294835009136,2.842170943040401e-14
4,Evenki_PT,144.33294835009136,2.842170943040401e-14
4,Southern_Evenki_Chiringda,144.33294835009139,0
4,Northern_Evenki_Tutonchany,144.33294835009139,0
4,Northern_Evenki_Tura,144.33294835009136,2.842170943040401e-14
4,Negidal,144.33294835009136,2.842170943040401e-14
4,Oroqen,144.33294835009136,2.842170943040401e-14
4,Hwanghae,144.3329483500913,8.526512829121202e-14
4,Southern_Hamgyong,144.3329483500913,8.526512829121202e-14
4,Northern_Hamgyong,144.3329483500913,8.526512829121202e-14
4,Southern_Pyongan,144.3329483500913,8.526512829121202e-14
4,Northern_Pyongan,144.3329483500913,8.526512829121202e-14
4,Jeju,144.33294835009133,5.684341886080802e-14
4,Southern_Jeolla,144.33294835009136,2.842170943040401e-14
4,Northern_Jeolla,144.33294835009136,2.842170943040401e-14
4,Southern_Gyeongsang,144.33294835009133,5.684341886080802e-14
4,Northern_Gyeongsang,144.33294835009133,5.684341886080802e-14
4,Southern_Chungcheong,144.33294835009133,5.684341886080802e-14
4,Northern_Chungcheong,144.33294835009133,5.684341886080802e-14
4,Gyeonggi,144.3329483500913,8.526512829121202e-14
4,Gangwon,144.3329483500913,8.526512829121202e-14
4,Late_Middle_Korean,140.25294835009134,4.080000000000041
4,Japanese,144.3329483500913,8.526512829121202e-14
4,Old_Japanese,132.33294835009133,12.000000000000057
4,Amami_Yamatohama,144.33294835009133,5.684341886080802e-14
4,Amami_Asama,144.33294835009133,5.684341886080802e-14
4,Amami_Yoron,144.3329483500913,8.526512829121202e-14
4,Okinawa_Yonamine,144.3329483500913,8.526512829121202e-14
4,Okinawa_Shuri,144.3329483500913,8.526512829121202e-14
4,Miyako_Irabu,144.3329483500913,8.526512829121202e-14
4,Yaeyama_Ishigaki,144.3329483500913,8.526512829121202e-14
4,Yaeyama_Hatoma,144.3329483500913,8.526512829121202e-14
4,Yonaguni,144.3329483500913,8.526512829121202e-14
4,Kagoshima,144.3329483500913,8.526512829121202e-14
4,Koshiki_islands,144.3329483500913,8.526512829121202e-14
4,Kumamoto,144.33294835009127,1.1368683772161603e-13
4,Fukuoka,144.33294835009127,1.1368683772161603e-13
4,Hachijo,144.3329483500913,8.526512829121202e-14
5,BarabaTatar,147.52899037103504,8.526512829121202e-14
5,CodexCumanicus,141.52899037103504,6.000000000000085
5,NorthAltai,147.52899037103506,5.684341886080802e-14
5,OldTurkic,136.52899037103506,11.000000000000057
5,SouthAltai,147.52899037103506,5.684341886080802e-14
5,Azeri,147.52899037103504,8.526512829121202e-14
5,Bashkir,147.52899037103504,8.526512829121202e-14
5,Chuvash,147.52899037103504,8.526512829121202e-14
5,CrimeanTatar,147.52899037103504,8.526512829121202e-14
5,Dolgan,147.52899037103504,8.526512829121202e-14
5,Gagauz,147.52899037103504,8.526512829121202e-14
5,KaraKalpak,147.52899037103504,8.526512829121202e-14
5,KarachayBalkar,147.52899037103504,8.526512829121202e-14
5,Karaim,147.52899037103504,8.526512829121202e-14
5,Kazakh,147.52899037103504,8.526512829121202e-14
5,Khakas,147.52899037103506,5.684341886080802e-14
5,Khalaj,147.52899037103504,8.526512829121202e-14
5,Kirghiz,147.52899037103504,8.526512829121202e-14
5,Kumyk,147.52899037103504,8.526512829121202e-14
5,MiddleChulym,147.52899037103506,5.684341886080802e-14
5,Nogai,147.52899037103504,8.526512829121202e-14
5,Salar,147.52899037103504,8.526512829121202e-14
5,WestYugur,147.52899037103506,5.684341886080802e-14
5,Shor,147.52899037103506,5.684341886080802e-14
5,KazanTatar,147.52899037103504,8.526512829121202e-14
5,Tofa,147.52899037103506,5.684341886080802e-14
5,Turkish,147.52899037103504,8.526512829121202e-14
5,Turkmen,147.52899037103504,8.526512829121202e-14
5,Tuvan,147.52899037103506,5.684341886080802e-14
5,Uyghur,147.528990371035,1.1368683772161603e-13
5,Uzbek,147.528990371035,1.1368683772161603e-13
5,Yakut,147.52899037103504,8.526512829121202e-14
5,Khalkha,147.52899037103506,5.684341886080802e-14
5,Buriat,147.52899037103506,5.684341886080802e-14
5,Kalmyck,147.52899037103506,5.684341886080802e-14
5,Oirat,147.52899037103506,5.684341886080802e-14
5,Kamnigan,147.52899037103506,5.684341886080802e-14
5,Dagur,147.52899037103506,5.684341886080802e-14
5,Shira-Yughur,147.5289903710351,2.842170943040401e-14
5,Baoan,147.52899037103506,5.684341886080802e-14
5,Dongxian,147.52899037103506,5.684341886080802e-14
5,Minhe,147.5289903710351,2.842170943040401e-14
5,Huzhu,147.5289903710351,2.842170943040401e-14
5,Kangjia,147.5289903710351,2.842170943040401e-14
5,Moghol,147.52899037103506,5.684341886080802e-14
5,Middle_Mongolian_Secret_History,140.02899037103506,7.500000000000057
5,Middle_Mongolian_Muqaddimat_al-adab,141.52899037103506,6.000000000000057
5,Hezhe,147.52899037103506,5.684341886080802e-14
5,Oroch,147.52899037103506,5.684341886080802e-14
5,Udihe,147.52899037103506,5.684341886080802e-14
5,Nanai_Middle_Amur,147.52899037103506,5.684341886080802e-14
5,Kur-Urmi,147.52899037103506,5.684341886080802e-14
5,Nanai_Bikin,147.52899037103506,5.684341886080802e-14
5,Orok,147.52899037103506,5.684341886080802e-14
5,Ulcha,147.52899037103506,5.684341886080802e-14
5,Jurchen,143.52899037103504,4.000000000000085
5,Manchu,146.63899037103505,0.8900000000000716
5,Xibe,147.52899037103504,8.526512829121202e-14
5,Even,147.52899037103504,8.526512829121202e-14
5,Solon,147.52899037103506,5.684341886080802e-14
5,Evenki_Kamnigan,147.52899037103504,8.526512829121202e-14
5,Evenki_PT,147.52899037103506,5.684341886080802e-14
5,Southern_Evenki_Chiringda,147.52899037103506,5.684341886080802e-14
5,Northern_Evenki_Tutonchany,147.52899037103506,5.684341886080802e-14
5,Northern_Evenki_Tura,147.52899037103506,5.684341886080802e-14
5,Negidal,147.52899037103504,8.526512829121202e-14
5,Oroqen,147.52899037103506,5.684341886080802e-14
5,Hwanghae,147.52899037103506,5.684341886080802e-14
5,Southern_Hamgyong,147.52899037103506,5.684341886080802e-14
5,Northern_Hamgyong,147.52899037103506,5.684341886080802e-14
5,Southern_Pyongan,147.52899037103504,8.526512829121202e-14
5,Northern_Pyongan,147.52899037103504,8.526512829121202e-14
5,Jeju,147.52899037103506,5.684341886080802e-14
5,Southern_Jeolla,147.52899037103506,5.684341886080802e-14
5,Northern_Jeolla,147.52899037103506,5.684341886080802e-14
5,Southern_Gyeongsang,147.52899037103506,5.684341886080802e-14
5,Northern_Gyeongsang,147.52899037103506,5.684341886080802e-14
5,Southern_Chungcheong,147.52899037103506,5.684341886080802e-14
5,Northern_Chungcheong,147.52899037103506,5.684341886080802e-14
5,Gyeonggi,147.5289903710351,2.842170943040401e-14
5,Gangwon,147.52899037103506,5.684341886080802e-14
5,Late_Middle_Korean,143.44899037103508,4.080000000000041
5,Japanese,147.5289903710351,2.842170943040401e-14
5,Old_Japanese,135.52899037103506,12.000000000000057
5,Amami_Yamatohama,147.52899037103506,5.684341886080802e-14
5,Amami_Asama,147.52899037103506,5.684341886080802e-14
5,Amami_Yoron,147.52899037103506,5.684341886080802e-14
5,Okinawa_Yonamine,147.5289903710351,2.842170943040401e-14
5,Okinawa_Shuri,147.5289903710351,2.842170943040401e-14
5,Miyako_Irabu,147.5289903710351,2.842170943040401e-14
5,Yaeyama_Ishigaki,147.5289903710351,2.842170943040401e-14
5,Yaeyama_Hatoma,147.5289903710351,2.842170943040401e-14
5,Yonaguni,147.52899037103506,5.684341886080802e-14
5,Kagoshima,147.52899037103512,0
5,Koshiki_islands,147.52899037103512,0
5,Kumamoto,147.5289903710351,2.842170943040401e-14
5,Fukuoka,147.5289903710351,2.842170943040401e-14
5,Hachijo,147.5289903710351,2.842170943040401e-14
6,BarabaTatar,146.90807949890151,0
6,CodexCumanicus,140.9080794989015,6.000000000000028
6,NorthAltai,146.90807949890151,0
6,OldTurkic,135.9080794989015,11.000000000000028
