#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="2.8" name="distr" upper="3.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(a)	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-107380.9662181425	-105205.79567426324	-2175.1705438792515	-105205.79567426324	81.85609413793385	1.0	1.0	0.5	0.5	-2168.8722265127035	1.0	0.5	1	1.6094379124340994	2.817120943364898	1.0
1000	-103763.61644239513	-103358.78441491367	-404.8320274814642	-103358.78441491367	69.13368716370269	1.0	1.0	0.5	0.5	-398.5337101149162	0.2964831046027919	0.11094186046757666	1	1.6094379124340994	2.817120943364898	0.5764025513846042
2000	-102454.04067003507	-102263.95471786194	-190.0859521731334	-102263.95471786194	78.85755240366097	1.0	1.0	0.5	0.5	-183.78763480658534	0.06616300458722012	0.05223498950536534	1	1.6094379124340994	2.935194455996048	0.3327941989602379
3000	-101552.25230311052	-101373.54572237961	-178.70658073090834	-101373.54572237961	57.010511249795535	1.0	1.0	0.5	0.5	-172.4082633643603	0.05577981827803807	0.04702112132847755	1	1.6094379124340994	2.9394987078140544	0.3258998738659328
4000	-100892.62229174934	-100730.83142477972	-161.79086696961625	-100730.83142477972	24.41716552530549	1.0	1.0	0.5	0.5	-155.4925496030682	0.11458268121708254	0.02488456769148071	1	1.6094379124340994	2.8955989597697704	0.33948804786382686
5000	-100310.71778185005	-100150.15459091392	-160.5631909361305	-100150.15459091392	17.288729848757214	1.0	1.0	0.5	0.5	-154.26487356958245	0.10947279066332356	0.02401732058344759	1	1.6094379124340994	2.9901215508291106	0.2900350015700681
6000	-99872.06190201547	-99714.54726095738	-157.51464105809634	-99714.54726095738	15.637315351325347	1.0	1.0	0.5	0.5	-151.2163236915483	0.12917073049538663	0.0057140954730002394	1	1.6094379124340994	2.9629030627889095	0.2799196361194617
7000	-98575.20641414607	-98420.76427447895	-154.4421396671204	-98420.76427447895	15.549597244940419	1.0	1.0	0.4995843973873881	0.500415602612612	-148.14382230057234	0.14154936704656346	0.013233216928200727	1	1.6094379124340994	2.9314090262178736	0.25742038516113447
8000	-98148.04979204356	-97997.07170485907	-150.9780871844883	-97997.07170485907	15.631919646287242	1.0	1.0	0.4995843973873881	0.500415602612612	-144.67976981794024	0.12598631775689553	0.05022114900915716	1	1.6094379124340994	2.9535891503765295	0.2772710722547906
9000	-98114.97542484669	-97969.36567645188	-145.6097483948079	-97969.36567645188	13.873873085703536	1.0	1.0	0.4995843973873881	0.500415602612612	-139.31143102825985	0.1590956804675795	0.2242544905850118	1	1.6094379124340994	2.8208242575225024	0.30868751084213397
10000	-98063.78944336691	-97919.8701407263	-143.91930264061116	-97919.8701407263	14.420179160556627	1.0	1.0	0.4993126220960342	0.5006873779039659	-137.62098527406312	0.1658303288086331	0.09503424015399357	1	1.6094379124340994	2.9318987511738444	0.30387369830885685
11000	-98032.51417782699	-97891.56279606586	-140.95138176113056	-97891.56279606586	12.780842697753346	1.0	1.0	0.4993126220960342	0.5006873779039659	-134.65306439458251	0.1264969540063551	0.2880063256124502	1	1.6094379124340994	2.930063333192975	0.349595984773571
12000	-98008.80473423837	-97872.52262863689	-136.28210560148403	-97872.52262863689	11.26050229028274	1.0	1.0	0.4993126220960342	0.5006873779039659	-129.983788234936	0.16357959716818724	0.30605626722782253	1	1.6094379124340994	2.8876267141291874	0.3679771317782449
13000	-98003.60169436487	-97870.31048014363	-133.29121422124985	-97870.31048014363	10.799682671661934	1.0	1.0	0.4993126220960342	0.5006873779039659	-126.99289685470181	0.15658578288384478	0.2881924190018049	1	1.6094379124340994	2.8296290011122047	0.3996345360337647
14000	-97991.00636734665	-97858.68419284176	-132.32217450489838	-97858.68419284176	10.97410442240254	1.0	1.0	0.4993126220960342	0.5006873779039659	-126.02385713835032	0.14750512274432656	0.2587681982883336	1	1.6094379124340994	2.923733350221253	0.39889962781625365
15000	-97973.45516960116	-97842.95786947479	-130.49730012637883	-97842.95786947479	10.407576960934108	1.0	1.0	0.4961493134380082	0.503850686561992	-124.19898275983078	0.21593233339198947	0.1193356513508888	1	1.6094379124340994	2.9572045529607855	0.4120429250616507
16000	-97952.82057246246	-97824.76010396573	-128.06046849672717	-97824.76010396573	9.664559261705167	1.0	1.0	0.4961493134380082	0.503850686561992	-121.76215113017912	0.1896513083061316	0.03986404866210903	1	1.6094379124340994	2.9097939042272873	0.44154996042694883
