#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="5.6" name="distr" upper="6.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(a)	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
17000	-101843.91585820097	-101747.0313964434	-96.88446175757258	-101747.0313964434	5.766606869823928	1.0	1.0	0.49570017696723123	0.5042998230327688	-89.8929972104646	0.42418264868097866	0.02424392349421313	0	0.9162907318741542	5.766606869823928	1.6463923288222817
18000	-101838.89246090622	-101738.07629693174	-100.81616397447868	-101738.07629693174	5.64666330932731	1.0	1.0	0.49570017696723123	0.5042998230327688	-93.8246994273707	0.29626038078417266	0.08662351113439104	0	0.9162907318741542	5.64666330932731	1.6558634283130655
19000	-101851.67047984141	-101749.06210914947	-102.60837069195242	-101749.06210914947	5.9980752094530745	1.0	1.0	0.49570017696723123	0.5042998230327688	-95.61690614484444	0.3398368955127109	0.14136857800948224	0	0.9162907318741542	5.9980752094530745	1.5427896839243305
20000	-101850.33862806331	-101747.52661145417	-102.81201660913959	-101747.52661145417	5.976394289743391	1.0	1.0	0.5004505053635095	0.49954949463649045	-95.82055206203161	0.4475666247168613	0.06614029123461458	0	0.9162907318741542	5.976394289743391	1.5593978569593627
21000	-101842.55100652702	-101739.70366214776	-102.84734437925383	-101739.70366214776	5.925047175388563	1.0	1.0	0.5004505053635095	0.49954949463649045	-95.85587983214585	0.34512748583387054	0.07183809116469853	0	0.9162907318741542	5.653021494756542	1.5762703026250267
22000	-101838.05392734631	-101733.90052283442	-104.15340451189583	-101733.90052283442	8.748758774513616	1.0	1.0	0.4993784568257372	0.5006215431742628	-97.16193996478785	0.31213652415268356	0.23215297821238726	0	0.9162907318741542	5.895782893211394	1.5667886138744471
23000	-101840.24795344987	-101732.74709446286	-107.50085898701225	-101732.74709446286	8.062884274344711	1.0	1.0	0.4993784568257372	0.5006215431742628	-100.50939443990427	0.405439848673255	0.14518097872078853	0	0.9162907318741542	5.732949089605843	1.4774603170805585
24000	-101827.91865954752	-101728.07950380695	-99.83915574056365	-101728.07950380695	6.423293827537944	1.0	1.0	0.4993784568257372	0.5006215431742628	-92.84769119345567	0.3946669965973121	0.14391989329410196	0	0.9162907318741542	5.736079483187901	1.6138461223880234
25000	-101825.78941285616	-101727.65416004426	-98.1352528118971	-101727.65416004426	5.794280158679605	1.0	1.0	0.49905038470498203	0.500949615295018	-91.14378826478912	0.36076323461371634	0.06065580227336905	0	0.9162907318741542	5.794280158679605	1.6759254940512642
26000	-101827.24476323984	-101729.65823293937	-97.58653030047209	-101729.65823293937	5.993771650970984	1.0	1.0	0.49905038470498203	0.500949615295018	-90.59506575336411	0.33431365666608814	0.3160900483492443	0	0.9162907318741542	5.616154817701172	1.7000841292966629
27000	-101827.00479425742	-101733.50327111538	-93.50152314204527	-101733.50327111538	5.649674473568634	1.0	1.0	0.49905038470498203	0.500949615295018	-86.51005859493729	0.46941342045139334	0.19796541254053956	0	0.9162907318741542	5.649674473568634	1.8618099716949763
28000	-101824.90350430667	-101734.76001998033	-90.1434843263376	-101734.76001998033	5.69289878328753	1.0	1.0	0.49905038470498203	0.500949615295018	-83.15201977922962	0.49881071852344894	0.08176245673856107	0	0.9162907318741542	5.69289878328753	2.112950087074475
29000	-101827.13532353166	-101735.87497924393	-91.26034428772665	-101735.87497924393	5.932061596049302	1.0	1.0	0.49905038470498203	0.500949615295018	-84.26887974061867	0.38033899118728576	0.11001004448116254	0	0.9162907318741542	5.932061596049302	2.054734532744541
30000	-101818.26366157536	-101731.28451978177	-86.97914179358621	-101731.28451978177	5.632576736635413	1.0	1.0	0.49905038470498203	0.500949615295018	-79.98767724647823	0.5159002198304783	0.11910720197697472	0	0.9162907318741542	5.632576736635413	2.1736011654478133
31000	-101824.33522788282	-101733.42204745875	-90.9131804240714	-101733.42204745875	5.90337280540666	1.0	1.0	0.49905038470498203	0.500949615295018	-83.92171587696342	0.3741942798152604	0.3924960039399061	0	0.9162907318741542	5.90337280540666	2.1079390914089386
32000	-101829.13654677024	-101741.59210614282	-87.54444062741568	-101741.59210614282	5.685914816312851	1.0	1.0	0.49905038470498203	0.500949615295018	-80.5529760803077	0.4532571949311592	0.28157499427752297	0	0.9162907318741542	5.685914816312851	2.1482176758953995
33000	-101825.71427666786	-101735.51983634711	-90.1944403207489	-101735.51983634711	5.883706983857188	1.0	1.0	0.49905038470498203	0.500949615295018	-83.20297577364092	0.581660746545537	0.19600068422120476	0	0.9162907318741542	5.883706983857188	2.087088082620883
34000	-101832.50265931303	-101743.27836297695	-89.22429633607207	-101743.27836297695	5.883576599524649	1.0	1.0	0.49905038470498203	0.500949615295018	-82.23283178896409	0.40786075981106906	0.2814715115657461	0	0.9162907318741542	5.883576599524649	2.1737880559453138
35000	-101832.95287646688	-101743.20208404309	-89.75079242378989	-101743.20208404309	5.930936241722925	1.0	1.0	0.49905038470498203	0.500949615295018	-82.75932787668191	0.4847087685004797	0.04749753412967239	0	0.9162907318741542	5.930936241722925	2.222561335937414
36000	-101818.25175343468	-101734.07259493899	-84.17915849568895	-101734.07259493899	5.633578909685939	1.0	1.0	0.49743418607562884	0.5025658139243713	-77.18769394858097	0.47090392937920833	0.09656494039333524	0	0.9162907318741542	5.633578909685939	2.2404369357489577
37000	-101820.19713521427	-101734.80790998951	-85.38922522476089	-101734.80790998951	5.713384317178322	1.0	1.0	0.49743418607562884	0.5025658139243713	-78.39776067765291	0.44898749342785965	0.18962892090239544	0	0.9162907318741542	5.713384317178322	2.3826677088939587
38000	-101821.96501133758	-101735.49097872748	-86.47403261010803	-101735.49097872748	5.834100867742406	1.0	1.0	0.49743418607562884	0.5025658139243713	-79.48256806300004	0.4106142559894402	0.060825338916785	0	0.9162907318741542	5.834100867742406	2.281671486563569
39000	-101821.8622338147	-101733.27975717069	-88.58247664400457	-101733.27975717069	5.921577341016673	1.0	1.0	0.5013336756449496	0.49866632435505054	-81.59101209689659	0.42680554522969116	0.3150510152479739	0	0.9162907318741542	5.921577341016673	2.1998677190381684
40000	-101828.58484025262	-101740.61289131538	-87.97194893723679	-101740.61289131538	5.90724356417035	1.0	1.0	0.5013336756449496	0.49866632435505054	-80.98048439012881	0.4721837636389468	0.33170578346126345	0	0.9162907318741542	5.90724356417035	2.2340505906017945
41000	-101824.48144278782	-101736.1512150239	-88.33022776392185	-101736.1512150239	5.719541659399437	1.0	1.0	0.4968155368238264	0.5031844631761737	-81.33876321681387	0.42298983447049177	0.11001163300359096	0	0.9162907318741542	5.719541659399437	2.2180999236904047
42000	-101833.38050304062	-101742.2983042772	-91.08219876343153	-101742.2983042772	5.843983637766372	1.0	1.0333898655765559	0.4980229055474439	0.5019770944525562	-84.057344350747	0.37262221147942165	0.017979540040935268	0	0.9162907318741542	5.843983637766372	2.1220261595244096
43000	-101813.83172372934	-101726.81880527765	-87.01291845168488	-101726.81880527765	5.8309360830089245	1.0	1.0333898655765559	0.4980229055474439	0.5019770944525562	-79.98806403900035	0.6806811026717392	0.00575454859930618	0	0.9162907318741542	5.8309360830089245	2.174240245609263
44000	-101818.92089308483	-101737.39628839523	-81.5246046895847	-101737.39628839523	5.800548078843129	1.0	1.0333898655765559	0.499971864451798	0.5000281355482021	-74.49975027690017	0.5480369667906907	0.013451250543742844	0	0.9162907318741542	5.800548078843129	2.3728750587786585
45000	-101831.33257738822	-101745.53202066594	-85.80055672229267	-101745.53202066594	5.913436263606136	1.0	1.0333898655765559	0.499971864451798	0.5000281355482021	-78.77570230960814	0.6806205612492287	0.0472248073841839	0	0.9162907318741542	5.913436263606136	2.123822942045366
46000	-101830.2565438049	-101743.08933586828	-87.16720793663065	-101743.08933586828	5.809590203046804	1.0	1.0333898655765559	0.49998640033888253	0.5000135996611176	-80.14235352394611	0.5362724138079045	0.277054528027792	0	0.9162907318741542	5.809590203046804	2.1198294547578826
47000	-101824.35084274555	-101736.77845518559	-87.57238755997236	-101736.77845518559	5.705921572300968	1.0	1.0333898655765559	0.49998640033888253	0.5000135996611176	-80.54753314728782	0.4541995645639953	0.022361569145024032	0	0.9162907318741542	5.705921572300968	2.088189768160696
48000	-101827.00022407976	-101731.76512297695	-95.23510110280783	-101731.76512297695	5.803091301226745	1.0	1.0333898655765559	0.49998640033888253	0.5000135996611176	-88.2102466901233	0.3518310282849818	0.36331347929335983	0	0.9162907318741542	5.803091301226745	1.8639618381211238
49000	-101824.11004307678	-101727.9947339912	-96.11530908557977	-101727.9947339912	5.822334501485309	1.0	1.0333898655765559	0.49998640033888253	0.5000135996611176	-89.09045467289523	0.2368400780174334	0.6490127853465062	0	0.9162907318741542	5.822334501485309	1.8590941978109317
50000	-101826.2160020096	-101734.36093378923	-91.85506822037264	-101734.36093378923	5.9268741827064355	1.0	1.0333898655765559	0.5017812951018132	0.4982187048981868	-84.83021380768811	0.3385614871615972	0.43116258033134547	0	0.9162907318741542	5.9268741827064355	1.9765103822089853
51000	-101825.73209101312	-101739.20466757545	-86.52742343767072	-101739.20466757545	5.9363405991784735	1.0	1.0333898655765559	0.5017812951018132	0.4982187048981868	-79.50256902498619	0.4821152262206398	0.07986961593506142	0	0.9162907318741542	5.9363405991784735	2.1114626452658842
52000	-101816.72934199992	-101731.52210922979	-85.2072327701281	-101731.52210922979	5.88084275852122	1.0	1.0333898655765559	0.5017812951018132	0.4982187048981868	-78.18237835744357	0.6014573110327126	0.04231419440443685	0	0.9162907318741542	5.88084275852122	2.129792657128968
53000	-101821.83540134886	-101735.77233676273	-86.06306458612148	-101735.77233676273	5.833216507997932	1.0	1.0333898655765559	0.5017812951018132	0.4982187048981868	-79.03821017343695	0.5925202874582929	0.06457756710488022	0	0.9162907318741542	5.833216507997932	2.095293217847866
54000	-101809.13102006978	-101725.92296218633	-83.20805788343807	-101725.92296218633	5.60646284602179	1.0	1.0333898655765559	0.5010439979474841	0.4989560020525159	-76.18320347075354	0.5653147219420681	0.058117849383857625	0	0.9162907318741542	5.60646284602179	2.157061187963999
55000	-101810.37465170861	-101722.87063999347	-87.50401171513201	-101722.87063999347	5.84649020239951	1.0	1.0333898655765559	0.5010439979474841	0.4989560020525159	-80.47915730244748	0.4037879715844461	0.11525599636957079	0	0.9162907318741542	5.84649020239951	2.031544059900726
56000	-101814.58577261085	-101728.75946099777	-85.82631161307962	-101728.75946099777	5.715324120524899	1.0	1.0333898655765559	0.5010439979474841	0.4989560020525159	-78.80145720039509	0.5773468484529287	0.1803025029660046	0	0.9162907318741542	5.715324120524899	2.0878110845782896
57000	-101815.49617657722	-101726.07988054652	-89.41629603070076	-101726.07988054652	5.861961527304167	1.0	1.0333898655765559	0.5010439979474841	0.4989560020525159	-82.39144161801623	0.39914688899718476	0.15781585338948803	0	0.9162907318741542	5.861961527304167	1.9202649849772044
58000	-101826.84393130329	-101733.15101584993	-93.6929154533619	-101733.15101584993	5.726554851262034	1.0	1.0333898655765559	0.4986459008850782	0.5013540991149218	-86.66806104067737	0.5805777681976684	0.21619295971143035	0	0.9162907318741542	5.726554851262034	1.9605544300555118
59000	-101828.43816764795	-101737.4057558861	-91.03241176186194	-101737.4057558861	5.613593295071389	1.0	1.0333898655765559	0.49756448795559355	0.5024355120444064	-84.0075573491774	0.633580213255666	0.17430217028680228	0	0.9162907318741542	5.613593295071389	2.095971641024483
60000	-101839.65520306787	-101750.83674943986	-88.81845362801185	-101750.83674943986	5.966458527203408	1.0	1.0333898655765559	0.49756448795559355	0.5024355120444064	-81.79359921532732	0.4127588721630009	0.21376454764805022	0	0.9162907318741542	5.966458527203408	2.339393697883676
61000	-101837.14355962675	-101751.9295546232	-85.21400500355931	-101751.9295546232	5.6313654301122655	1.0	1.0333898655765559	0.49756448795559355	0.5024355120444064	-78.18915059087477	0.535737550985803	0.09234375285369933	0	0.9162907318741542	5.6313654301122655	2.3115879831362753
62000	-101822.80164593224	-101739.12684475661	-83.67480117562098	-101739.12684475661	5.687382105381843	1.0	1.0333898655765559	0.49756448795559355	0.5024355120444064	-76.64994676293645	0.4995727869948761	0.02810670036006365	0	0.9162907318741542	5.687382105381843	2.322483821802621
63000	-101812.09513920378	-101729.90660665146	-82.1885325523202	-101729.90660665146	5.660820537082859	1.0	1.0333898655765559	0.5008518736760047	0.4991481263239953	-75.16367813963566	0.6293770330291145	0.1645076417490313	0	0.9162907318741542	5.660820537082859	2.2617548473800952
64000	-101815.26348573374	-101729.31665654031	-85.94682919342968	-101729.31665654031	5.918672418975038	1.0	1.0333898655765559	0.49645204377839186	0.5035479562216081	-78.92197478074515	0.4854902437072047	0.041335040111285255	0	0.9162907318741542	5.918672418975038	2.2309689677264863
65000	-101812.0245693759	-101730.3667712767	-81.65779809920423	-101730.3667712767	5.652193544408031	1.0	1.0333898655765559	0.49657157275311525	0.5034284272468847	-74.6329436865197	0.5873964917692992	0.07358075998975491	0	0.9162907318741542	5.652193544408031	2.3003273048922
66000	-101815.25975164367	-101727.04139271936	-88.21835892431386	-101727.04139271936	5.6668581045661846	1.0	1.0333898655765559	0.49657157275311525	0.5034284272468847	-81.19350451162933	0.33864937093366015	0.4900064221597137	0	0.9162907318741542	5.6668581045661846	2.1888137319723047
67000	-101818.03637074208	-101732.90235738475	-85.13401335732033	-101732.90235738475	5.924083025494212	1.0	1.0333898655765559	0.49657157275311525	0.5034284272468847	-78.1091589446358	0.4003724747278913	0.21470275101065645	0	0.9162907318741542	5.924083025494212	2.24975093848085
68000	-101807.59309448584	-101726.27191758473	-81.32117690111073	-101726.27191758473	5.62383461163244	1.0	0.9835042537527863	0.4961566188679696	0.5038433811320304	-74.34620810024997	0.5264934155979086	0.11085963480021498	0	0.9162907318741542	5.62383461163244	2.341211415918528
69000	-101813.82408227152	-101731.11356490676	-82.71051736476377	-101731.11356490676	5.631464810252484	1.0	0.9835042537527863	0.4991542683656613	0.5008457316343387	-75.73554856390301	0.5693384098363458	0.21343685107018598	0	0.9162907318741542	5.631464810252484	2.5368788007759977
70000	-101811.65718900811	-101728.28121031621	-83.37597869189098	-101728.28121031621	5.6451500353212385	1.0	0.9835042537527863	0.4991542683656613	0.5008457316343387	-76.40100989103021	0.6219401599161236	0.14631107711464592	0	0.9162907318741542	5.6451500353212385	2.2720788896695767
71000	-101822.52537854212	-101736.74630025886	-85.77907828325925	-101736.74630025886	5.630808550491605	1.0	0.9835042537527863	0.4991542683656613	0.5008457316343387	-78.80410948239849	0.3320724086601931	0.43827008127759365	0	0.9162907318741542	5.630808550491605	2.5484382471111386
72000	-101814.77734232155	-101730.61595099712	-84.16139132443145	-101730.61595099712	5.687280716490936	1.0	0.9835042537527863	0.4991542683656613	0.5008457316343387	-77.18642252357068	0.6329850394824176	0.1548234729688944	0	0.9162907318741542	5.687280716490936	2.37103102951189
73000	-101819.32901404543	-101730.80739274704	-88.5216212983964	-101730.80739274704	5.866587016681023	1.0	0.9835042537527863	0.4991542683656613	0.5008457316343387	-81.54665249753563	0.6256520189708501	0.13424465366252963	0	0.9162907318741542	5.866587016681023	2.324490578356651
