#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="1.5" name="distr" upper="2.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-105588.66748673281	-104530.96023132792	-1057.7072554048946	-104530.96023132792	91.71851598063876	1.0	1.0	0.5	0.5	-1050.4926473064722	0.5	0.5	0.6931471805599453	1.878535595182988	1.0
10000	-99530.78911557971	-99424.34299097277	-106.44612460693932	-99424.34299097277	8.777749394138665	1.0	1.0169387861532877	0.49974142196210125	0.5002585780378986	-99.21457772236384	0.3834967505705456	0.05870374175475724	0.6931471805599453	1.628527577533168	1.4154776986036366
20000	-99535.38785778351	-99415.31403259629	-120.07382518721849	-99415.31403259629	16.476127298239533	1.0	1.0191997705113558	0.5003686458125508	0.4996313541874491	-112.84001731828495	0.2066119237015306	0.248167761377426	0.6931471805599453	1.9036610141617827	1.1235317805901366
30000	-99526.39252686672	-99414.27930788163	-112.11321898509719	-99414.27930788163	9.825828489089728	1.0	1.0191997705113558	0.5005403179309938	0.49945968206900604	-104.87941111616365	0.32284886851607325	0.31491867092463155	0.6931471805599453	1.8176047750199729	1.2215516318539559
40000	-99535.94384579152	-99428.65205511985	-107.29179067167796	-99428.65205511985	11.062767640488099	1.0	0.9833448634816299	0.4998838040673584	0.5001161959326414	-100.09383770977414	0.3316393244320294	0.14462643670018974	0.6931471805599453	1.5022916164293179	1.6063851078711477
50000	-99545.2711985174	-99426.56830324796	-118.70289526943773	-99426.56830324796	19.40451116113485	1.0	1.0186315659214937	0.5012090270697908	0.49879097293020924	-111.46965560509405	0.20215199554898916	0.5105564279880399	0.6931471805599453	1.5989003701932627	1.2396502031758494
60000	-99539.77019713185	-99421.33862301298	-118.43157411886625	-99421.33862301298	14.943054517598314	1.0	0.969503497271826	0.5000058308043095	0.4999941691956906	-111.24746252317223	0.16551122120065315	0.484373851418047	0.6931471805599453	1.5930137325086713	1.2617915269760724
70000	-99522.60732103218	-99411.93683397841	-110.67048705376214	-99411.93683397841	8.177541073465509	1.0	1.0007396234224388	0.49877855765783763	0.5012214423421625	-103.45513933191752	0.15356469765108058	0.5087484685423422	0.6931471805599453	1.9753593859192358	1.2466391393999883
80000	-99538.86415031446	-99418.39840364207	-120.4657466723806	-99418.39840364207	15.302417236392914	1.0	1.0235364325360894	0.4990554076893804	0.5009445923106196	-113.22760214142232	0.19901017505594057	0.46318528249654267	0.6931471805599453	1.7214113629715009	1.0530949767090658
90000	-99533.73941994533	-99418.25865405181	-115.48076589352038	-99418.25865405181	13.169845090533997	1.0	1.0235364325360894	0.5016321360129814	0.4983678639870187	-108.2426213625621	0.12903146848510405	0.7266669420369308	0.6931471805599453	1.6310841849045015	1.2346064876456377
100000	-99554.88847668061	-99425.46379052267	-129.42468615795008	-99425.46379052267	19.331914578710656	1.0	0.9922168028425397	0.4989227801471191	0.501077219852881	-122.21786125668535	0.1714524820320261	0.4589712436828562	0.6931471805599453	1.9410570596382641	1.0639410680915196
110000	-99520.90045875967	-99419.40950941037	-101.49094934929826	-99419.40950941037	13.273471805740433	1.0	0.9922168028425397	0.5015076816137928	0.4984923183862073	-94.28412444803354	0.26708215266889107	0.5835483842801193	0.6931471805599453	1.5171677660709015	1.6802285733762763
120000	-99536.85101617019	-99420.70088904978	-116.15012712040047	-99420.70088904978	14.51150856388024	1.0	0.9710180436689979	0.499231657679851	0.5007683423201486	-108.96450097830929	0.20769001996701983	0.43923439736345665	0.6931471805599453	1.8345166904785384	1.252199149486509
130000	-99524.28081729433	-99415.9747103231	-108.30610697123205	-99415.9747103231	8.850811794518947	1.0	1.0222947129412185	0.4995542224359793	0.5004457775640206	-101.06920415986865	0.3679880716910594	0.1990527603411998	0.6931471805599453	1.5929795506359117	1.2138365011633758
140000	-99527.70679877797	-99421.06248396588	-106.64431481209165	-99421.06248396588	10.801867693060958	1.0	1.0032087385267996	0.4983972426028326	0.5016027573971673	-99.42649797514267	0.21702983672104753	0.6205373360418209	0.6931471805599453	1.547294060507346	1.5912743622561245
150000	-99518.31246619544	-99422.28638407627	-96.02608211916669	-99422.28638407627	7.0262919758808495	1.0	0.9417911219693259	0.50102767025759	0.49897232974240946	-88.86968289877517	0.27176705955243713	0.38178950652217314	0.6931471805599453	1.5097060764311787	1.766531937331575
