"type","age","simulation","node","exist","N_nodes"
"consensus",10,46,57,27,TRUE
"consensus",10,46,58,27,FALSE
"consensus",10,46,66,27,TRUE
"consensus",10,46,67,27,TRUE
"consensus",10,46,72,27,TRUE
"consensus",10,46,73,27,TRUE
"consensus",10,46,74,27,TRUE
"consensus",10,46,75,27,TRUE
"consensus",10,46,76,27,TRUE
"consensus",10,46,77,27,TRUE
"consensus",11,46,51,26,TRUE
"consensus",11,46,52,26,TRUE
"consensus",11,46,53,26,TRUE
"consensus",11,46,54,26,TRUE
"consensus",11,46,55,26,TRUE
"consensus",11,46,56,26,TRUE
"consensus",11,46,57,26,TRUE
"consensus",11,46,68,26,TRUE
"consensus",11,46,69,26,FALSE
"consensus",11,46,70,26,TRUE
"consensus",11,46,71,26,TRUE
"consensus",11,46,72,26,TRUE
"consensus",11,46,73,26,TRUE
"consensus",11,46,74,26,TRUE
"consensus",11,46,75,26,TRUE
"consensus",11,46,76,26,FALSE
"consensus",12,46,51,27,TRUE
"consensus",12,46,52,27,FALSE
"consensus",12,46,53,27,TRUE
"consensus",12,46,54,27,TRUE
"consensus",12,46,55,27,TRUE
"consensus",12,46,56,27,FALSE
"consensus",12,46,57,27,TRUE
"consensus",12,46,58,27,TRUE
"consensus",12,46,60,27,FALSE
"consensus",12,46,71,27,TRUE
"consensus",12,46,72,27,FALSE
"consensus",12,46,73,27,TRUE
"consensus",12,46,74,27,TRUE
"consensus",12,46,75,27,TRUE
"consensus",12,46,76,27,TRUE
"consensus",12,46,77,27,FALSE
"consensus",13,46,51,23,TRUE
"consensus",13,46,52,23,TRUE
"consensus",13,46,53,23,TRUE
"consensus",13,46,54,23,TRUE
"consensus",13,46,55,23,TRUE
"consensus",13,46,56,23,TRUE
"consensus",13,46,57,23,TRUE
"consensus",13,46,58,23,TRUE
"consensus",13,46,70,23,TRUE
"consensus",13,46,71,23,FALSE
"consensus",13,46,72,23,FALSE
"consensus",13,46,73,23,TRUE
"consensus",14,46,51,21,TRUE
"consensus",14,46,58,21,TRUE
"consensus",14,46,59,21,TRUE
"consensus",14,46,60,21,TRUE
"consensus",14,46,61,21,TRUE
"consensus",14,46,62,21,TRUE
"consensus",14,46,67,21,TRUE
"consensus",14,46,68,21,TRUE
"consensus",14,46,69,21,TRUE
"consensus",14,46,71,21,FALSE
"consensus",15,46,51,19,TRUE
"consensus",15,46,56,19,TRUE
"consensus",15,46,57,19,TRUE
"consensus",15,46,58,19,TRUE
"consensus",15,46,59,19,TRUE
"consensus",15,46,60,19,TRUE
"consensus",15,46,65,19,TRUE
"consensus",15,46,66,19,TRUE
"consensus",15,46,67,19,FALSE
"consensus",15,46,69,19,FALSE
"consensus",16,46,51,19,TRUE
"consensus",16,46,52,19,TRUE
"consensus",16,46,53,19,TRUE
"consensus",16,46,54,19,TRUE
"consensus",16,46,55,19,TRUE
"consensus",16,46,56,19,FALSE
"consensus",16,46,57,19,TRUE
"consensus",16,46,67,19,FALSE
"consensus",16,46,68,19,TRUE
"consensus",16,46,69,19,TRUE
"consensus",17,46,51,14,TRUE
"consensus",17,46,56,14,FALSE
"consensus",17,46,57,14,TRUE
"consensus",17,46,58,14,TRUE
"consensus",17,46,59,14,TRUE
"consensus",17,46,63,14,TRUE
"consensus",2,46,51,46,TRUE
"consensus",2,46,52,46,TRUE
"consensus",2,46,53,46,TRUE
"consensus",2,46,54,46,TRUE
"consensus",2,46,55,46,TRUE
"consensus",2,46,56,46,TRUE
"consensus",2,46,57,46,TRUE
"consensus",2,46,58,46,TRUE
"consensus",2,46,59,46,TRUE
"consensus",2,46,60,46,TRUE
"consensus",2,46,61,46,TRUE
"consensus",2,46,62,46,TRUE
"consensus",2,46,63,46,TRUE
"consensus",2,46,65,46,TRUE
"consensus",2,46,66,46,TRUE
"consensus",2,46,67,46,TRUE
"consensus",2,46,68,46,TRUE
"consensus",2,46,69,46,FALSE
"consensus",2,46,74,46,FALSE
"consensus",2,46,75,46,TRUE
"consensus",2,46,76,46,FALSE
"consensus",2,46,77,46,TRUE
"consensus",2,46,78,46,TRUE
"consensus",2,46,79,46,TRUE
"consensus",2,46,80,46,TRUE
"consensus",2,46,81,46,TRUE
"consensus",2,46,82,46,TRUE
"consensus",2,46,83,46,TRUE
"consensus",2,46,84,46,TRUE
"consensus",2,46,85,46,TRUE
"consensus",2,46,86,46,TRUE
"consensus",2,46,87,46,TRUE
"consensus",2,46,88,46,TRUE
"consensus",2,46,89,46,TRUE
"consensus",2,46,90,46,TRUE
"consensus",3,46,51,42,TRUE
"consensus",3,46,52,42,TRUE
"consensus",3,46,53,42,TRUE
"consensus",3,46,54,42,TRUE
"consensus",3,46,55,42,TRUE
"consensus",3,46,56,42,TRUE
"consensus",3,46,57,42,TRUE
"consensus",3,46,58,42,TRUE
"consensus",3,46,59,42,TRUE
"consensus",3,46,60,42,TRUE
"consensus",3,46,61,42,TRUE
"consensus",3,46,62,42,TRUE
"consensus",3,46,63,42,TRUE
"consensus",3,46,65,42,TRUE
"consensus",3,46,66,42,TRUE
"consensus",3,46,67,42,TRUE
"consensus",3,46,68,42,TRUE
"consensus",3,46,73,42,TRUE
"consensus",3,46,74,42,TRUE
"consensus",3,46,75,42,TRUE
"consensus",3,46,76,42,TRUE
"consensus",3,46,77,42,TRUE
"consensus",3,46,78,42,TRUE
"consensus",3,46,79,42,TRUE
"consensus",3,46,80,42,TRUE
"consensus",3,46,81,42,TRUE
"consensus",3,46,82,42,TRUE
"consensus",3,46,83,42,TRUE
"consensus",3,46,84,42,TRUE
"consensus",3,46,85,42,TRUE
"consensus",3,46,86,42,TRUE
"consensus",4,46,51,47,TRUE
"consensus",4,46,52,47,TRUE
"consensus",4,46,53,47,FALSE
"consensus",4,46,54,47,TRUE
"consensus",4,46,55,47,TRUE
"consensus",4,46,56,47,TRUE
"consensus",4,46,57,47,TRUE
"consensus",4,46,58,47,TRUE
"consensus",4,46,59,47,TRUE
"consensus",4,46,60,47,TRUE
"consensus",4,46,61,47,TRUE
"consensus",4,46,62,47,TRUE
"consensus",4,46,64,47,TRUE
"consensus",4,46,65,47,TRUE
"consensus",4,46,66,47,TRUE
"consensus",4,46,67,47,TRUE
"consensus",4,46,68,47,TRUE
"consensus",4,46,73,47,TRUE
"consensus",4,46,74,47,FALSE
"consensus",4,46,75,47,FALSE
"consensus",4,46,76,47,TRUE
"consensus",4,46,77,47,TRUE
"consensus",4,46,78,47,TRUE
"consensus",4,46,79,47,FALSE
"consensus",4,46,80,47,TRUE
"consensus",4,46,81,47,TRUE
"consensus",4,46,82,47,TRUE
"consensus",4,46,83,47,TRUE
"consensus",4,46,84,47,TRUE
"consensus",4,46,85,47,FALSE
"consensus",4,46,86,47,TRUE
"consensus",4,46,87,47,TRUE
"consensus",4,46,88,47,TRUE
"consensus",4,46,89,47,TRUE
"consensus",4,46,90,47,FALSE
"consensus",4,46,97,47,TRUE
"consensus",5,46,51,42,TRUE
"consensus",5,46,52,42,TRUE
"consensus",5,46,53,42,TRUE
"consensus",5,46,54,42,TRUE
"consensus",5,46,55,42,TRUE
"consensus",5,46,56,42,TRUE
"consensus",5,46,57,42,TRUE
"consensus",5,46,58,42,TRUE
"consensus",5,46,59,42,TRUE
"consensus",5,46,60,42,TRUE
"consensus",5,46,61,42,TRUE
"consensus",5,46,63,42,TRUE
"consensus",5,46,64,42,TRUE
"consensus",5,46,65,42,TRUE
"consensus",5,46,66,42,TRUE
"consensus",5,46,67,42,TRUE
"consensus",5,46,72,42,TRUE
"consensus",5,46,73,42,TRUE
"consensus",5,46,74,42,TRUE
"consensus",5,46,75,42,TRUE
"consensus",5,46,76,42,TRUE
"consensus",5,46,77,42,TRUE
"consensus",5,46,78,42,TRUE
"consensus",5,46,79,42,TRUE
"consensus",5,46,80,42,TRUE
"consensus",5,46,81,42,TRUE
"consensus",5,46,82,42,TRUE
"consensus",5,46,83,42,TRUE
"consensus",5,46,84,42,TRUE
"consensus",5,46,85,42,FALSE
"consensus",5,46,92,42,TRUE
"consensus",6,46,51,42,TRUE
"consensus",6,46,52,42,TRUE
"consensus",6,46,53,42,TRUE
"consensus",6,46,54,42,TRUE
"consensus",6,46,55,42,TRUE
"consensus",6,46,56,42,TRUE
"consensus",6,46,57,42,TRUE
"consensus",6,46,58,42,TRUE
"consensus",6,46,59,42,TRUE
"consensus",6,46,60,42,TRUE
"consensus",6,46,61,42,TRUE
"consensus",6,46,63,42,TRUE
"consensus",6,46,64,42,TRUE
"consensus",6,46,65,42,FALSE
"consensus",6,46,66,42,TRUE
"consensus",6,46,67,42,FALSE
"consensus",6,46,72,42,TRUE
"consensus",6,46,73,42,TRUE
"consensus",6,46,74,42,TRUE
"consensus",6,46,75,42,TRUE
"consensus",6,46,76,42,TRUE
"consensus",6,46,77,42,TRUE
"consensus",6,46,78,42,FALSE
"consensus",6,46,79,42,TRUE
"consensus",6,46,80,42,TRUE
"consensus",6,46,81,42,TRUE
"consensus",6,46,82,42,TRUE
"consensus",6,46,83,42,TRUE
"consensus",6,46,84,42,FALSE
"consensus",6,46,85,42,FALSE
"consensus",6,46,92,42,TRUE
"consensus",7,46,51,37,TRUE
"consensus",7,46,52,37,TRUE
"consensus",7,46,53,37,TRUE
"consensus",7,46,54,37,TRUE
"consensus",7,46,55,37,TRUE
"consensus",7,46,56,37,TRUE
"consensus",7,46,57,37,TRUE
"consensus",7,46,58,37,TRUE
"consensus",7,46,59,37,TRUE
"consensus",7,46,60,37,TRUE
"consensus",7,46,61,37,TRUE
"consensus",7,46,63,37,TRUE
"consensus",7,46,64,37,TRUE
"consensus",7,46,65,37,TRUE
"consensus",7,46,66,37,TRUE
"consensus",7,46,71,37,TRUE
"consensus",7,46,72,37,TRUE
"consensus",7,46,73,37,TRUE
"consensus",7,46,74,37,TRUE
"consensus",7,46,75,37,TRUE
"consensus",7,46,76,37,FALSE
"consensus",7,46,77,37,TRUE
"consensus",7,46,78,37,TRUE
"consensus",7,46,79,37,TRUE
"consensus",7,46,80,37,TRUE
"consensus",7,46,81,37,TRUE
"consensus",8,46,51,31,TRUE
"consensus",8,46,52,31,TRUE
"consensus",8,46,53,31,TRUE
"consensus",8,46,54,31,TRUE
"consensus",8,46,55,31,TRUE
"consensus",8,46,56,31,TRUE
"consensus",8,46,57,31,TRUE
"consensus",8,46,59,31,TRUE
"consensus",8,46,60,31,TRUE
"consensus",8,46,61,31,TRUE
"consensus",8,46,62,31,TRUE
"consensus",8,46,67,31,TRUE
"consensus",8,46,68,31,FALSE
"consensus",8,46,69,31,TRUE
"consensus",8,46,70,31,FALSE
"consensus",8,46,71,31,TRUE
"consensus",8,46,78,31,FALSE
"consensus",8,46,79,31,TRUE
"consensus",8,46,80,31,TRUE
"consensus",8,46,81,31,TRUE
"consensus",9,46,51,33,TRUE
"consensus",9,46,52,33,FALSE
"consensus",9,46,53,33,TRUE
"consensus",9,46,54,33,TRUE
"consensus",9,46,55,33,FALSE
"consensus",9,46,56,33,TRUE
"consensus",9,46,57,33,TRUE
"consensus",9,46,58,33,TRUE
"consensus",9,46,59,33,TRUE
"consensus",9,46,64,33,TRUE
"consensus",9,46,65,33,TRUE
"consensus",9,46,66,33,TRUE
"consensus",9,46,67,33,TRUE
"consensus",9,46,68,33,TRUE
"consensus",9,46,69,33,TRUE
"consensus",9,46,71,33,TRUE
"consensus",9,46,72,33,FALSE
"consensus",9,46,73,33,TRUE
"consensus",9,46,74,33,TRUE
"consensus",9,46,75,33,FALSE
"consensus",9,46,76,33,FALSE
"consensus",9,46,83,33,TRUE
"consensus",1,47,51,46,TRUE
"consensus",1,47,52,46,TRUE
"consensus",1,47,53,46,TRUE
"consensus",1,47,54,46,FALSE
"consensus",1,47,55,46,TRUE
"consensus",1,47,56,46,FALSE
"consensus",1,47,57,46,TRUE
"consensus",1,47,58,46,TRUE
"consensus",1,47,59,46,TRUE
"consensus",1,47,60,46,TRUE
"consensus",1,47,61,46,TRUE
"consensus",1,47,62,46,FALSE
"consensus",1,47,63,46,TRUE
"consensus",1,47,64,46,TRUE
"consensus",1,47,66,46,TRUE
"consensus",1,47,67,46,TRUE
"consensus",1,47,68,46,TRUE
"consensus",1,47,69,46,TRUE
"consensus",1,47,70,46,TRUE
"consensus",1,47,75,46,TRUE
"consensus",1,47,76,46,TRUE
"consensus",1,47,77,46,TRUE
"consensus",1,47,78,46,TRUE
"consensus",1,47,79,46,TRUE
"consensus",1,47,80,46,TRUE
"consensus",1,47,81,46,TRUE
"consensus",1,47,82,46,TRUE
"consensus",1,47,83,46,TRUE
"consensus",1,47,84,46,TRUE
"consensus",1,47,85,46,TRUE
"consensus",1,47,86,46,TRUE
"consensus",1,47,87,46,TRUE
"consensus",1,47,88,46,TRUE
"consensus",1,47,89,46,TRUE
"consensus",1,47,90,46,TRUE
"consensus",10,47,51,29,TRUE
"consensus",10,47,52,29,TRUE
"consensus",10,47,53,29,TRUE
"consensus",10,47,54,29,TRUE
"consensus",10,47,55,29,TRUE
"consensus",10,47,56,29,TRUE
"consensus",10,47,62,29,TRUE
"consensus",10,47,63,29,FALSE
"consensus",10,47,64,29,TRUE
"consensus",10,47,65,29,FALSE
"consensus",10,47,66,29,FALSE
"consensus",10,47,67,29,TRUE
"consensus",10,47,68,29,TRUE
"consensus",10,47,69,29,TRUE
"consensus",10,47,70,29,TRUE
"consensus",10,47,75,29,FALSE
"consensus",10,47,76,29,TRUE
"consensus",10,47,77,29,FALSE
"consensus",10,47,78,29,TRUE
"consensus",10,47,79,29,TRUE
"consensus",11,47,51,26,TRUE
"consensus",11,47,52,26,TRUE
"consensus",11,47,53,26,TRUE
"consensus",11,47,54,26,TRUE
"consensus",11,47,55,26,FALSE
"consensus",11,47,56,26,TRUE
"consensus",11,47,57,26,TRUE
"consensus",11,47,68,26,TRUE
"consensus",11,47,69,26,TRUE
"consensus",11,47,70,26,FALSE
"consensus",11,47,71,26,TRUE
"consensus",11,47,72,26,FALSE
"consensus",11,47,73,26,TRUE
"consensus",11,47,74,26,TRUE
"consensus",11,47,75,26,TRUE
"consensus",11,47,76,26,TRUE
"consensus",12,47,51,21,TRUE
"consensus",12,47,56,21,TRUE
"consensus",12,47,57,21,TRUE
"consensus",12,47,58,21,TRUE
"consensus",12,47,59,21,TRUE
"consensus",12,47,60,21,TRUE
"consensus",12,47,65,21,FALSE
"consensus",12,47,66,21,TRUE
"consensus",12,47,67,21,TRUE
"consensus",12,47,68,21,TRUE
"consensus",12,47,69,21,TRUE
"consensus",12,47,70,21,TRUE
"consensus",13,47,51,24,TRUE
"consensus",13,47,52,24,FALSE
"consensus",13,47,53,24,TRUE
"consensus",13,47,54,24,TRUE
"consensus",13,47,55,24,FALSE
"consensus",13,47,56,24,TRUE
"consensus",13,47,57,24,TRUE
"consensus",13,47,64,24,TRUE
"consensus",13,47,65,24,FALSE
"consensus",13,47,66,24,TRUE
"consensus",13,47,67,24,TRUE
"consensus",13,47,68,24,FALSE
"consensus",13,47,73,24,TRUE
"consensus",13,47,74,24,TRUE
"consensus",14,47,51,15,TRUE
"consensus",14,47,55,15,TRUE
"consensus",14,47,56,15,TRUE
"consensus",14,47,57,15,TRUE
"consensus",14,47,58,15,TRUE
"consensus",14,47,59,15,TRUE
"consensus",14,47,64,15,TRUE
"consensus",15,47,51,18,TRUE
"consensus",15,47,58,18,TRUE
"consensus",15,47,59,18,TRUE
"consensus",15,47,60,18,TRUE
"consensus",15,47,61,18,TRUE
"consensus",15,47,66,18,TRUE
"consensus",15,47,67,18,TRUE
"consensus",16,47,51,17,TRUE
"consensus",16,47,61,17,TRUE
"consensus",16,47,62,17,FALSE
"consensus",16,47,63,17,TRUE
"consensus",16,47,64,17,TRUE
"consensus",16,47,66,17,TRUE
"consensus",16,47,67,17,FALSE
"consensus",17,47,51,16,TRUE
"consensus",17,47,59,16,TRUE
"consensus",17,47,60,16,FALSE
"consensus",17,47,61,16,TRUE
"consensus",17,47,62,16,FALSE
"consensus",17,47,63,16,TRUE
"consensus",17,47,65,16,FALSE
"consensus",17,47,66,16,FALSE
"consensus",2,47,51,45,TRUE
"consensus",2,47,52,45,TRUE
"consensus",2,47,53,45,TRUE
"consensus",2,47,54,45,FALSE
"consensus",2,47,55,45,TRUE
"consensus",2,47,56,45,TRUE
"consensus",2,47,57,45,TRUE
"consensus",2,47,58,45,TRUE
"consensus",2,47,59,45,TRUE
"consensus",2,47,60,45,TRUE
"consensus",2,47,61,45,TRUE
"consensus",2,47,62,45,TRUE
"consensus",2,47,63,45,TRUE
"consensus",2,47,64,45,TRUE
"consensus",2,47,66,45,TRUE
"consensus",2,47,67,45,TRUE
"consensus",2,47,68,45,TRUE
"consensus",2,47,69,45,TRUE
"consensus",2,47,70,45,TRUE
"consensus",2,47,75,45,TRUE
"consensus",2,47,76,45,TRUE
"consensus",2,47,77,45,TRUE
"consensus",2,47,78,45,TRUE
"consensus",2,47,79,45,TRUE
"consensus",2,47,80,45,TRUE
"consensus",2,47,81,45,FALSE
"consensus",2,47,82,45,TRUE
"consensus",2,47,83,45,FALSE
"consensus",2,47,84,45,TRUE
"consensus",2,47,85,45,TRUE
"consensus",2,47,86,45,TRUE
"consensus",2,47,87,45,TRUE
"consensus",2,47,88,45,TRUE
"consensus",2,47,89,45,TRUE
"consensus",3,47,51,43,TRUE
"consensus",3,47,52,43,TRUE
"consensus",3,47,53,43,TRUE
"consensus",3,47,54,43,TRUE
"consensus",3,47,55,43,TRUE
"consensus",3,47,56,43,TRUE
"consensus",3,47,57,43,TRUE
"consensus",3,47,58,43,TRUE
"consensus",3,47,59,43,TRUE
"consensus",3,47,60,43,TRUE
"consensus",3,47,61,43,TRUE
"consensus",3,47,62,43,TRUE
"consensus",3,47,64,43,TRUE
"consensus",3,47,65,43,TRUE
"consensus",3,47,66,43,TRUE
"consensus",3,47,67,43,TRUE
"consensus",3,47,68,43,TRUE
"consensus",3,47,69,43,TRUE
"consensus",3,47,70,43,TRUE
"consensus",3,47,71,43,TRUE
"consensus",3,47,72,43,TRUE
"consensus",3,47,73,43,TRUE
"consensus",3,47,74,43,TRUE
"consensus",3,47,75,43,TRUE
"consensus",3,47,76,43,TRUE
"consensus",3,47,77,43,TRUE
"consensus",3,47,78,43,TRUE
"consensus",3,47,79,43,TRUE
"consensus",3,47,80,43,TRUE
"consensus",3,47,85,43,TRUE
"consensus",3,47,86,43,TRUE
"consensus",3,47,87,43,TRUE
"consensus",4,47,51,42,TRUE
"consensus",4,47,52,42,TRUE
"consensus",4,47,53,42,TRUE
"consensus",4,47,54,42,TRUE
"consensus",4,47,55,42,TRUE
"consensus",4,47,56,42,TRUE
"consensus",4,47,57,42,TRUE
"consensus",4,47,58,42,TRUE
"consensus",4,47,59,42,TRUE
"consensus",4,47,60,42,TRUE
"consensus",4,47,61,42,TRUE
"consensus",4,47,62,42,TRUE
"consensus",4,47,64,42,TRUE
"consensus",4,47,65,42,TRUE
"consensus",4,47,66,42,TRUE
"consensus",4,47,67,42,TRUE
"consensus",4,47,68,42,TRUE
"consensus",4,47,69,42,TRUE
"consensus",4,47,70,42,TRUE
"consensus",4,47,71,42,TRUE
"consensus",4,47,72,42,TRUE
"consensus",4,47,73,42,TRUE
"consensus",4,47,74,42,TRUE
"consensus",4,47,79,42,TRUE
"consensus",4,47,80,42,TRUE
"consensus",4,47,81,42,TRUE
"consensus",4,47,82,42,TRUE
"consensus",4,47,83,42,TRUE
"consensus",4,47,84,42,TRUE
"consensus",4,47,85,42,TRUE
"consensus",4,47,86,42,TRUE
"consensus",5,47,51,33,TRUE
"consensus",5,47,52,33,TRUE
"consensus",5,47,53,33,TRUE
"consensus",5,47,54,33,TRUE
"consensus",5,47,55,33,TRUE
"consensus",5,47,56,33,TRUE
"consensus",5,47,57,33,TRUE
"consensus",5,47,59,33,TRUE
"consensus",5,47,60,33,TRUE
"consensus",5,47,61,33,TRUE
"consensus",5,47,62,33,TRUE
"consensus",5,47,63,33,TRUE
"consensus",5,47,64,33,TRUE
"consensus",5,47,65,33,TRUE
"consensus",5,47,66,33,TRUE
"consensus",5,47,71,33,FALSE
"consensus",5,47,72,33,TRUE
"consensus",5,47,73,33,TRUE
"consensus",5,47,74,33,TRUE
"consensus",5,47,75,33,TRUE
"consensus",5,47,76,33,TRUE
"consensus",5,47,77,33,TRUE
"consensus",6,47,51,36,TRUE
"consensus",6,47,52,36,TRUE
"consensus",6,47,53,36,TRUE
"consensus",6,47,54,36,TRUE
"consensus",6,47,55,36,TRUE
"consensus",6,47,56,36,TRUE
"consensus",6,47,57,36,TRUE
"consensus",6,47,58,36,TRUE
"consensus",6,47,59,36,TRUE
"consensus",6,47,60,36,TRUE
"consensus",6,47,61,36,TRUE
"consensus",6,47,63,36,TRUE
"consensus",6,47,64,36,TRUE
"consensus",6,47,65,36,TRUE
"consensus",6,47,66,36,TRUE
"consensus",6,47,67,36,FALSE
"consensus",6,47,68,36,TRUE
"consensus",6,47,69,36,TRUE
"consensus",6,47,70,36,TRUE
"consensus",6,47,71,36,TRUE
"consensus",6,47,72,36,TRUE
"consensus",6,47,77,36,TRUE
"consensus",6,47,78,36,TRUE
"consensus",6,47,79,36,TRUE
"consensus",6,47,80,36,TRUE
"consensus",7,47,51,36,TRUE
"consensus",7,47,52,36,TRUE
"consensus",7,47,53,36,TRUE
"consensus",7,47,54,36,TRUE
"consensus",7,47,55,36,TRUE
"consensus",7,47,56,36,TRUE
"consensus",7,47,57,36,TRUE
"consensus",7,47,58,36,TRUE
"consensus",7,47,60,36,TRUE
"consensus",7,47,61,36,TRUE
"consensus",7,47,62,36,TRUE
"consensus",7,47,63,36,TRUE
"consensus",7,47,64,36,TRUE
"consensus",7,47,71,36,TRUE
"consensus",7,47,72,36,TRUE
"consensus",7,47,73,36,TRUE
"consensus",7,47,74,36,TRUE
"consensus",7,47,75,36,TRUE
"consensus",7,47,76,36,FALSE
"consensus",7,47,81,36,TRUE
"consensus",7,47,82,36,TRUE
"consensus",7,47,83,36,FALSE
"consensus",7,47,84,36,TRUE
"consensus",7,47,85,36,TRUE
"consensus",7,47,86,36,TRUE
"consensus",8,47,51,35,TRUE
"consensus",8,47,52,35,TRUE
"consensus",8,47,53,35,TRUE
"consensus",8,47,54,35,TRUE
"consensus",8,47,55,35,TRUE
"consensus",8,47,56,35,TRUE
"consensus",8,47,57,35,TRUE
"consensus",8,47,58,35,TRUE
"consensus",8,47,59,35,TRUE
"consensus",8,47,61,35,TRUE
"consensus",8,47,62,35,TRUE
"consensus",8,47,63,35,TRUE
"consensus",8,47,64,35,TRUE
"consensus",8,47,65,35,TRUE
"consensus",8,47,72,35,TRUE
"consensus",8,47,73,35,TRUE
"consensus",8,47,74,35,TRUE
"consensus",8,47,75,35,TRUE
"consensus",8,47,76,35,TRUE
"consensus",8,47,77,35,FALSE
"consensus",8,47,82,35,TRUE
"consensus",8,47,83,35,TRUE
"consensus",8,47,84,35,TRUE
"consensus",8,47,85,35,FALSE
"consensus",9,47,51,36,TRUE
"consensus",9,47,52,36,TRUE
"consensus",9,47,53,36,TRUE
"consensus",9,47,54,36,TRUE
"consensus",9,47,55,36,TRUE
"consensus",9,47,56,36,TRUE
"consensus",9,47,57,36,TRUE
"consensus",9,47,58,36,TRUE
"consensus",9,47,60,36,TRUE
"consensus",9,47,61,36,TRUE
"consensus",9,47,62,36,TRUE
"consensus",9,47,63,36,TRUE
"consensus",9,47,64,36,TRUE
"consensus",9,47,71,36,TRUE
"consensus",9,47,72,36,FALSE
"consensus",9,47,73,36,TRUE
"consensus",9,47,74,36,TRUE
"consensus",9,47,75,36,FALSE
"consensus",9,47,79,36,FALSE
"consensus",9,47,80,36,TRUE
"consensus",9,47,81,36,TRUE
"consensus",9,47,82,36,TRUE
"consensus",9,47,83,36,TRUE
"consensus",9,47,84,36,TRUE
"consensus",9,47,85,36,FALSE
"consensus",9,47,86,36,FALSE
"consensus",1,48,51,44,TRUE
"consensus",1,48,52,44,TRUE
"consensus",1,48,53,44,TRUE
"consensus",1,48,54,44,TRUE
"consensus",1,48,55,44,TRUE
"consensus",1,48,56,44,TRUE
"consensus",1,48,57,44,TRUE
"consensus",1,48,58,44,TRUE
"consensus",1,48,59,44,TRUE
"consensus",1,48,60,44,TRUE
"consensus",1,48,61,44,FALSE
"consensus",1,48,62,44,TRUE
"consensus",1,48,63,44,TRUE
"consensus",1,48,65,44,TRUE
"consensus",1,48,66,44,TRUE
"consensus",1,48,67,44,TRUE
"consensus",1,48,68,44,TRUE
"consensus",1,48,69,44,TRUE
"consensus",1,48,70,44,FALSE
"consensus",1,48,75,44,TRUE
"consensus",1,48,76,44,TRUE
"consensus",1,48,77,44,TRUE
"consensus",1,48,78,44,TRUE
"consensus",1,48,79,44,TRUE
"consensus",1,48,80,44,TRUE
"consensus",1,48,81,44,TRUE
"consensus",1,48,82,44,TRUE
"consensus",1,48,83,44,TRUE
"consensus",1,48,84,44,TRUE
"consensus",1,48,85,44,TRUE
"consensus",1,48,86,44,TRUE
"consensus",1,48,87,44,TRUE
"consensus",1,48,88,44,TRUE
"consensus",10,48,51,27,TRUE
"consensus",10,48,52,27,TRUE
"consensus",10,48,53,27,TRUE
"consensus",10,48,54,27,TRUE
"consensus",10,48,55,27,FALSE
"consensus",10,48,56,27,TRUE
"consensus",10,48,57,27,TRUE
"consensus",10,48,69,27,TRUE
"consensus",10,48,70,27,TRUE
"consensus",10,48,71,27,FALSE
"consensus",10,48,72,27,TRUE
"consensus",10,48,73,27,TRUE
"consensus",10,48,74,27,FALSE
"consensus",10,48,75,27,TRUE
"consensus",10,48,76,27,TRUE
"consensus",10,48,77,27,FALSE
"consensus",11,48,51,25,TRUE
"consensus",11,48,52,25,TRUE
"consensus",11,48,53,25,TRUE
"consensus",11,48,54,25,TRUE
"consensus",11,48,55,25,FALSE
"consensus",11,48,56,25,TRUE
"consensus",11,48,57,25,TRUE
"consensus",11,48,64,25,TRUE
"consensus",11,48,65,25,TRUE
"consensus",11,48,70,25,TRUE
"consensus",11,48,71,25,TRUE
"consensus",11,48,72,25,TRUE
"consensus",11,48,73,25,TRUE
"consensus",11,48,74,25,TRUE
"consensus",11,48,75,25,TRUE
"consensus",12,48,51,25,TRUE
"consensus",12,48,52,25,FALSE
"consensus",12,48,53,25,TRUE
"consensus",12,48,54,25,TRUE
"consensus",12,48,55,25,TRUE
"consensus",12,48,56,25,FALSE
"consensus",12,48,57,25,TRUE
"consensus",12,48,58,25,TRUE
"consensus",12,48,69,25,FALSE
"consensus",12,48,70,25,TRUE
"consensus",12,48,71,25,TRUE
"consensus",12,48,72,25,TRUE
"consensus",12,48,73,25,TRUE
"consensus",12,48,74,25,FALSE
"consensus",12,48,75,25,TRUE
"consensus",13,48,51,22,TRUE
"consensus",13,48,52,22,TRUE
"consensus",13,48,53,22,TRUE
"consensus",13,48,54,22,TRUE
"consensus",13,48,55,22,TRUE
"consensus",13,48,56,22,TRUE
"consensus",13,48,57,22,TRUE
"consensus",13,48,58,22,TRUE
"consensus",13,48,68,22,TRUE
"consensus",13,48,69,22,FALSE
"consensus",13,48,70,22,TRUE
"consensus",13,48,71,22,TRUE
"consensus",13,48,72,22,TRUE
"consensus",14,48,51,18,TRUE
"consensus",14,48,56,18,TRUE
"consensus",14,48,57,18,TRUE
"consensus",14,48,58,18,FALSE
"consensus",14,48,59,18,TRUE
"consensus",14,48,60,18,TRUE
"consensus",14,48,65,18,FALSE
"consensus",14,48,66,18,TRUE
"consensus",14,48,67,18,FALSE
"consensus",15,48,51,17,TRUE
"consensus",15,48,58,17,TRUE
"consensus",15,48,59,17,TRUE
"consensus",15,48,60,17,TRUE
"consensus",15,48,61,17,TRUE
"consensus",15,48,62,17,TRUE
"consensus",16,48,51,19,TRUE
"consensus",16,48,57,19,TRUE
