"type","age","simulation","node","exist","N_nodes"
"consensus",16,1,59,15,TRUE
"consensus",16,1,60,15,TRUE
"consensus",16,1,61,15,TRUE
"consensus",16,1,62,15,TRUE
"consensus",16,1,63,15,TRUE
"consensus",16,1,64,15,TRUE
"consensus",16,1,65,15,TRUE
"consensus",17,1,51,15,TRUE
"consensus",17,1,52,15,TRUE
"consensus",17,1,53,15,FALSE
"consensus",17,1,54,15,TRUE
"consensus",17,1,55,15,TRUE
"consensus",17,1,56,15,TRUE
"consensus",17,1,57,15,FALSE
"consensus",17,1,58,15,TRUE
"consensus",17,1,59,15,TRUE
"consensus",17,1,60,15,TRUE
"consensus",17,1,61,15,TRUE
"consensus",17,1,62,15,TRUE
"consensus",17,1,63,15,TRUE
"consensus",17,1,64,15,TRUE
"consensus",17,1,65,15,TRUE
"consensus",2,1,51,46,TRUE
"consensus",2,1,52,46,TRUE
"consensus",2,1,53,46,TRUE
"consensus",2,1,54,46,TRUE
"consensus",2,1,55,46,TRUE
"consensus",2,1,56,46,TRUE
"consensus",2,1,57,46,TRUE
"consensus",2,1,58,46,TRUE
"consensus",2,1,59,46,TRUE
"consensus",2,1,60,46,TRUE
"consensus",2,1,61,46,TRUE
"consensus",2,1,62,46,FALSE
"consensus",2,1,63,46,TRUE
"consensus",2,1,64,46,TRUE
"consensus",2,1,65,46,TRUE
"consensus",2,1,66,46,TRUE
"consensus",2,1,67,46,TRUE
"consensus",2,1,68,46,TRUE
"consensus",2,1,69,46,TRUE
"consensus",2,1,70,46,TRUE
"consensus",2,1,71,46,FALSE
"consensus",2,1,72,46,TRUE
"consensus",2,1,73,46,TRUE
"consensus",2,1,74,46,FALSE
"consensus",2,1,75,46,TRUE
"consensus",2,1,76,46,TRUE
"consensus",2,1,77,46,TRUE
"consensus",2,1,78,46,TRUE
"consensus",2,1,79,46,TRUE
"consensus",2,1,80,46,TRUE
"consensus",2,1,81,46,TRUE
"consensus",2,1,82,46,TRUE
"consensus",2,1,83,46,TRUE
"consensus",2,1,84,46,TRUE
"consensus",2,1,85,46,TRUE
"consensus",2,1,86,46,TRUE
"consensus",2,1,87,46,TRUE
"consensus",2,1,88,46,TRUE
"consensus",2,1,89,46,TRUE
"consensus",2,1,90,46,TRUE
"consensus",2,1,91,46,TRUE
"consensus",2,1,92,46,TRUE
"consensus",2,1,93,46,TRUE
"consensus",2,1,94,46,TRUE
"consensus",2,1,95,46,TRUE
"consensus",2,1,96,46,TRUE
"consensus",3,1,51,42,TRUE
"consensus",3,1,52,42,TRUE
"consensus",3,1,53,42,TRUE
"consensus",3,1,54,42,FALSE
"consensus",3,1,55,42,TRUE
"consensus",3,1,56,42,TRUE
"consensus",3,1,57,42,FALSE
"consensus",3,1,58,42,TRUE
"consensus",3,1,59,42,TRUE
"consensus",3,1,60,42,TRUE
"consensus",3,1,61,42,TRUE
"consensus",3,1,62,42,TRUE
"consensus",3,1,63,42,TRUE
"consensus",3,1,64,42,TRUE
"consensus",3,1,65,42,TRUE
"consensus",3,1,66,42,TRUE
"consensus",3,1,67,42,TRUE
"consensus",3,1,68,42,TRUE
"consensus",3,1,69,42,TRUE
"consensus",3,1,70,42,TRUE
"consensus",3,1,71,42,TRUE
"consensus",3,1,72,42,TRUE
"consensus",3,1,73,42,TRUE
"consensus",3,1,74,42,TRUE
"consensus",3,1,75,42,TRUE
"consensus",3,1,76,42,TRUE
"consensus",3,1,77,42,FALSE
"consensus",3,1,78,42,TRUE
"consensus",3,1,79,42,TRUE
"consensus",3,1,80,42,TRUE
"consensus",3,1,81,42,TRUE
"consensus",3,1,82,42,TRUE
"consensus",3,1,83,42,TRUE
"consensus",3,1,84,42,TRUE
"consensus",3,1,85,42,TRUE
"consensus",3,1,86,42,TRUE
"consensus",3,1,87,42,TRUE
"consensus",3,1,88,42,TRUE
"consensus",3,1,89,42,TRUE
"consensus",3,1,90,42,TRUE
"consensus",3,1,91,42,FALSE
"consensus",3,1,92,42,TRUE
"consensus",4,1,51,38,TRUE
"consensus",4,1,52,38,TRUE
"consensus",4,1,53,38,TRUE
"consensus",4,1,54,38,TRUE
"consensus",4,1,55,38,TRUE
"consensus",4,1,56,38,TRUE
"consensus",4,1,57,38,TRUE
"consensus",4,1,58,38,TRUE
"consensus",4,1,59,38,TRUE
"consensus",4,1,60,38,TRUE
"consensus",4,1,61,38,TRUE
"consensus",4,1,62,38,TRUE
"consensus",4,1,63,38,TRUE
"consensus",4,1,64,38,TRUE
"consensus",4,1,65,38,TRUE
"consensus",4,1,66,38,TRUE
"consensus",4,1,67,38,TRUE
"consensus",4,1,68,38,TRUE
"consensus",4,1,69,38,TRUE
"consensus",4,1,70,38,TRUE
"consensus",4,1,71,38,TRUE
"consensus",4,1,72,38,TRUE
"consensus",4,1,73,38,TRUE
"consensus",4,1,74,38,TRUE
"consensus",4,1,75,38,TRUE
"consensus",4,1,76,38,TRUE
"consensus",4,1,77,38,TRUE
"consensus",4,1,78,38,TRUE
"consensus",4,1,79,38,TRUE
"consensus",4,1,80,38,TRUE
"consensus",4,1,81,38,TRUE
"consensus",4,1,82,38,TRUE
"consensus",4,1,83,38,TRUE
"consensus",4,1,84,38,TRUE
"consensus",4,1,85,38,TRUE
"consensus",4,1,86,38,TRUE
"consensus",4,1,87,38,TRUE
"consensus",4,1,88,38,TRUE
"consensus",5,1,51,36,TRUE
"consensus",5,1,52,36,TRUE
"consensus",5,1,53,36,TRUE
"consensus",5,1,54,36,TRUE
"consensus",5,1,55,36,TRUE
"consensus",5,1,56,36,TRUE
"consensus",5,1,57,36,TRUE
"consensus",5,1,58,36,TRUE
"consensus",5,1,59,36,TRUE
"consensus",5,1,60,36,TRUE
"consensus",5,1,61,36,TRUE
"consensus",5,1,62,36,TRUE
"consensus",5,1,63,36,TRUE
"consensus",5,1,64,36,TRUE
"consensus",5,1,65,36,TRUE
"consensus",5,1,66,36,TRUE
"consensus",5,1,67,36,TRUE
"consensus",5,1,68,36,TRUE
"consensus",5,1,69,36,TRUE
"consensus",5,1,70,36,TRUE
"consensus",5,1,71,36,TRUE
"consensus",5,1,72,36,TRUE
"consensus",5,1,73,36,TRUE
"consensus",5,1,74,36,TRUE
"consensus",5,1,75,36,TRUE
"consensus",5,1,76,36,TRUE
"consensus",5,1,77,36,TRUE
"consensus",5,1,78,36,TRUE
"consensus",5,1,79,36,TRUE
"consensus",5,1,80,36,TRUE
"consensus",5,1,81,36,TRUE
"consensus",5,1,82,36,TRUE
"consensus",5,1,83,36,FALSE
"consensus",5,1,84,36,TRUE
"consensus",5,1,85,36,TRUE
"consensus",5,1,86,36,TRUE
"consensus",6,1,51,34,TRUE
"consensus",6,1,52,34,TRUE
"consensus",6,1,53,34,TRUE
"consensus",6,1,54,34,TRUE
"consensus",6,1,55,34,FALSE
"consensus",6,1,56,34,TRUE
"consensus",6,1,57,34,TRUE
"consensus",6,1,58,34,TRUE
"consensus",6,1,59,34,TRUE
"consensus",6,1,60,34,TRUE
"consensus",6,1,61,34,TRUE
"consensus",6,1,62,34,TRUE
"consensus",6,1,63,34,TRUE
"consensus",6,1,64,34,TRUE
"consensus",6,1,65,34,TRUE
"consensus",6,1,66,34,TRUE
"consensus",6,1,67,34,TRUE
"consensus",6,1,68,34,TRUE
"consensus",6,1,69,34,TRUE
"consensus",6,1,70,34,TRUE
"consensus",6,1,71,34,TRUE
"consensus",6,1,72,34,TRUE
"consensus",6,1,73,34,TRUE
"consensus",6,1,74,34,TRUE
"consensus",6,1,75,34,TRUE
"consensus",6,1,76,34,TRUE
"consensus",6,1,77,34,TRUE
"consensus",6,1,78,34,TRUE
"consensus",6,1,79,34,TRUE
"consensus",6,1,80,34,TRUE
"consensus",6,1,81,34,FALSE
"consensus",6,1,82,34,TRUE
"consensus",6,1,83,34,TRUE
"consensus",6,1,84,34,TRUE
"consensus",7,1,51,36,TRUE
"consensus",7,1,52,36,TRUE
"consensus",7,1,53,36,TRUE
"consensus",7,1,54,36,TRUE
"consensus",7,1,55,36,FALSE
"consensus",7,1,56,36,FALSE
"consensus",7,1,57,36,TRUE
"consensus",7,1,58,36,TRUE
"consensus",7,1,59,36,TRUE
"consensus",7,1,60,36,TRUE
"consensus",7,1,61,36,TRUE
"consensus",7,1,62,36,TRUE
"consensus",7,1,63,36,TRUE
"consensus",7,1,64,36,FALSE
"consensus",7,1,65,36,TRUE
"consensus",7,1,66,36,TRUE
"consensus",7,1,67,36,TRUE
"consensus",7,1,68,36,TRUE
"consensus",7,1,69,36,TRUE
"consensus",7,1,70,36,TRUE
"consensus",7,1,71,36,TRUE
"consensus",7,1,72,36,TRUE
"consensus",7,1,73,36,TRUE
"consensus",7,1,74,36,TRUE
"consensus",7,1,75,36,TRUE
"consensus",7,1,76,36,TRUE
"consensus",7,1,77,36,TRUE
"consensus",7,1,78,36,TRUE
"consensus",7,1,79,36,TRUE
"consensus",7,1,80,36,TRUE
"consensus",7,1,81,36,TRUE
"consensus",7,1,82,36,TRUE
"consensus",7,1,83,36,FALSE
"consensus",7,1,84,36,TRUE
"consensus",7,1,85,36,TRUE
"consensus",7,1,86,36,TRUE
"consensus",8,1,51,29,TRUE
"consensus",8,1,52,29,TRUE
"consensus",8,1,53,29,TRUE
"consensus",8,1,54,29,TRUE
"consensus",8,1,55,29,TRUE
"consensus",8,1,56,29,TRUE
"consensus",8,1,57,29,TRUE
"consensus",8,1,58,29,FALSE
"consensus",8,1,59,29,TRUE
"consensus",8,1,60,29,TRUE
"consensus",8,1,61,29,TRUE
"consensus",8,1,62,29,TRUE
"consensus",8,1,63,29,TRUE
"consensus",8,1,64,29,TRUE
"consensus",8,1,65,29,TRUE
"consensus",8,1,66,29,TRUE
"consensus",8,1,67,29,TRUE
"consensus",8,1,68,29,TRUE
"consensus",8,1,69,29,TRUE
"consensus",8,1,70,29,FALSE
"consensus",8,1,71,29,TRUE
"consensus",8,1,72,29,TRUE
"consensus",8,1,73,29,TRUE
"consensus",8,1,74,29,TRUE
"consensus",8,1,75,29,TRUE
"consensus",8,1,76,29,TRUE
"consensus",8,1,77,29,TRUE
"consensus",8,1,78,29,TRUE
"consensus",8,1,79,29,TRUE
"consensus",9,1,51,28,TRUE
"consensus",9,1,52,28,TRUE
"consensus",9,1,53,28,FALSE
"consensus",9,1,54,28,FALSE
"consensus",9,1,55,28,TRUE
"consensus",9,1,56,28,TRUE
"consensus",9,1,57,28,TRUE
"consensus",9,1,58,28,TRUE
"consensus",9,1,59,28,TRUE
"consensus",9,1,60,28,TRUE
"consensus",9,1,61,28,FALSE
"consensus",9,1,62,28,TRUE
"consensus",9,1,63,28,TRUE
"consensus",9,1,64,28,TRUE
"consensus",9,1,65,28,TRUE
"consensus",9,1,66,28,TRUE
"consensus",9,1,67,28,TRUE
"consensus",9,1,68,28,TRUE
"consensus",9,1,69,28,TRUE
"consensus",9,1,70,28,TRUE
"consensus",9,1,71,28,TRUE
"consensus",9,1,72,28,TRUE
"consensus",9,1,73,28,TRUE
"consensus",9,1,74,28,TRUE
"consensus",9,1,75,28,TRUE
"consensus",9,1,76,28,TRUE
"consensus",9,1,77,28,TRUE
"consensus",9,1,78,28,TRUE
"consensus",1,10,51,44,TRUE
"consensus",1,10,52,44,TRUE
"consensus",1,10,53,44,TRUE
"consensus",1,10,54,44,TRUE
"consensus",1,10,55,44,TRUE
"consensus",1,10,56,44,TRUE
"consensus",1,10,57,44,TRUE
"consensus",1,10,58,44,TRUE
"consensus",1,10,59,44,TRUE
"consensus",1,10,60,44,TRUE
"consensus",1,10,61,44,TRUE
"consensus",1,10,62,44,TRUE
"consensus",1,10,63,44,TRUE
"consensus",1,10,64,44,TRUE
"consensus",1,10,65,44,TRUE
"consensus",1,10,66,44,TRUE
"consensus",1,10,67,44,TRUE
"consensus",1,10,68,44,FALSE
"consensus",1,10,69,44,TRUE
