"tree_age","tree_simulation_number","node","state","T_F_U"
8,14,69,"rateau",FALSE
8,14,70,"rateau",FALSE
8,14,71,"rateau",FALSE
8,14,72,"rateau",FALSE
8,14,73,"rateau",FALSE
8,14,74,"rateau",TRUE
8,14,75,"regular",TRUE
8,14,76,"regular",TRUE
8,14,77,"rateau",TRUE
8,14,78,"rateau",TRUE
8,14,79,"regular",TRUE
8,14,80,"rateau",TRUE
8,14,81,"regular",TRUE
8,14,82,"rateau",TRUE
8,14,83,"rateau",FALSE
8,14,84,"rateau",TRUE
8,14,85,"regular",TRUE
8,14,86,"rateau",FALSE
8,14,87,"regular",TRUE
8,14,88,"regular",TRUE
8,14,90,"regular",TRUE
8,14,91,"regular",TRUE
8,14,92,"regular",TRUE
8,14,93,"regular",TRUE
8,14,94,"regular",TRUE
8,14,95,"rateau",TRUE
8,15,51,"regular",TRUE
8,15,58,"rateau",TRUE
8,15,59,"regular",TRUE
8,15,60,"rateau",TRUE
8,15,61,"rateau",TRUE
8,15,62,"rateau",TRUE
8,15,63,"rateau",TRUE
8,15,64,"rateau",TRUE
8,15,65,"rateau",TRUE
8,15,66,"rateau",TRUE
8,15,67,"regular",TRUE
8,15,68,"rateau",TRUE
8,15,69,"rateau",TRUE
8,15,70,"regular",TRUE
8,15,71,"rateau",TRUE
8,15,72,"rateau",TRUE
8,15,73,"regular",TRUE
8,15,74,"rateau",TRUE
8,15,75,"rateau",TRUE
8,15,76,"rateau",TRUE
8,15,77,"rateau",TRUE
8,15,78,"rateau",TRUE
8,15,79,"regular",TRUE
8,15,80,"regular",FALSE
8,15,81,"regular",TRUE
8,15,82,"regular",TRUE
8,15,83,"rateau",TRUE
8,15,84,"rateau",TRUE
8,15,85,"regular",TRUE
8,15,86,"regular",TRUE
8,15,87,"regular",TRUE
8,15,88,"regular",TRUE
8,15,89,"regular",TRUE
8,15,95,"rateau",TRUE
8,15,96,"rateau",FALSE
8,15,97,"rateau",TRUE
8,15,98,"regular",TRUE
8,15,99,"rateau",FALSE
8,16,51,"rateau",TRUE
8,16,58,"rateau",TRUE
8,16,59,"regular",TRUE
8,16,60,"rateau",TRUE
8,16,61,"rateau",FALSE
8,16,62,"rateau",FALSE
8,16,63,"rateau",TRUE
8,16,64,"rateau",FALSE
8,16,65,"rateau",FALSE
8,16,66,"regular",TRUE
