"type","age","simulation","node","exist","N_nodes"
"consensus",8,2,77,28,TRUE
"consensus",8,2,78,28,TRUE
"consensus",8,20,51,29,TRUE
"consensus",8,20,52,29,TRUE
"consensus",8,20,53,29,TRUE
"consensus",8,20,54,29,TRUE
"consensus",8,20,55,29,TRUE
"consensus",8,20,56,29,TRUE
"consensus",8,20,57,29,TRUE
"consensus",8,20,58,29,TRUE
"consensus",8,20,60,29,TRUE
"consensus",8,20,62,29,TRUE
"consensus",8,20,63,29,TRUE
"consensus",8,20,64,29,TRUE
"consensus",8,20,65,29,TRUE
"consensus",8,20,66,29,TRUE
"consensus",8,20,67,29,TRUE
"consensus",8,20,68,29,FALSE
"consensus",8,20,69,29,TRUE
"consensus",8,20,70,29,TRUE
"consensus",8,20,71,29,TRUE
"consensus",8,20,72,29,TRUE
"consensus",8,20,73,29,TRUE
"consensus",8,20,75,29,TRUE
"consensus",8,20,76,29,TRUE
"consensus",8,20,77,29,TRUE
"consensus",8,20,78,29,TRUE
"consensus",8,20,79,29,TRUE
"consensus",8,21,51,29,TRUE
"consensus",8,21,52,29,TRUE
"consensus",8,21,53,29,TRUE
"consensus",8,21,54,29,TRUE
"consensus",8,21,55,29,TRUE
"consensus",8,21,56,29,TRUE
"consensus",8,21,57,29,TRUE
"consensus",8,21,60,29,TRUE
"consensus",8,21,61,29,TRUE
"consensus",8,21,62,29,TRUE
"consensus",8,21,63,29,TRUE
"consensus",8,21,65,29,TRUE
"consensus",8,21,66,29,TRUE
"consensus",8,21,67,29,TRUE
"consensus",8,21,68,29,TRUE
"consensus",8,21,69,29,TRUE
"consensus",8,21,70,29,TRUE
"consensus",8,21,71,29,FALSE
"consensus",8,21,72,29,TRUE
"consensus",8,21,73,29,TRUE
"consensus",8,21,74,29,TRUE
"consensus",8,21,75,29,FALSE
"consensus",8,21,76,29,TRUE
"consensus",8,21,77,29,TRUE
"consensus",8,21,78,29,FALSE
"consensus",8,21,79,29,TRUE
"consensus",8,22,51,32,TRUE
"consensus",8,22,52,32,TRUE
"consensus",8,22,53,32,TRUE
"consensus",8,22,54,32,TRUE
"consensus",8,22,55,32,TRUE
"consensus",8,22,56,32,TRUE
"consensus",8,22,57,32,TRUE
"consensus",8,22,58,32,TRUE
"consensus",8,22,59,32,TRUE
"consensus",8,22,60,32,TRUE
"consensus",8,22,62,32,TRUE
"consensus",8,22,63,32,TRUE
"consensus",8,22,64,32,TRUE
"consensus",8,22,65,32,TRUE
"consensus",8,22,66,32,FALSE
"consensus",8,22,68,32,TRUE
"consensus",8,22,69,32,TRUE
"consensus",8,22,70,32,TRUE
"consensus",8,22,71,32,FALSE
"consensus",8,22,72,32,TRUE
"consensus",8,22,73,32,FALSE
"consensus",8,22,74,32,TRUE
"consensus",8,22,75,32,TRUE
"consensus",8,22,76,32,TRUE
"consensus",8,22,78,32,TRUE
"consensus",8,22,79,32,FALSE
"consensus",8,22,80,32,FALSE
"consensus",8,22,81,32,TRUE
"consensus",8,22,82,32,TRUE
"consensus",8,23,51,28,TRUE
"consensus",8,23,52,28,TRUE
"consensus",8,23,53,28,TRUE
"consensus",8,23,54,28,TRUE
"consensus",8,23,55,28,TRUE
"consensus",8,23,56,28,TRUE
"consensus",8,23,57,28,TRUE
"consensus",8,23,60,28,TRUE
"consensus",8,23,61,28,TRUE
"consensus",8,23,62,28,TRUE
"consensus",8,23,63,28,TRUE
"consensus",8,23,64,28,TRUE
"consensus",8,23,65,28,TRUE
"consensus",8,23,66,28,TRUE
"consensus",8,23,67,28,TRUE
"consensus",8,23,68,28,TRUE
