family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,inf_t_DS,ub_DT,inf_t_DT
ST_by_sens,10001,50,3963,0.957390030992958,0.04260996900703869,0.3499057521811981,0.9999999999999968,0.00779192876526109,10.354036868019524,the_pig,10,2.366306910122586,20.352,17.312883165739375,35.6
ST_by_sens,10001,50,3963,0.9921891290378188,0.00781087096218121,0.3580927529077726,1,0.00779192876526109,10.354036868019524,the_lip_the_lips,23,2.288806741931722,24.63,36.92143078911973,34.812
ST_by_sens,10001,50,3963,0.9856230127228426,0.01437698727715661,0.3695757186116373,0.9999999999999992,0.00779192876526109,10.354036868019524,the_goat,23,2.13970004063355,22.22,33.219137165934725,33.766
ST_by_sens,10001,50,3963,0.9767159287270648,0.02328407127293565,0.3691365374276524,1.0000000000000004,0.00779192876526109,10.354036868019524,the_house,13,2.135943688445826,20.94,18.851934490322943,33.805
ST_by_sens,10001,50,3963,0.9760864554602556,0.02391354453974691,0.3770246812148663,1.0000000000000029,0.00779192876526109,10.354036868019524,the_stone_a_piece_of,16,2.0462191749565686,20.436,21.5824924562269,33.122
ST_by_sens,10001,50,3963,0.992836418967256,0.0071635810327478,0.3792178086452892,1.0000000000000038,0.00779192876526109,10.354036868019524,left,28,2.0394426638712915,23.498,37.01819880731373,32.937
ST_by_sens,10001,50,3963,0.9677743889008036,0.03222561109919236,0.37814433361985544,0.999999999999996,0.00779192876526109,10.354036868019524,to_eat,12,2.025830595834701,19.587,16.021679766081835,33.027
ST_by_sens,10001,50,3963,0.9924085961772244,0.00759140382278077,0.3809208651805686,1.000000000000005,0.00779192876526109,10.354036868019524,wet,30,2.0211042651968407,23.241,39.04882865490435,32.795
ST_by_sens,10001,50,3963,0.9763845454193234,0.02361545458067537,0.3852613563286405,0.9999999999999988,0.00779192876526109,10.354036868019524,the_needle_for_sewing,12,1.9608115226693799,20.036,15.011692932915354,32.44
ST_by_sens,10001,50,3963,0.9862059439861282,0.01379405601387539,0.3873741179988148,1.0000000000000036,0.00779192876526109,10.354036868019524,to_stand,16,1.949782016380989,21.316,19.632996143754802,32.269
ST_by_sens,10001,50,3963,0.973674297181643,0.02632570281835691,0.3876057258169884,1,0.00779192876526109,10.354036868019524,white,21,1.9349917631620204,19.636,25.713868108783533,32.251
ST_by_sens,10001,50,3963,0.9537029310258168,0.04629706897417882,0.39248935092347503,0.9999999999999956,0.00779192876526109,10.354036868019524,two,9,1.8686142664571084,17.956,10.539997325519348,31.865
ST_by_sens,10001,50,3963,0.989338460646686,0.01066153935331473,0.3966589625549608,1.0000000000000009,0.00779192876526109,10.354036868019524,the_feather,19,1.8664124061380463,21.472,21.42180448287018,31.543
ST_by_sens,10001,50,3963,0.9964248476093585,0.00357515239064094,0.4031899721447843,0.9999999999999994,0.00779192876526109,10.354036868019524,to_fight,37,1.817365137934725,23.838,39.311027102338954,31.052
ST_by_sens,10001,50,3963,0.9917088419335872,0.00829115806640932,0.4170927542711984,0.9999999999999968,0.00779192876526109,10.354036868019524,to_come,22,1.7048748150591897,21.034,20.607895490985147,30.06
ST_by_sens,10001,50,3963,0.9940894490023264,0.00591055099767424,0.4176445168603589,1.0000000000000009,0.00779192876526109,10.354036868019524,the_man_male_human,31,1.703284405262022,21.817,28.893978371436518,30.022
ST_by_sens,10001,50,3963,0.979161483412962,0.02083851658703269,0.4185369603537992,0.9999999999999948,0.00779192876526109,10.354036868019524,the_snake,8,1.6819805013415685,18.76,7.396636789959039,29.961
ST_by_sens,10001,50,3963,0.9920404403715928,0.00795955962840911,0.4243931398220951,1.000000000000002,0.00779192876526109,10.354036868019524,the_dew,25,1.6544252465736466,20.772,21.924873218013968,29.566
ST_by_sens,10001,50,3963,0.9910260704432744,0.00897392955672498,0.43727153939216057,0.9999999999999992,0.00779192876526109,10.354036868019524,the_wing,23,1.5725176537186798,19.893,17.96543109108533,28.736
ST_by_sens,10001,50,3963,0.9900497184663316,0.00995028153366577,0.4378473026240632,0.9999999999999974,0.00779192876526109,10.354036868019524,the_frog,19,1.5681660128650676,19.632,14.764574000592347,28.7
ST_by_sens,10001,50,3963,0.9931060705997312,0.00689392940026588,0.44007376560047906,0.9999999999999972,0.00779192876526109,10.354036868019524,the_branch,27,1.5583543444277699,20.367,20.566676438851157,28.561
ST_by_sens,10001,50,3963,0.9881265344587368,0.01187346554126383,0.4401750848294093,1.0000000000000009,0.00779192876526109,10.354036868019524,to_buy,23,1.552796118340872,19.128,17.503865138506644,28.555
ST_by_sens,10001,50,3963,0.9908322009067222,0.00916779909327752,0.4481067217556549,0.9999999999999996,0.00779192876526109,10.354036868019524,the_sky,20,1.511998407247891,19.371,14.178250728646486,28.075
ST_by_sens,10001,50,3963,0.994239132596358,0.00576086740364113,0.4498802931176078,0.9999999999999992,0.00779192876526109,10.354036868019524,to_hunt,34,1.506147670763876,20.328,23.72436378302794,27.97
ST_by_sens,10001,50,3963,0.9951425710668088,0.00485742893319191,0.4506663512572629,1.0000000000000009,0.00779192876526109,10.354036868019524,to_sing,36,1.503001055774389,20.671,24.94432597235121,27.923
ST_by_sens,10001,50,3963,0.99535064190192,0.00464935809807856,0.45899616239468666,0.9999999999999986,0.00779192876526109,10.354036868019524,straight,34,1.462219104412208,20.396,21.87381645494671,27.443
ST_by_sens,10001,50,3963,0.9933728561554308,0.00662714384456364,0.4604670181068112,0.9999999999999944,0.00779192876526109,10.354036868019524,he_or_she_third_person_singular,32,1.4533565389134622,19.562,20.319681523796145,27.36
ST_by_sens,10001,50,3963,0.9937327353137572,0.00626726468624302,0.4629929550030751,1.0000000000000002,0.00779192876526109,10.354036868019524,the_thunder,31,1.442130140001927,19.577,19.24794313354851,27.219
ST_by_sens,10001,50,3963,0.9819444361032352,0.01805556389676676,0.4644432866519494,1.0000000000000018,0.00779192876526109,10.354036868019524,high_tall,21,1.4238222514734342,17.239,12.872163431748511,27.138
ST_by_sens,10001,50,3963,0.983792437083124,0.01620756291687602,0.4684599698593351,1,0.00779192876526109,10.354036868019524,to_drink,19,1.40810708539122,17.324,11.23882075858169,26.918
ST_by_sens,10001,50,3963,0.9926321076845452,0.00736789231545563,0.47214011871374967,1.0000000000000009,0.00779192876526109,10.354036868019524,the_snow,25,1.4014713624471153,18.86,14.313979324893426,26.72
ST_by_sens,10001,50,3963,0.9362215437009708,0.06377845629902781,0.4596633172836987,0.9999999999999988,0.00779192876526109,10.354036868019524,nine,6,1.3999544515980769,14.67,3.837255373959901,27.405
ST_by_sens,10001,50,3963,0.9917368555758136,0.00826314442418269,0.474928063672026,0.9999999999999964,0.00779192876526109,10.354036868019524,to_walk,33,1.3892311196020164,18.51,18.43451616325605,26.572
ST_by_sens,10001,50,3963,0.9800432638605878,0.01995673613941432,0.4781846072136473,1.0000000000000022,0.00779192876526109,10.354036868019524,the_fruit,17,1.3646855162516598,16.541,9.22743907251019,26.402
ST_by_sens,10001,50,3963,0.9862462499337784,0.01375375006621943,0.4845935709325295,0.9999999999999978,0.00779192876526109,10.354036868019524,the_cloud,19,1.3468018180405334,17.094,9.74685557323569,26.073
