"type","age","simulation","node","exist","N_nodes"
"consensus",8,14,76,33,TRUE
"consensus",8,14,77,33,TRUE
"consensus",8,14,78,33,TRUE
"consensus",8,14,79,33,TRUE
"consensus",8,14,80,33,TRUE
"consensus",8,14,81,33,TRUE
"consensus",8,14,82,33,TRUE
"consensus",8,14,83,33,TRUE
"consensus",8,15,51,25,TRUE
"consensus",8,15,52,25,TRUE
"consensus",8,15,53,25,TRUE
"consensus",8,15,54,25,TRUE
"consensus",8,15,55,25,TRUE
"consensus",8,15,56,25,FALSE
"consensus",8,15,57,25,TRUE
"consensus",8,15,58,25,TRUE
"consensus",8,15,59,25,TRUE
"consensus",8,15,60,25,TRUE
"consensus",8,15,61,25,TRUE
"consensus",8,15,62,25,TRUE
"consensus",8,15,63,25,TRUE
"consensus",8,15,64,25,TRUE
"consensus",8,15,65,25,TRUE
"consensus",8,15,66,25,TRUE
"consensus",8,15,67,25,TRUE
"consensus",8,15,68,25,TRUE
"consensus",8,15,69,25,FALSE
"consensus",8,15,70,25,TRUE
"consensus",8,15,71,25,TRUE
"consensus",8,15,72,25,TRUE
"consensus",8,15,73,25,TRUE
"consensus",8,15,74,25,TRUE
"consensus",8,15,75,25,TRUE
"consensus",8,16,51,32,TRUE
"consensus",8,16,52,32,TRUE
"consensus",8,16,53,32,TRUE
"consensus",8,16,54,32,TRUE
"consensus",8,16,55,32,TRUE
"consensus",8,16,56,32,TRUE
"consensus",8,16,57,32,TRUE
"consensus",8,16,58,32,TRUE
"consensus",8,16,59,32,TRUE
"consensus",8,16,60,32,TRUE
"consensus",8,16,61,32,TRUE
"consensus",8,16,62,32,FALSE
"consensus",8,16,63,32,TRUE
"consensus",8,16,64,32,TRUE
"consensus",8,16,65,32,TRUE
"consensus",8,16,66,32,TRUE
"consensus",8,16,67,32,TRUE
"consensus",8,16,68,32,TRUE
"consensus",8,16,69,32,TRUE
"consensus",8,16,70,32,TRUE
"consensus",8,16,71,32,TRUE
"consensus",8,16,72,32,TRUE
"consensus",8,16,73,32,TRUE
"consensus",8,16,74,32,TRUE
"consensus",8,16,75,32,TRUE
"consensus",8,16,76,32,TRUE
"consensus",8,16,77,32,TRUE
"consensus",8,16,78,32,TRUE
"consensus",8,16,79,32,TRUE
"consensus",8,16,80,32,TRUE
"consensus",8,16,81,32,TRUE
"consensus",8,16,82,32,FALSE
"consensus",8,17,51,21,TRUE
"consensus",8,17,52,21,TRUE
"consensus",8,17,53,21,TRUE
"consensus",8,17,54,21,TRUE
"consensus",8,17,55,21,TRUE
"consensus",8,17,56,21,TRUE
"consensus",8,17,57,21,TRUE
"consensus",8,17,58,21,TRUE
"consensus",8,17,59,21,TRUE
"consensus",8,17,60,21,TRUE
"consensus",8,17,61,21,TRUE
"consensus",8,17,62,21,TRUE
"consensus",8,17,63,21,TRUE
"consensus",8,17,64,21,TRUE
"consensus",8,17,65,21,TRUE
"consensus",8,17,66,21,TRUE
"consensus",8,17,67,21,TRUE
"consensus",8,17,68,21,TRUE
"consensus",8,17,69,21,TRUE
"consensus",8,17,70,21,TRUE
"consensus",8,17,71,21,TRUE
"consensus",8,18,51,29,TRUE
"consensus",8,18,52,29,TRUE
"consensus",8,18,53,29,TRUE
"consensus",8,18,54,29,TRUE
"consensus",8,18,55,29,TRUE
"consensus",8,18,56,29,TRUE
"consensus",8,18,57,29,TRUE
"consensus",8,18,58,29,TRUE
"consensus",8,18,59,29,TRUE
"consensus",8,18,60,29,TRUE
"consensus",8,18,61,29,TRUE
"consensus",8,18,62,29,TRUE
"consensus",8,18,63,29,TRUE
"consensus",8,18,64,29,TRUE
"consensus",8,18,65,29,TRUE
"consensus",8,18,66,29,TRUE
"consensus",8,18,67,29,TRUE
"consensus",8,18,68,29,TRUE
"consensus",8,18,69,29,TRUE
"consensus",8,18,70,29,TRUE
"consensus",8,18,71,29,TRUE
"consensus",8,18,72,29,TRUE
"consensus",8,18,73,29,TRUE
"consensus",8,18,74,29,TRUE
"consensus",8,18,75,29,TRUE
"consensus",8,18,76,29,TRUE
"consensus",8,18,77,29,TRUE
"consensus",8,18,78,29,TRUE
"consensus",8,18,79,29,TRUE
"consensus",8,19,51,33,TRUE
"consensus",8,19,52,33,TRUE
"consensus",8,19,53,33,TRUE
"consensus",8,19,54,33,TRUE
"consensus",8,19,55,33,TRUE
"consensus",8,19,56,33,TRUE
"consensus",8,19,57,33,TRUE
"consensus",8,19,58,33,TRUE
"consensus",8,19,59,33,TRUE
"consensus",8,19,60,33,TRUE
"consensus",8,19,61,33,FALSE
"consensus",8,19,62,33,FALSE
"consensus",8,19,63,33,TRUE
"consensus",8,19,64,33,FALSE
"consensus",8,19,65,33,TRUE
"consensus",8,19,66,33,TRUE
"consensus",8,19,67,33,TRUE
"consensus",8,19,68,33,TRUE
"consensus",8,19,69,33,TRUE
"consensus",8,19,70,33,TRUE
"consensus",8,19,71,33,TRUE
"consensus",8,19,72,33,FALSE
"consensus",8,19,73,33,TRUE
"consensus",8,19,74,33,TRUE
"consensus",8,19,75,33,TRUE
"consensus",8,19,76,33,TRUE
"consensus",8,19,77,33,TRUE
"consensus",8,19,78,33,TRUE
"consensus",8,19,79,33,FALSE
"consensus",8,19,80,33,TRUE
"consensus",8,19,81,33,TRUE
"consensus",8,19,82,33,TRUE
"consensus",8,19,83,33,TRUE
"consensus",8,2,51,23,TRUE
"consensus",8,2,52,23,FALSE
"consensus",8,2,53,23,TRUE
"consensus",8,2,54,23,TRUE
"consensus",8,2,55,23,TRUE
"consensus",8,2,56,23,TRUE
"consensus",8,2,57,23,TRUE
"consensus",8,2,58,23,TRUE
"consensus",8,2,59,23,TRUE
"consensus",8,2,60,23,TRUE
"consensus",8,2,61,23,TRUE
"consensus",8,2,62,23,TRUE
"consensus",8,2,63,23,TRUE
"consensus",8,2,64,23,TRUE
"consensus",8,2,65,23,TRUE
"consensus",8,2,66,23,TRUE
"consensus",8,2,67,23,TRUE
"consensus",8,2,68,23,TRUE
"consensus",8,2,69,23,TRUE
"consensus",8,2,70,23,TRUE
"consensus",8,2,71,23,TRUE
"consensus",8,2,72,23,TRUE
"consensus",8,2,73,23,TRUE
"consensus",8,20,51,26,TRUE
"consensus",8,20,52,26,TRUE
"consensus",8,20,53,26,TRUE
"consensus",8,20,54,26,TRUE
"consensus",8,20,55,26,TRUE
"consensus",8,20,56,26,TRUE
"consensus",8,20,57,26,TRUE
"consensus",8,20,58,26,TRUE
"consensus",8,20,59,26,FALSE
"consensus",8,20,60,26,TRUE
"consensus",8,20,61,26,TRUE
"consensus",8,20,62,26,TRUE
"consensus",8,20,63,26,TRUE
"consensus",8,20,64,26,TRUE
"consensus",8,20,65,26,FALSE
"consensus",8,20,66,26,TRUE
"consensus",8,20,67,26,TRUE
"consensus",8,20,68,26,TRUE
"consensus",8,20,69,26,TRUE
"consensus",8,20,70,26,TRUE
"consensus",8,20,71,26,TRUE
"consensus",8,20,72,26,TRUE
"consensus",8,20,73,26,TRUE
"consensus",8,20,74,26,TRUE
"consensus",8,20,75,26,TRUE
"consensus",8,20,76,26,TRUE
"consensus",8,21,51,22,TRUE
"consensus",8,21,52,22,TRUE
"consensus",8,21,53,22,TRUE
"consensus",8,21,54,22,TRUE
"consensus",8,21,55,22,TRUE
"consensus",8,21,56,22,TRUE
"consensus",8,21,57,22,TRUE
"consensus",8,21,58,22,TRUE
"consensus",8,21,59,22,TRUE
"consensus",8,21,60,22,TRUE
"consensus",8,21,61,22,TRUE
"consensus",8,21,62,22,TRUE
"consensus",8,21,63,22,TRUE
"consensus",8,21,64,22,FALSE
"consensus",8,21,65,22,TRUE
"consensus",8,21,66,22,TRUE
"consensus",8,21,67,22,TRUE
"consensus",8,21,68,22,TRUE
"consensus",8,21,69,22,TRUE
"consensus",8,21,70,22,TRUE
"consensus",8,21,71,22,TRUE
"consensus",8,21,72,22,TRUE
"consensus",8,22,51,26,TRUE
"consensus",8,22,52,26,TRUE
"consensus",8,22,53,26,TRUE
"consensus",8,22,54,26,TRUE
"consensus",8,22,55,26,TRUE
"consensus",8,22,56,26,TRUE
"consensus",8,22,57,26,TRUE
"consensus",8,22,58,26,TRUE
"consensus",8,22,59,26,TRUE
"consensus",8,22,60,26,TRUE
"consensus",8,22,61,26,TRUE
"consensus",8,22,62,26,TRUE
"consensus",8,22,63,26,TRUE
"consensus",8,22,64,26,FALSE
"consensus",8,22,65,26,TRUE
"consensus",8,22,66,26,TRUE
"consensus",8,22,67,26,TRUE
"consensus",8,22,68,26,TRUE
"consensus",8,22,69,26,TRUE
"consensus",8,22,70,26,TRUE
"consensus",8,22,71,26,TRUE
"consensus",8,22,72,26,TRUE
"consensus",8,22,73,26,TRUE
"consensus",8,22,74,26,TRUE
"consensus",8,22,75,26,TRUE
"consensus",8,22,76,26,TRUE
"consensus",8,23,51,34,TRUE
"consensus",8,23,52,34,TRUE
"consensus",8,23,53,34,FALSE
"consensus",8,23,54,34,FALSE
"consensus",8,23,55,34,TRUE
"consensus",8,23,56,34,TRUE
"consensus",8,23,57,34,TRUE
"consensus",8,23,58,34,TRUE
"consensus",8,23,59,34,TRUE
"consensus",8,23,60,34,TRUE
"consensus",8,23,61,34,TRUE
"consensus",8,23,62,34,TRUE
"consensus",8,23,63,34,TRUE
"consensus",8,23,64,34,TRUE
"consensus",8,23,65,34,TRUE
"consensus",8,23,66,34,TRUE
"consensus",8,23,67,34,TRUE
"consensus",8,23,68,34,TRUE
"consensus",8,23,69,34,TRUE
"consensus",8,23,70,34,TRUE
"consensus",8,23,71,34,TRUE
"consensus",8,23,72,34,TRUE
"consensus",8,23,73,34,TRUE
"consensus",8,23,74,34,TRUE
"consensus",8,23,75,34,TRUE
"consensus",8,23,76,34,TRUE
"consensus",8,23,77,34,TRUE
"consensus",8,23,78,34,TRUE
"consensus",8,23,79,34,TRUE
"consensus",8,23,80,34,TRUE
"consensus",8,23,81,34,TRUE
"consensus",8,23,82,34,TRUE
"consensus",8,23,83,34,TRUE
"consensus",8,23,84,34,TRUE
"consensus",8,24,51,21,TRUE
"consensus",8,24,52,21,TRUE
"consensus",8,24,53,21,TRUE
"consensus",8,24,54,21,TRUE
"consensus",8,24,55,21,TRUE
"consensus",8,24,56,21,FALSE
"consensus",8,24,57,21,TRUE
"consensus",8,24,58,21,TRUE
"consensus",8,24,59,21,TRUE
"consensus",8,24,60,21,TRUE
"consensus",8,24,61,21,FALSE
"consensus",8,24,62,21,TRUE
"consensus",8,24,63,21,TRUE
"consensus",8,24,64,21,TRUE
"consensus",8,24,65,21,TRUE
"consensus",8,24,66,21,TRUE
"consensus",8,24,67,21,TRUE
"consensus",8,24,68,21,FALSE
"consensus",8,24,69,21,TRUE
"consensus",8,24,70,21,TRUE
"consensus",8,24,71,21,TRUE
"consensus",8,25,51,34,TRUE
"consensus",8,25,52,34,FALSE
"consensus",8,25,53,34,TRUE
"consensus",8,25,54,34,TRUE
"consensus",8,25,55,34,TRUE
"consensus",8,25,56,34,TRUE
"consensus",8,25,57,34,TRUE
"consensus",8,25,58,34,TRUE
"consensus",8,25,59,34,TRUE
"consensus",8,25,60,34,FALSE
"consensus",8,25,61,34,FALSE
"consensus",8,25,62,34,TRUE
"consensus",8,25,63,34,TRUE
"consensus",8,25,64,34,TRUE
"consensus",8,25,65,34,TRUE
"consensus",8,25,66,34,TRUE
"consensus",8,25,67,34,TRUE
"consensus",8,25,68,34,FALSE
"consensus",8,25,69,34,TRUE
"consensus",8,25,70,34,TRUE
"consensus",8,25,71,34,TRUE
"consensus",8,25,72,34,TRUE
"consensus",8,25,73,34,TRUE
"consensus",8,25,74,34,TRUE
"consensus",8,25,75,34,TRUE
"consensus",8,25,76,34,TRUE
"consensus",8,25,77,34,TRUE
"consensus",8,25,78,34,TRUE
"consensus",8,25,79,34,TRUE
