"","age","simulation","root","root_age","first_split","root_split_age"
"137",1,17,51,1.01989361579,75,0.94766154829
"138",10,17,51,5.728930044385,52,5.675845473455
"139",11,17,51,6.421937759,52,4.243018065
"140",12,17,51,6.8496526642,52,5.9206573269
"141",13,17,51,7.5115141276,52,6.2038275606
"142",14,17,51,8.53056768291,52,7.98763338161
"143",15,17,51,8.72927864722,76,7.19247503022
"144",16,17,51,9.1507675854,72,6.5947520924
"145",17,17,51,19.8036725346,52,9.7148507546
"146",2,17,51,2.27443461261,52,1.96103549491
"147",3,17,51,3.2437976295,77,2.9487586018
"148",4,17,51,4.05951229388,52,3.81380515918
"149",5,17,51,5.5808400232,52,5.0004859614
"150",6,17,51,5.3419875917,76,5.2108179152
"151",7,17,51,5.6408535716,52,5.2116472953
"152",8,17,51,4.65942388341,52,3.61384302941
"153",9,17,51,9.45548565518,62,9.08854334798
"154",1,18,51,1.02486393237,52,0.95642793273
"155",10,18,51,20.0972865009,75,17.0988836729
"156",11,18,51,42.3186138514,52,33.6091960964
"157",12,18,51,5.32779806108,88,2.75979525608
"158",13,18,51,5.60086870201,86,4.12010750401
"159",14,18,51,17.580195334,61,17.3763690123
"160",15,18,51,6.611534161,86,4.566938063
"161",16,18,51,8.73170783044,52,7.00912979844
"162",17,18,51,10.2693050383,52,8.1141978263
"163",2,18,51,1.9689974983807,80,1.9098174088007
"164",3,18,51,3.299659386,52,3.1289761579
"165",4,18,51,3.6087034521,52,3.5528672299
"166",5,18,51,4.673301291,66,4.63082647932
"167",6,18,51,6.0853085609,87,5.958187531
"168",7,18,51,5.71794078479,52,5.66768368217
"169",8,18,51,11.3363141482,52,9.8469418202
"170",9,18,51,12.88435623237,52,10.86028225337
"171",1,19,51,1.14371592094,52,1.10862299815
"172",10,19,51,6.604346843,75,6.2969337771
"173",11,19,51,7.29903067871,52,5.98091367471
"174",12,19,51,7.98386935965,52,2.56610113465
"175",13,19,51,8.7128314911,52,8.1498342876
"176",14,19,51,9.25272805554,52,7.96759819354
"177",15,19,51,14.2059959576,52,10.1346180806
"178",16,19,51,14.19660624549,54,10.71378468049
"179",17,19,51,11.4281471144,52,6.6455424114
"180",2,19,51,2.21751599243,52,2.17752923599
"181",3,19,51,3.28371636029,52,3.05635198959
"182",4,19,51,4.01251839382,52,3.90125293372
"183",5,19,51,4.21151485346,62,4.1965722868
"184",6,19,51,6.86497301947,52,4.73154849247
