"","age","simulation","root","root_age","first_split","root_split_age"
"1",1,1,51,1.000000000096,52,0.995089096223
"2",1,10,51,1.000000000103,54,0.887176480903
"3",1,11,51,1.00000000008,59,0.998515418512
"4",1,12,51,1.00000000005,58,0.97078472955
"5",1,13,51,1.00000000009,70,0.97737214458
"6",1,14,51,1.000000000089,52,0.982164184519
"7",1,15,51,1.0000000001076,75,0.9996408857497
"8",1,16,51,1.00000000009,65,0.9206657682
"9",1,17,51,1.00000000009,75,0.992790529474
"10",1,18,51,1.000000000104,57,0.99560331326
"11",1,19,51,1.000000000078,56,0.986956029588
"12",1,2,51,1.000000000082,52,0.978928091682
"13",1,20,51,1.00000000008,53,0.98248497444
"14",1,21,51,1.00000000008,66,0.98552559411
"15",1,22,51,1.00000000011,52,0.98346265095
"16",1,23,51,1.000000000092,63,0.930191437792
"17",1,24,51,1.0000000001,52,0.99792361899
"18",1,25,51,1.000000000112,53,0.99052245679
"19",1,26,51,1.00000000012,56,0.998746091334
"20",1,27,51,1.000000000066,52,0.993098408814
"21",1,28,51,1.000000000108,52,0.99515590972
"22",1,29,51,1.00000000005,56,0.97231322024
"23",1,3,51,1.00000000011,73,0.96906381546
"24",1,30,51,1.00000000008,96,0.98744806124
"25",1,31,51,1.000000000092,55,0.975140386442
"26",1,32,51,1.00000000007,52,0.98061259416
"27",1,33,51,1.000000000078,63,0.996681262646
"28",1,34,51,1.00000000013,66,0.95767047349
"29",1,35,51,1.00000000007,52,0.990171676214
"30",1,36,51,1.00000000012,52,0.98085699924
"31",1,37,51,1.00000000006,66,0.96701221488
"32",1,38,51,1.00000000015,52,0.97005107519
"33",1,39,51,1.00000000013,75,0.9615847146
"34",1,4,51,1.00000000011,71,0.9697048057
"35",1,40,51,1.000000000128,52,0.9904471037
"36",1,41,51,1.00000000007,52,0.99955971821
"37",1,42,51,1.00000000007,52,0.9737417938
"38",1,43,51,1.000000000071,83,0.983350521431
"39",1,44,51,1.000000000152,52,0.983727825172
"40",1,45,51,1.00000000008,62,0.94392573115
"41",1,46,51,1.0000000001,80,0.9713818133
"42",1,47,51,1.000000000132,60,0.993586661414
"43",1,48,51,1.000000000052,71,0.99040829646
"44",1,49,51,1.000000000101,53,0.963023383841
"45",1,5,51,1.000000000127,52,0.955250888007
"46",1,50,51,1.00000000011,59,0.98126817295
"47",1,6,51,1.00000000012,52,0.995214353048
"48",1,7,51,1.00000000011,52,0.94183356562
"49",1,8,51,1.00000000009,70,0.995429117269
"50",1,9,51,1.00000000007,52,0.995448383638
