#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" lower="1.0" name="distr" upper="1.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	logP(mrca(a))	mrca.age(a)	clockRate.c:clock	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree
12950000	-94136.32762737996	-94042.07375950618	-94.2538678737803	-94042.07375950618	5.672266680801061	1.0	1.0284076880607633	0.5034305595077104	0.4965694404922881	0.6931471805599453	1.3336779818574371	0.7815463020440547	-87.01085208729734	0.2597797820649124	0.5564296886395718
12960000	-94130.27792716793	-94033.61812525721	-96.65980191071412	-94033.61812525721	6.230458618614147	1.0	0.9893609363328849	0.5022374426662706	0.49776255733373176	0.6931471805599453	1.4295036902264566	0.8257317263438878	-89.45583287595905	0.21596169915194116	0.6687286152910811
12970000	-94113.0489448492	-94035.42133073484	-77.6276141143559	-94035.42133073484	4.271215333722627	1.0	0.9893609363328849	0.49870939400407566	0.5012906059959268	0.6931471805599453	1.0023220990232393	1.122528353445835	-70.42364507960082	0.5905235865445476	0.3257554578153651
12980000	-94122.59783357293	-94037.90937830585	-84.68845526708854	-94037.90937830585	4.869985285492788	1.0	1.0319153877280052	0.5032378009425739	0.4967621990574285	0.6931471805599453	1.1430205520102075	0.9549562539718265	-77.44193178093835	0.5163808297460707	0.25775088210466074
12990000	-94118.2495791542	-94029.77027696253	-88.47930219166368	-94029.77027696253	5.337330557560797	1.0	1.0319153877280052	0.5012306286944777	0.4987693713055248	0.6931471805599453	1.4899046910635898	0.896530568013815	-81.23277870551348	0.565483297317296	0.23043220001011558
13000000	-94119.91084779885	-94035.46529819541	-84.4455496034303	-94035.46529819541	5.2851787792622495	1.0	1.0031117747192273	0.5027245847371292	0.4972754152628732	0.6931471805599453	1.1550021824970877	1.018105215244591	-77.22782973028887	0.6171890467863075	0.022152779848166236
13010000	-94128.29474031393	-94037.57819587494	-90.71654443897974	-94037.57819587494	5.170455656104224	1.0	1.04013961059821	0.5032588984999621	0.4967411015000382	0.6931471805599453	1.1858004588009114	0.8655337714802294	-83.46179672995935	0.28348185500315953	0.5216335754009954
13020000	-94115.94183517784	-94037.9439184351	-77.99791674273675	-94037.9439184351	4.162478963985305	1.0	1.0329678363000765	0.500579263298371	0.49942073670162923	0.6931471805599453	1.0569782561096515	1.0934066469137182	-70.75034080801449	0.5230406636944022	0.37382621558632007
13030000	-94117.04994351737	-94033.0497155079	-84.00022800946891	-94033.0497155079	4.810559658076596	1.0	1.058214857361556	0.500579263298371	0.49942073670162923	0.6931471805599453	1.161198633874493	0.966820073360219	-76.72740505368516	0.4997277100041413	0.3291620145693506
13040000	-94135.77997831062	-94038.30851343514	-97.47146487547168	-94038.30851343514	6.863436015396453	1.0	1.058214857361556	0.49976765398190554	0.5002323460180946	0.6931471805599453	1.3760680652307578	0.7502973082538197	-90.19864191968793	0.316327773481225	0.49939556145617947
13050000	-94125.79662032801	-94046.78420691295	-79.01241341505418	-94046.78420691295	4.785885063701422	1.0	1.0989338499692707	0.5021714293650797	0.4978285706349205	0.6931471805599453	1.0353934365825614	1.0098849415768731	-71.69887146666272	0.5501002127211407	0.25342450042865405
13060000	-94134.02568969245	-94044.22949495117	-89.79619474128091	-94044.22949495117	5.361133142959121	1.0	1.0487204146560956	0.5024204193159413	0.49757958068405894	0.6931471805599453	1.1851931124822106	0.8317831078838267	-82.53286622820264	0.45005459059625647	0.19846834799092433
13070000	-94124.56348769768	-94045.03755193514	-79.52593576255073	-94045.03755193514	4.481377326157464	1.0	1.0084996131408865	0.5024204193159413	0.49757958068405894	0.6931471805599453	1.0612048200015447	1.0710206610945567	-72.30282805098766	0.5733779826239722	0.1648454068234693
13080000	-94131.73686411654	-94035.97810493827	-95.75875917827072	-94035.97810493827	6.707349646387189	1.0	1.0084996131408865	0.5021223869397201	0.4978776130602801	0.6931471805599453	1.324141558025422	0.8098126441973976	-88.53565146670765	0.3038919464105873	0.27477030419023835
13090000	-94129.83290674032	-94048.33873875272	-81.49416798761266	-94048.33873875272	4.617327623539108	1.0	1.0084996131408865	0.5010875690167822	0.49891243098321797	0.6931471805599453	1.0197361281654715	1.096822611691129	-74.27106027604958	0.46348645904162317	0.48976104275068233
13100000	-94119.920847312	-94039.17599859946	-80.74484871253449	-94039.17599859946	4.425845479449614	1.0	1.0081001781770726	0.49920469332596507	0.5007953066740357	0.6931471805599453	1.1963854910326346	1.0141154730837205	-73.52214043593523	0.5653389392514224	0.07335001021700108
13110000	-94130.01031661642	-94046.99981100869	-83.01050560772543	-94046.99981100869	4.75652825214064	1.0	1.0081001781770726	0.5001473006735306	0.49985269932647025	0.6931471805599453	1.2762471326080225	0.9974689174475461	-75.78779733112617	0.6524221737631613	0.04172512072277925
13120000	-94127.5833626613	-94041.99748821445	-85.58587444685585	-94041.99748821445	5.0629786633904565	1.0	1.0465149388541461	0.502155568076542	0.4978444319234588	0.6931471805599453	1.0503740976591578	0.8948112187245293	-78.32475140957952	0.47523579867105664	0.3741974883534779
13130000	-94112.9366330203	-94037.84663134515	-75.0900016751583	-94037.84663134515	4.135378018385363	1.0	1.018835799576538	0.5005935059478474	0.4994064940521535	0.6931471805599453	1.028171207064056	1.1932176454463554	-67.85655777715958	0.41221366472968896	0.4626104249523046
13140000	-94113.78435958292	-94036.71064473735	-77.07371484556208	-94036.71064473735	4.585405498184263	1.0	1.049856689149376	0.5025443830470788	0.4974556169529221	0.6931471805599453	1.0338590873595204	1.113558261236217	-69.80925005799051	0.5849511349238813	0.13126715282991333
13150000	-94119.53540442279	-94044.29435838608	-75.24104603671215	-94044.29435838608	3.9210805446781807	1.0	1.0616277179908191	0.5004984522443758	0.49950154775562505	0.6931471805599453	1.0261003021335353	1.0640408005760196	-67.96481022029914	0.6079822924961686	0.10622755033664207
13160000	-94130.46138971786	-94042.5856592581	-87.87573045976238	-94042.5856592581	5.161288413070143	1.0	1.0807239670175097	0.5004984522443758	0.49950154775562505	0.6931471805599453	1.1099084214371533	0.8575228084837987	-80.58039839432269	0.5002524325453933	0.06661180805424573
13170000	-94140.62014451639	-94056.08243717677	-84.53770733961636	-94056.08243717677	5.121569150442014	1.0	1.0807239670175097	0.5023961468383447	0.49760385316165623	0.6931471805599453	1.340264642389551	0.9038797218608593	-77.24237527417667	0.6524762280854606	0.11193664801726107
13180000	-94123.12912215794	-94049.34094968531	-73.78817247263264	-94049.34094968531	4.396781300456437	1.0	1.0344956099313638	0.5036707857250469	0.496329214274954	0.6931471805599453	1.0119529790327586	1.1947448675474417	-66.53906876427908	0.6655192848276795	0.2092347908001881
13190000	-94129.10054507817	-94034.15736995605	-94.9431751221063	-94034.15736995605	6.223150083172635	1.0	0.9680269268388264	0.5025573673965553	0.4974426326034448	0.6931471805599453	1.4114671891733723	0.8383256297502796	-87.76054009684528	0.5174545966794936	0.14758890747659384
13200000	-94133.7490278462	-94046.1032367186	-87.64579112760566	-94046.1032367186	5.38081244711542	1.0	0.9680269268388264	0.4999724704338784	0.5000275295661218	0.6931471805599453	1.2780111050858012	0.9762214495571898	-80.46315610234464	0.4346097605098215	0.28527715759499345
13210000	-94121.40922480969	-94034.16787409349	-87.24135071619894	-94034.16787409349	4.987127165877012	1.0	0.9998596716452658	0.5014847053547288	0.4985152946452723	0.6931471805599453	1.3968112821794578	0.9701081492419897	-80.02688294613148	0.6186302231426483	0.0809784453971074
13220000	-94124.83756371	-94047.21517207801	-77.62239163198213	-94047.21517207801	3.888121393148846	1.0	0.9998596716452658	0.5023970175914959	0.49760298240850526	0.6931471805599453	1.1051622103068939	1.2278216785413705	-70.40792386191467	0.23409782181265654	0.8071423048430977
13230000	-94117.54265341758	-94039.1379870088	-78.4046664087792	-94039.1379870088	4.468518002911059	1.0	0.9966160157329078	0.500371243254706	0.49962875674529506	0.6931471805599453	1.0844238705016216	1.1534239773035033	-71.1934422946241	0.4850568332213324	0.4943840323990469
13240000	-94131.93455292584	-94039.11988179263	-92.81467113321173	-94039.11988179263	6.3752626119710225	1.0	1.0093153325309872	0.5002419291038952	0.499758070896105	0.6931471805599453	1.4021413682610577	0.8465242608387609	-85.59074770225855	0.4214249470425443	0.24104841061679663
13250000	-94129.71714334277	-94038.34061861562	-91.37652472714439	-94038.34061861562	5.885685471804413	1.0	1.0600608192070955	0.49893191519324076	0.5010680848067601	0.6931471805599453	1.3027256277578079	0.8267937832393852	-84.1018558095151	0.4918681116281591	0.15464585582349943
13260000	-94119.95528174372	-94034.9812529599	-84.9740287838259	-94034.9812529599	4.813458085031863	1.0	1.0286788055344118	0.5006971256426895	0.4993028743573114	0.6931471805599453	1.1919465279592973	0.9649169090552456	-77.7307418798693	0.48097836016057804	0.027907132068055528
13270000	-94124.60684694823	-94038.44143263988	-86.16541430834113	-94038.44143263988	4.81219983215093	1.0	1.0286788055344118	0.5005781495844897	0.4994218504155113	0.6931471805599453	1.2949550234831637	0.9226876258891731	-78.92212740438453	0.44746754164606956	0.25563901941151485
13280000	-94117.1037022795	-94039.03547867796	-78.06822360153942	-94039.03547867796	4.17253235744092	1.0	1.0284395222355587	0.4996306768402391	0.5003693231597632	0.6931471805599453	1.0864078613909243	1.115523590810393	-70.82517598088167	0.6433372114409603	0.11311053972412809
13290000	-94110.26472135424	-94030.21121018038	-80.05351117385307	-94030.21121018038	4.7547255435915305	1.0	0.97651733459735	0.4996306768402391	0.5003693231597632	0.6931471805599453	1.157190224774062	1.1085878887968699	-72.86238574083353	0.48336779390303347	0.332250691512642
13300000	-94140.17898538693	-94043.97564478396	-96.20334060296153	-94043.97564478396	6.379949316462541	1.0	0.9849803930588783	0.5018279758489173	0.4981720241510851	0.6931471805599453	1.3604642606590973	0.8331110561094711	-89.00375211148047	0.44620231538870536	0.20643742919596572
13310000	-94121.87042098596	-94045.64150137175	-76.22891961421351	-94045.64150137175	4.082413219827514	1.0	1.0148092514679008	0.49835603293762937	0.501643967062373	0.6931471805599453	1.0135903271777558	1.218791106576637	-68.99950226432343	0.36544209691380286	0.5131071221870989
13320000	-94118.53602498796	-94037.03825728284	-81.49776770511728	-94037.03825728284	4.677672088945986	1.0	1.0148092514679008	0.5004831474974365	0.49951685250256583	0.6931471805599453	1.064721528119116	1.0426337611234722	-74.2683503552272	0.40988905530359937	0.43444912054558416
13330000	-94109.77808500602	-94036.68910124907	-73.08898375696272	-94036.68910124907	3.871979264334253	1.0	1.031066069339125	0.5008124853751035	0.4991875146248989	0.6931471805599453	1.0264724436492196	1.2883318615794743	-65.84330958920141	0.5266911040745645	0.6674589915580627
13340000	-94128.35389734684	-94039.24877197642	-89.10512537041764	-94039.24877197642	5.407547383881177	1.0	1.0188699382093926	0.4998472450690004	0.5001527549310008	0.6931471805599453	1.2517037805366504	0.9011875777443342	-81.87164733378606	0.30772490834368726	0.5397028557328473
13350000	-94125.7747183412	-94038.18575714274	-87.58896119846098	-94038.18575714274	5.49408148724058	1.0	1.005950917002645	0.5019954164093501	0.49800458359065247	0.6931471805599453	1.192642848024878	0.9443920450228855	-80.36840218303614	0.4197977182401469	0.3468749538648653
13360000	-94121.53092689904	-94039.43040468468	-82.10052221435336	-94039.43040468468	5.0833120323069805	1.0	1.005950917002645	0.5019954164093501	0.49800458359065247	0.6931471805599453	1.0242394967358257	1.0279979455248138	-74.87996319892852	0.5592790321659088	0.26279065680557173
13370000	-94124.87336343741	-94037.00609060188	-87.86727283553097	-94037.00609060188	5.593959599814909	1.0	1.005950917002645	0.50008099228776	0.49991900771224257	0.6931471805599453	1.3440920764882798	0.9607531200896046	-80.64671382010613	0.5133832097779323	0.32134787922392005
13380000	-94118.62924747959	-94036.0352869428	-82.59396053678708	-94036.0352869428	4.8770672762641025	1.0	0.97978844762741	0.5043633661232256	0.495636633876777	0.6931471805599453	1.0453868045646388	1.1305654753608916	-75.39956399073748	0.7609580296331361	0.042619474681268435
13390000	-94114.92148097404	-94035.72012557986	-79.20135539417522	-94035.72012557986	4.563199380731745	1.0	0.9920472830046356	0.5037517454075937	0.49624825459240895	0.6931471805599453	1.1622096014907675	1.1527259517201836	-71.9947000127484	0.6099272301000696	0.31145904921323564
13400000	-94139.55132278225	-94043.01773741926	-96.5335853629908	-94043.01773741926	6.416851671511288	1.0	0.9920472830046356	0.49886870938921757	0.5011312906107851	0.6931471805599453	1.4216995553586864	0.7724253632814218	-89.32692998156398	0.4026501210752794	0.2787068085772683
13410000	-94122.66703997151	-94039.18183039666	-83.48520957484705	-94039.18183039666	4.848470004090241	1.0	0.9989789151968185	0.4999094038588544	0.5000905961411454	0.6931471805599453	1.0677398593958103	1.0594477661276318	-76.27162256122804	0.6790448089265891	0.08826749905091182
13420000	-94125.49097314796	-94046.36272244321	-79.12825070474646	-94046.36272244321	4.64096543947629	1.0	0.9731082122484338	0.5025452625578454	0.49745473744215585	0.6931471805599453	1.0399077757865447	1.1900107648548377	-71.94053439407584	0.5450356209479241	0.5334030599081631
13430000	-94121.03705457004	-94041.01990960597	-80.01714496407877	-94041.01990960597	4.6777590294830755	1.0	0.9759027669683956	0.5025452625578454	0.49745473744215585	0.6931471805599453	1.0881337588511741	1.0846195272890418	-72.82663409868819	0.5190337579942506	0.18605924899187978
13440000	-94123.56989853084	-94036.81519753466	-86.75470099619145	-94036.81519753466	4.963558032903976	1.0	1.0735404868092193	0.5018684732521825	0.4981315267478202	0.6931471805599453	1.1193459088060513	0.8963491873349821	-79.46655241096003	0.4258272916823575	0.05318705864316257
13450000	-94129.27245100446	-94039.98720093297	-89.285250071495	-94039.98720093297	5.7604658655872925	1.0	1.0735404868092193	0.5025364697615856	0.49746353023841705	0.6931471805599453	1.3571309816117272	0.8370604693405355	-81.99710148626359	0.48092156252417834	0.15420628450759763
13460000	-94122.53863785764	-94039.77440258623	-82.7642352714006	-94039.77440258623	5.1954235438383245	1.0	1.059822645538696	0.5021913162491572	0.4978086837508454	0.6931471805599453	1.168954106044798	0.9638042983425824	-75.4898045274397	0.34705455239042604	0.5289880850640395
13470000	-94127.9234131269	-94047.62875046472	-80.29466266219177	-94047.62875046472	4.218810945533051	1.0	1.059822645538696	0.5047854764233518	0.49521452357665097	0.6931471805599453	1.0816417366035596	0.9929161376445935	-73.02023191823088	0.6485894151813119	0.042912758980312105
13480000	-94118.71643075219	-94036.68078743496	-82.03564331723291	-94036.68078743496	4.46239750047811	1.0	1.0376674443210172	0.5019345149092206	0.49806548509078097	0.6931471805599453	1.319015562905793	1.0072419320604316	-74.7833677744897	0.5938366859419013	0.16430638705027947
13490000	-94118.79680614664	-94041.26114419494	-77.53566195170411	-94041.26114419494	4.522339923494225	1.0	1.0068725135542662	0.4970293895103255	0.5029706104896745	0.6931471805599453	1.0138289805040783	1.1602717422718685	-70.31418133972765	0.5063819185245934	0.2420677289424446
13500000	-94107.63681468848	-94035.30379855445	-72.33301613402314	-94035.30379855445	3.795117831109589	1.0	1.0030210454889676	0.5006725054136119	0.4993274945863881	0.6931471805599453	1.0114020917824247	1.2648381227664263	-65.11538699011199	0.6153350472482639	0.2559261610149188
13510000	-94119.50269145565	-94039.269519162	-80.23317229365242	-94039.269519162	4.329096243376154	1.0	1.0036960345217216	0.5020885852623573	0.49791141473764267	0.6931471805599453	1.165095297995156	1.1265476329452822	-73.0148681607085	0.3740681150302142	0.4776951102246507
13520000	-94123.59698445235	-94040.28274432587	-83.31424012647405	-94040.28274432587	4.579132800154098	1.0	0.9975138409051764	0.4974421756829904	0.5025578243170097	0.6931471805599453	1.1150574144917342	1.0618630649307206	-76.10211818714669	0.3720296732235705	0.3622114345706585
13530000	-94128.49336058128	-94038.56526076593	-89.92809981535336	-94038.56526076593	5.586253446343218	1.0	0.979108821220309	0.5013147211041498	0.49868527889585024	0.6931471805599453	1.2031931501612743	0.9692080914463503	-82.73438289571087	0.532545546625186	0.30918003620106693
13540000	-94117.80479615154	-94041.20819941632	-76.59659673522646	-94041.20819941632	4.412316620377207	1.0	1.0419900965953897	0.5022395960193614	0.4977604039806386	0.6931471805599453	1.091758284360833	1.1112189096536007	-69.33999854020888	0.6033138050760077	0.12239233374657378
13550000	-94124.72432722691	-94033.72194747701	-91.00237974989885	-94033.72194747701	5.547263772175757	1.0	1.0104860252285277	0.5031834594287692	0.49681654057123087	0.6931471805599453	1.4044571732835363	0.861158433570686	-83.77728562624813	0.532958439007141	0.263001294491983
13560000	-94128.39713605533	-94040.40167332235	-87.99546273297194	-94040.40167332235	5.361913175230141	1.0	1.0104860252285277	0.5031834594287692	0.49681654057123087	0.6931471805599453	1.341599003916869	0.9272337872921136	-80.77036860932122	0.44555802249320114	0.005385633861448045
13570000	-94117.48576561005	-94039.99182179985	-77.49394381019749	-94039.99182179985	4.149020339878898	1.0	1.0104860252285277	0.5013017645296649	0.4986982354703351	0.6931471805599453	1.1400506056444588	1.143996700785775	-70.26884968654677	0.6294559471311032	0.2455200841474171
13580000	-94117.962530787	-94033.85692128104	-84.10560950595746	-94033.85692128104	4.924034989734533	1.0	1.0254141269205634	0.50077746535661	0.4992225346433916	0.6931471805599453	1.0570251900138345	1.0265492471713933	-76.8655872806147	0.34275721124733943	0.35101915049049814
13590000	-94133.46553142297	-94050.86719328101	-82.59833814196556	-94050.86719328101	4.884332728752741	1.0	0.9507607715312002	0.4993476175536364	0.5006523824463662	0.6931471805599453	1.1782098921338802	1.1346838007974178	-75.43296927201217	0.527248261631974	0.14977550471694567
13600000	-94108.39107602672	-94033.56918752332	-74.82188850340307	-94033.56918752332	3.866907520774055	1.0	1.0012791328925568	0.5024051539246936	0.497594846075308	0.6931471805599453	1.0071602044401986	1.2024518002209073	-67.60600127208832	0.5140220876432711	0.2922084053372715
13610000	-94134.55715450525	-94043.76617499147	-90.79097951378473	-94043.76617499147	6.084907438984776	1.0	1.0012791328925568	0.5012218424603234	0.49877815753967825	0.6931471805599453	1.2042023652425715	0.9001680258236663	-83.57509228246998	0.5687779828402149	0.08281993496857178
13620000	-94132.05161953557	-94043.11507782755	-88.93654170803212	-94043.11507782755	6.0741710269359155	1.0	0.9611075983718859	0.5004296685912751	0.4995703314087248	0.6931471805599453	1.2927539631157925	0.9676112010724829	-81.76082601123805	0.5468718389228094	0.038897612612955206
13630000	-94117.39860377826	-94039.10222147233	-78.2963823059255	-94039.10222147233	4.434777903219587	1.0	1.0111220275236805	0.5012419323261141	0.4987580676738858	0.6931471805599453	1.061804074537988	1.0912983951099606	-71.07065217997963	0.5257925164564011	0.24780241748664036
13640000	-94127.73679725216	-94041.49798925636	-86.23880799579946	-94041.49798925636	5.049354842961098	1.0	0.9885157581938756	0.5021017165834791	0.4978982834165208	0.6931471805599453	1.2891054388341152	0.9763539336028219	-79.0356841391834	0.5050076861629788	0.015388937452749904
13650000	-94122.94796057549	-94039.87345950236	-83.07450107313309	-94039.87345950236	5.1208840500520045	1.0	0.9818394916264971	0.5002410970905803	0.49975890290941977	0.6931471805599453	1.125938110809811	1.050701560570064	-75.8780534830844	0.5723727306292062	0.15608330869761647
13660000	-94124.99815313486	-94035.21170779015	-89.78644534470722	-94035.21170779015	5.689277090362831	1.0	0.9818394916264971	0.5000317576161055	0.4999682423838945	0.6931471805599453	1.3121910912657373	0.9170218597092357	-82.58999775465853	0.38394854732174	0.07015592871307462
13670000	-94118.91461707193	-94038.75932406835	-80.15529300357846	-94038.75932406835	4.692746065755886	1.0	0.9657860612230409	0.5046456012152707	0.49535439878473136	0.6931471805599453	1.2103530155993285	1.1271454859404533	-72.97489884393323	0.5902256088119606	0.060396016824874804
13680000	-94118.31463732402	-94033.12768975561	-85.18694756840851	-94033.12768975561	4.846379187082472	1.0	0.9961168363479596	0.5023328037012055	0.4976671962987965	0.6931471805599453	1.2291378182451125	1.0120700955825643	-77.97622263363836	0.4486004164576076	0.04876972524275024
13690000	-94126.10570031656	-94043.81382565862	-82.29187465794254	-94043.81382565862	4.497505834217596	1.0	0.9786263184167748	0.5013963909757051	0.49860360902429735	0.6931471805599453	1.401139426184605	1.080212043415366	-75.09864024110358	0.39800544429238105	0.5502140846012685
13700000	-94118.25121076565	-94035.85283022103	-82.39838054461462	-94035.85283022103	4.995742230075055	1.0	0.9577971849352878	0.5034468340724486	0.49655316592755383	0.6931471805599453	1.054382035456398	1.1304347967703183	-75.22597526125715	0.5415106571133718	0.17768619051098844
13710000	-94119.38479515612	-94041.22962204122	-78.15517311489147	-94041.22962204122	4.047449147533739	1.0	1.0043405402907943	0.5026364715167021	0.49736352848329995	0.6931471805599453	1.0612579680127106	1.1442615685583242	-70.93622447617848	0.6267443927543372	0.3224684437549349
13720000	-94116.2720352359	-94038.35694078174	-77.91509445415791	-94038.35694078174	4.271469002296866	1.0	1.0043405402907943	0.5018070725139032	0.49819292748609884	0.6931471805599453	1.0665045351154696	1.1290966104587572	-70.69614581544492	0.5050489909035789	0.488917608942561
13730000	-94130.95269665723	-94042.14676201047	-88.80593464676839	-94042.14676201047	5.211574206484262	1.0	1.0043405402907943	0.5008880169910439	0.49911198300895815	0.6931471805599453	1.4112320323535066	0.8928604010618629	-81.5869860080554	0.5232658280934507	0.031304136266316444
13740000	-94124.07683927006	-94040.0663816212	-84.01045764885005	-94040.0663816212	4.774558552082579	1.0	1.0022904322713366	0.5029569185057565	0.4970430814942458	0.6931471805599453	1.0636538991514934	1.0327101957279265	-76.79355911815652	0.36732167549117195	0.522572292737401
13750000	-94116.61264693516	-94039.15193016238	-77.46071677277845	-94039.15193016238	4.50482468193294	1.0	1.0433895297322422	0.5027016062963772	0.4972983937036229	0.6931471805599453	1.136703789933417	1.0914925539636486	-70.20271914462403	0.5421267957454275	0.2971895461442726
13760000	-94114.95753289558	-94042.1018190966	-72.85571379897796	-94042.1018190966	3.782066541069345	1.0	0.9374926751219087	0.5040230316899568	0.4959769683100435	0.6931471805599453	1.033903193066471	1.4521798461414732	-65.70361302543387	0.46010044081808615	0.4277644003704811
13770000	-94133.64602018434	-94041.04718949016	-92.59883069418296	-94041.04718949016	5.897703621802523	1.0	0.9934982286548271	0.5025708228543699	0.4974291771456325	0.6931471805599453	1.4826984254899418	0.915186465434585	-85.39072436710595	0.32940819142622596	0.555711523654214
13780000	-94128.99782154671	-94042.08161250643	-86.9162090402766	-94042.08161250643	4.8522888648643425	1.0	1.0433895297322422	0.4993545949665337	0.5006454050334662	0.6931471805599453	1.2533033390542037	0.9211920844132597	-79.65821141212217	0.4227826044714465	0.4374056236141015
13790000	-94134.45152276385	-94039.81424879652	-94.63727396731952	-94039.81424879652	6.094236366436823	1.0	0.9934982286548271	0.4999061537624452	0.5000938462375573	0.6931471805599453	1.2680388222903247	0.8409174097114632	-87.4291676402425	0.5246495522450498	0.06148008337615028
13800000	-94124.77191841042	-94044.22933794407	-80.54258046635489	-94044.22933794407	5.105746744825965	1.0	0.9934982286548271	0.503175476721846	0.4968245232781564	0.6931471805599453	1.1404647144987057	1.099776146122775	-73.33447413927787	0.4716463435823325	0.19234201465009715
13810000	-94114.5069865508	-94033.11921620347	-81.38777034731913	-94033.11921620347	4.8973844690781085	1.0	0.9918178498506833	0.500284045189251	0.4997159548107513	0.6931471805599453	1.0832565284111109	1.0730465306112351	-74.18134439904627	0.5282487341595452	0.24017914868820112
13820000	-94123.92675061204	-94038.43933294587	-85.487417666171	-94038.43933294587	4.708707119730681	1.0	1.0046388948336022	0.5049224851298113	0.4950775148701909	0.6931471805599453	1.2696936141789583	1.0141480095477124	-78.2681706729152	0.4192712195408977	0.5868067396362926
13830000	-94115.64822278217	-94038.29702769658	-77.35119508559067	-94038.29702769658	4.590747593820048	1.0	1.002819979557928	0.5010267944975086	0.4989732055024935	0.6931471805599453	1.168819576123517	1.1339442721044222	-70.13376700761056	0.543726634859485	0.4028664070104259
