#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="2.0" name="distr" upper="2.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-106345.5009794039	-103804.60587697553	-2540.8951024283765	-103804.60587697553	92.89120727163387	1.0	1.0	0.5	0.5	-2533.6804943299544	1.0	0.5	0.6931471805599453	2.0486898087855367	1.0
10000	-99678.50156531218	-99497.1157779487	-181.3857873634872	-99497.1157779487	63.721501420492174	1.0	1.0	0.5005408870151453	0.49945911298485474	-174.171179265065	0.042040890209027744	0.4792624571927679	0.6931471805599453	2.166410868621252	0.5514542521045844
20000	-99616.93040577299	-99455.35344248495	-161.57696328803482	-99455.35344248495	58.81929429324493	1.0	1.0	0.49815497240993306	0.501845027590067	-154.36235518961263	0.05069923160556874	0.8151639514320744	0.6931471805599453	2.1907614799550164	0.7134079371790726
30000	-99546.79505383557	-99431.97236863973	-114.8226851958305	-99431.97236863973	11.516636888008497	1.0	1.0	0.497581325544794	0.5024186744552059	-107.60807709740831	0.2643707872988175	0.16122186200433172	0.6931471805599453	2.1387516602545724	1.2165813138826878
40000	-99565.97715675134	-99441.7296737066	-124.24748304473268	-99441.7296737066	14.069932414875668	1.0	1.0	0.5015692171078856	0.49843078289211434	-117.03287494631049	0.19138002099312101	0.35685454946909256	0.6931471805599453	2.324081633334944	0.903612540704421
50000	-99582.15553661481	-99432.30619181556	-149.849344799258	-99432.30619181556	57.736823878159875	1.0	1.0	0.5003448771519222	0.49965512284807784	-142.63473670083582	0.06885644966734535	0.6998197907945937	0.6931471805599453	2.4874550696042026	0.8349018451225194
60000	-99541.57146454208	-99422.11568982607	-119.45577471600751	-99422.11568982607	13.196773006834652	1.0	1.0185902001037737	0.49936139011291275	0.5006386098870869	-112.22257641748155	0.20489762762113767	0.14627551467532385	0.6931471805599453	2.049184461016231	1.1185362364912201
70000	-99551.87315214812	-99432.48744208571	-119.38571006242148	-99432.48744208571	19.321984643272856	1.0	1.0185902001037737	0.5004668113575026	0.49953318864249713	-112.15251176389552	0.1954985652770391	0.5533233698118805	0.6931471805599453	2.0902117395691238	1.1239783626213622
80000	-99566.25183877321	-99442.37112345293	-123.88071532028695	-99442.37112345293	15.363859968663764	1.0	0.9805170808611746	0.4983154924981895	0.5016845075018105	-116.68559014100359	0.14822144651564373	0.5600464379762524	0.6931471805599453	2.474296474804525	1.1249012096777875
90000	-99579.62101208947	-99437.3484359473	-142.27257614217604	-99437.3484359473	38.84057040826503	1.0	1.041950486456915	0.5008262164125653	0.49917378358743447	-135.01601755729692	0.15765125116555154	0.44715040624203584	0.6931471805599453	2.1656712533504248	0.9377422972367275
100000	-99550.13714836646	-99428.99469745574	-121.14245091071396	-99428.99469745574	20.77861178183804	1.0	0.984907914960478	0.4959237187020687	0.5040762812979313	-113.9429348973313	0.1641875573363391	0.6663811290534609	0.6931471805599453	2.2635352736443077	1.1579547270446375
110000	-99565.60275021101	-99442.86749733772	-122.7352528732952	-99442.86749733772	15.59105155176826	1.0	0.9882817586996532	0.4991272508269834	0.5008727491730165	-115.53236301617335	0.13238762869719892	0.6115065459077319	0.6931471805599453	2.0354309362614127	1.1700296659486722
120000	-99536.74966228336	-99430.63041159815	-106.11925068521178	-99430.63041159815	9.535209952200242	1.0	0.9668525057746739	0.5010149821068055	0.49898501789319416	-98.93779008101492	0.31182686173187674	0.2660733017045622	0.6931471805599453	2.050277368465242	1.4858126788514618
130000	-99547.40670942524	-99431.48581995128	-115.92088947395335	-99431.48581995128	10.106166600778387	1.0	0.9668525057746739	0.49773527831559516	0.5022647216844046	-108.7394288697565	0.20078244626064354	0.5830039734028638	0.6931471805599453	2.029597606015376	1.25901675746073
140000	-99570.45126239875	-99433.52658532948	-136.92467706926328	-99433.52658532948	30.561741105026563	1.0	0.9882817586996532	0.5019222867828562	0.4980777132171436	-129.72178721214144	0.06993097518773159	0.8032930985542187	0.6931471805599453	2.0210813628628927	1.1654932032995642
150000	-99559.23839242484	-99432.74746398872	-126.49092843611778	-99432.74746398872	15.793956413366425	1.0	0.9668525057746739	0.5001698241898164	0.49983017581018346	-119.30946783192093	0.10682051611633292	0.6464778406436057	0.6931471805599453	2.426211439767863	1.0658359078775181
160000	-99553.11796170566	-99428.02047915659	-125.09748254906447	-99428.02047915659	13.698127623572473	1.0	0.9668525057746739	0.49812184984878805	0.5018781501512118	-117.91602194486761	0.22366795225691072	0.4715970422681018	0.6931471805599453	2.382052954424303	0.9655833181716427
