#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="1.2" name="distr" upper="1.7"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-105791.05804933407	-104941.25614379511	-849.8019055389548	-104941.25614379511	74.27882790499736	1.0	1.0	0.5	0.5	-842.5872974405326	0.5	0.5	0.6931471805599453	1.6827854219820435	1.0
10000	-94077.57558793254	-93979.82983809027	-97.74574984227006	-93979.82983809027	6.490136166667799	1.0	1.0	0.5013799498675182	0.4986200501324818	-90.53114174384787	0.396046484470351	0.4182633594162955	0.6931471805599453	1.2953267440027745	0.8024040628986434
20000	-94088.35162357103	-93983.58070701976	-104.77091655126942	-93983.58070701976	7.763686056367008	1.0	1.0	0.4998752037373966	0.5001247962626033	-97.55630845284723	0.3070300040860689	0.18768745644743617	0.6931471805599453	1.5195308808853296	0.7093076837765432
30000	-94068.90771904042	-93976.50279896184	-92.40492007857802	-93976.50279896184	5.875811515965676	1.0	1.0	0.5001450928469744	0.49985490715302544	-85.19031198015583	0.45581239627880726	0.17685435415597542	0.6931471805599453	1.2663666289705384	0.8764514427404528
40000	-94095.3822517914	-93992.276301778	-103.1059500133948	-93992.276301778	7.385499838152074	1.0	0.8847843349673862	0.4970172772453368	0.5029827227546633	-96.00655758000522	0.21624929357136272	0.5772793396403041	0.6931471805599453	1.298928914147852	0.8655544047655653
50000	-94090.49864883182	-93986.69345586536	-103.80519296646649	-93986.69345586536	7.526416111973437	1.0	0.9878046087192147	0.5011475304564581	0.49885246954354157	-96.60278025932509	0.3335677757565286	0.035391832723590026	0.6931471805599453	1.5058845542793398	0.7103301653458012
60000	-94071.84653260939	-93975.02746645286	-96.81906615652971	-93975.02746645286	6.423227290918812	1.0	1.026843152395523	0.4999225552618874	0.5000774447381122	-89.577614905712	0.3629846692668769	0.001365201391346305	0.6931471805599453	1.3545806473546615	0.776338309860628
70000	-94078.27042210296	-93981.49314707941	-96.77727502354885	-93981.49314707941	6.600421890449976	1.0	0.9587926764160732	0.5010075845974585	0.4989924154025411	-89.6038742487106	0.4032577323135477	0.047513794656276774	0.6931471805599453	1.3509673499925487	0.8534581238534026
80000	-94072.72692408987	-93981.05333241404	-91.67359167583129	-93981.05333241404	6.06632802409808	1.0	1.026843152395523	0.49919009685637833	0.5008099031436212	-84.43214042501357	0.5014523073405764	0.10441040940064394	0.6931471805599453	1.235152045287406	0.8256134877305861
90000	-94075.65952785403	-93985.2795247003	-90.38000315374335	-93985.2795247003	5.539170615581787	1.0	0.9962841855720397	0.4982967630898154	0.5017032369101841	-83.16911086974912	0.31792458756751735	0.4095217336848964	0.6931471805599453	1.258863234100233	0.917837596199724
100000	-94081.58342836644	-93977.14829036104	-104.43513800540013	-93977.14829036104	7.334740272300362	1.0	0.986742026451213	0.5011751044410405	0.49882489555895904	-97.23378788052673	0.35789030370275154	0.3120534352756286	0.6931471805599453	1.6190629745282619	0.7087447419860053
110000	-94067.91766238338	-93978.82622650091	-89.09143588246809	-93978.82622650091	5.4413092032019374	1.0	1.0090484160469975	0.5016658706964896	0.49833412930350995	-81.8677793679989	0.4714534447987234	0.07767629104808141	0.6931471805599453	1.2910308792527905	0.9274174512275865
120000	-94080.68640256471	-93980.20002455919	-100.48637800551278	-93980.20002455919	6.968776853737258	1.0	0.9530541558838813	0.5008575282393499	0.4991424717606499	-93.31871575120671	0.5139555198012371	0.052654465549352616	0.6931471805599453	1.5057850732408231	0.8277838494757962
130000	-94061.95933117531	-93977.41774947653	-84.54158169878484	-93977.41774947653	5.031811762270114	1.0	1.0090484160469975	0.4979925547370915	0.5020074452629081	-77.31792518431565	0.549697885875754	0.11404597022570871	0.6931471805599453	1.227410316121109	0.9913503602243988
140000	-94065.1832914838	-93978.92004440883	-86.26324707496306	-93978.92004440883	4.986039140363184	1.0	1.0117567127058722	0.49920390901640715	0.5007960909835925	-79.036882263835	0.46546358962578366	0.3735515051780084	0.6931471805599453	1.200681071244618	1.0069073042591927
150000	-94079.1952455979	-93983.66186904028	-95.53337655762401	-93983.66186904028	6.427389832082514	1.0	0.9699456848438838	0.4970344073377615	0.5029655926622382	-88.34882277435794	0.27092866453834175	0.3920362003092084	0.6931471805599453	1.20688502752727	0.8929706495574119
160000	-94080.29360024464	-93986.1150005859	-94.17859965873897	-93986.1150005859	6.262397812207343	1.0	1.0000440140000582	0.5020470813199064	0.49795291868009334	-86.96394754631673	0.44087587381017257	0.04608757646976739	0.6931471805599453	1.2666848151641468	0.8253133058816081
