#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="0.8" name="distr" upper="1.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-106186.67718498355	-104013.01328546416	-2173.6638995194	-104013.01328546416	166.91387056294116	1.0	1.0	0.5	0.5	-2166.4492914209777	0.5	0.5	0.6931471805599453	1.0822911314979629	1.0
10000	-91261.37903408159	-91184.71564039894	-76.66339368265629	-91184.71564039894	4.127400417337802	1.0	1.1548037783464735	0.5012900240313134	0.4987099759686867	-69.29398180588763	0.6153802654414985	0.07776617775072832	0.6931471805599453	0.9129386531418227	0.7849534483867596
20000	-91238.12690711512	-91173.27265706257	-64.85425005255817	-91173.27265706257	3.2844359964268084	1.0	1.1170041230797594	0.4980559118810365	0.5019440881189636	-57.52263783105621	0.7340123660631701	0.33750339940716484	0.6931471805599453	0.8170698002470682	1.0200545585590084
30000	-91259.27025407682	-91174.32743879646	-84.94281528035611	-91174.32743879646	5.030005523187473	1.0	0.9664762334838255	0.49718783740179	0.5028121625982098	-77.7617309484501	0.6393375178743747	0.11453651005470683	0.6931471805599453	1.2618297246960601	0.8094501593791729
40000	-91239.06108134807	-91167.87399112905	-71.18709021903209	-91167.87399112905	3.797187694975817	1.0	1.014046344195119	0.498413019054793	0.5015869809452069	-63.958435776414774	0.8039017168450966	0.07878926574341913	0.6931471805599453	0.9382817816902026	1.007436125899921
50000	-91241.80601835734	-91170.5895411638	-71.21647719354166	-91170.5895411638	3.6768125190156766	1.0	1.1170041230797594	0.4973621997223253	0.5026378002776748	-63.88486497203971	0.603198322440395	0.22174304019424596	0.6931471805599453	0.8160102510528388	0.9024913004678763
60000	-91259.2812554068	-91176.97408711765	-82.3071682891517	-91176.97408711765	4.527763619655516	1.0	1.02591637145222	0.5006422825806143	0.49935771741938556	-75.06664381927729	0.43494084390909526	0.22427852378704274	0.6931471805599453	1.047467594598574	0.7991376235244788
70000	-91238.67294048992	-91163.84011208055	-74.83282840937085	-91163.84011208055	3.9823641848464595	1.0	1.02591637145222	0.5009230304741443	0.49907696952585545	-67.59230393949643	0.5194095984423894	0.2715317258063594	0.6931471805599453	0.8283220801145049	0.9231218822566858
80000	-91253.30897122556	-91169.61918342239	-83.68978780317043	-91169.61918342239	5.128551208148068	1.0	1.02591637145222	0.4977495518081888	0.502250448191811	-76.44926333329602	0.5046061694803392	0.2837575942232455	0.6931471805599453	1.0336961559990807	0.7736825226309232
90000	-91240.06273536193	-91167.41893256117	-72.64380280076337	-91167.41893256117	3.898865118731698	1.0	1.0416248764639142	0.5001853974965935	0.49981460250340665	-65.38756982587726	0.5738169181041424	0.34381420323965844	0.6931471805599453	0.9556303349078312	0.9330600831442153
100000	-91260.44876145276	-91168.42882724263	-92.0199342101306	-91168.42882724263	5.573593297985858	1.0	0.9774801516462984	0.5002659036050292	0.49973409639497085	-84.8278459600621	0.2589472857640913	0.5342427156393208	0.6931471805599453	1.225367764534908	0.7050477431046849
110000	-91248.11909055445	-91166.80388008579	-81.31521046866364	-91166.80388008579	4.383458862726103	1.0	0.9918553328873261	0.49618715804053204	0.503812841959468	-74.10874703735412	0.35746676591509047	0.4684029854425691	0.6931471805599453	1.006805235725701	0.8910551356807849
120000	-91245.57372331595	-91173.9117788584	-71.66194445755492	-91173.9117788584	3.9660897268146145	1.0	1.072550935117367	0.5042217241561697	0.4957782758438303	-64.37478542401537	0.640104423028531	0.28419457085781014	0.6931471805599453	1.0257776905075597	0.9036067474309437
130000	-91264.66651385456	-91185.87350004322	-78.79301381135026	-91185.87350004322	4.25978748467735	1.0	1.013233738477751	0.4985957449547017	0.5014042550452983	-71.56517197445032	0.6930717756880026	0.2664572891518174	0.6931471805599453	1.0367427047135886	0.9015554107041024
140000	-91242.1111116968	-91161.73981309983	-80.37129859696843	-91161.73981309983	4.270726686870323	1.0	1.038121869175873	0.496260006036701	0.503739993963299	-73.11856862937037	0.3989766259342258	0.19189996450582592	0.6931471805599453	0.9776216510113658	0.8378465439836351
150000	-91247.078302429	-91174.40557016109	-72.6727322679101	-91174.40557016109	3.6849356491758782	1.0	1.072550935117367	0.49743341692036686	0.5025665830796329	-65.38557323437055	0.9701089420946717	0.07503162720747035	0.6931471805599453	0.8403008697827367	0.9507582429862106
160000	-91244.6007278886	-91177.2897331779	-67.31099471069494	-91177.2897331779	3.2431251918865787	1.0	1.0319448445262553	0.499485328411061	0.5005146715889387	-60.064441767746494	0.5844127442269041	0.5106412661876644	0.6931471805599453	0.8203170289643718	1.0942357020176403
170000	-91244.00717305676	-91169.97750812632	-74.02966493043017	-91169.97750812632	4.222610182409406	1.0	1.0492753941197532	0.49752362957323254	0.5024763704267673	-66.76578143788824	0.6713740009177345	0.1754314379452272	0.6931471805599453	0.9132733083378818	0.9119847167884496
180000	-91240.46963856553	-91164.66859192507	-75.8010466404532	-91164.66859192507	4.075388584010454	1.0	1.0222817698060709	0.4972390592748283	0.5027609407251717	-68.56415677222493	0.7274219914591475	0.22652957391447331	0.6931471805599453	1.0148533547301055	0.8937237938721158
190000	-91240.6387693465	-91164.34619793063	-76.29257141585597	-91164.34619793063	4.211173114565981	1.0	1.0222817698060709	0.4991541874139953	0.5008458125860047	-69.05568154762771	0.6531267230112972	0.07685960321822631	0.6931471805599453	1.0064351204661077	0.8980597444555463
200000	-91254.21501619049	-91173.73814888792	-80.47686730256187	-91173.73814888792	4.725063545756552	1.0	1.041644131945833	0.49558794104416753	0.5044120589558324	-73.22061507219385	0.5193920982640214	0.12075059817755504	0.6931471805599453	1.0642237764065143	0.8085901118241472
