family,n_trees,N,k,pi0,pi1,mu,q,clock_rate,t_R,concept,n_cogsets,ub_DS,ub_DT,inf_t_DS,inf_t_DT
ST_by_sens,10001,50,3963,0.9719674667980578,0.02803253320194024,0.2700366659226746,18.350839231022064,0.00675927451216095,10.362633927936784,the_fire,9,0.9719674667980578,1.3964303257713217e-10,3.392,7.012
ST_by_sens,10001,50,3963,0.9745493722988572,0.02545062770114172,0.226252491400926,20.158938513541653,0.00675927451216095,10.362633927936784,the_fish,8,0.9745493722988577,8.99808959500998e-10,3.475,7.156
ST_by_sens,10001,50,3963,0.9724335765869212,0.02756642341307703,0.8995091884831413,18.65218163180193,0.00675927451216095,10.362633927936784,the_flea,13,0.9724335765869212,3.284522144518312e-36,2.884,5.834
ST_by_sens,10001,50,3963,0.9600893586182376,0.03991064138176056,1.0037580941018396,13.048771948085392,0.00675927451216095,10.362633927936784,the_flower,21,0.9600893586182376,5.648544145288103e-28,2.916,5.973
ST_by_sens,10001,50,3963,0.9899146445707534,0.01008535542924638,0.5759708127024098,50.08192885155984,0.00675927451216095,10.362633927936784,the_foot,21,0.9899146445707534,2.51748335598148e-62,2.829,5.627
ST_by_sens,10001,50,3963,0.9869889883693984,0.01301101163060236,0.9349186274745818,38.93557851007206,0.00675927451216095,10.362633927936784,the_forest,24,0.9869889883693984,9.491312786511732e-79,2.789,5.568
ST_by_sens,10001,50,3963,0.989516228451074,0.01048377154893007,0.5257565828708656,48.19805738669335,0.00675927451216095,10.362633927936784,the_frog,19,0.989516228451074,1.0082845384842975e-54,2.85,5.667
ST_by_sens,10001,50,3963,0.984086592740666,0.01591340725933247,1.2256045689271198,31.928132116891284,0.00675927451216095,10.362633927936784,the_front_front_side,20,0.984086592740666,8.788534341106971e-85,2.776,5.552
ST_by_sens,10001,50,3963,0.9802840488499658,0.01971595115003257,0.5325803484693761,25.87023269173797,0.00675927451216095,10.362633927936784,the_fruit,17,0.9802840488499658,1.5014684266321593e-29,2.955,5.941
ST_by_sens,10001,50,3963,0.9852082704831762,0.01479172951682416,0.4430649719492872,34.31018017787838,0.00675927451216095,10.362633927936784,the_goat,23,0.9852082704831762,1.5935262043248013e-32,2.947,5.885
ST_by_sens,10001,50,3963,0.9800100240358416,0.01998997596416202,0.911132293810412,25.522735191036027,0.00675927451216095,10.362633927936784,the_grass,26,0.9800100240358416,4.8942802053255e-50,2.838,5.696
ST_by_sens,10001,50,3963,0.9940674514880312,0.00593254851196885,0.3426666573109792,84.78379499613047,0.00675927451216095,10.362633927936784,the_hail,26,0.9940674514880312,1.1028526958524908e-62,2.846,5.625
ST_by_sens,10001,50,3963,0.9864516644932904,0.01354833550671127,0.8316960308270467,37.41176963962843,0.00675927451216095,10.362633927936784,the_hair_of_the_head,18,0.9864516644932904,2.4186553776160224e-67,2.808,5.606
ST_by_sens,10001,50,3963,0.9459449154447652,0.05405508455523331,1.1042306559345214,9.778395663238395,0.00675927451216095,10.362633927936784,the_hand,11,0.9459449154447652,3.0800287427045916e-23,2.94,6.107
ST_by_sens,10001,50,3963,0.988477785220328,0.0115222147796706,0.6306614719464498,43.90026323475732,0.00675927451216095,10.362633927936784,the_head,21,0.988477785220328,8.51608990850655e-60,2.831,5.639
ST_by_sens,10001,50,3963,0.9640698143727968,0.03593018562720113,0.7835469587317374,14.43451042050321,0.00675927451216095,10.362633927936784,the_heart,18,0.9640698143727968,3.8414039764779916e-24,2.964,6.073
ST_by_sens,10001,50,3963,0.9880245443337864,0.01197545566621806,0.3920580105923092,42.25812502042937,0.00675927451216095,10.362633927936784,the_horn_keratinized_skin,12,0.9880245443337864,8.712834550437734e-36,2.937,5.84
ST_by_sens,10001,50,3963,0.9752147115832722,0.02478528841672755,0.4362820721751792,20.68596488630295,0.00675927451216095,10.362633927936784,the_house,13,0.9752147115832722,2.678397604009217e-19,3.08,6.258
ST_by_sens,10001,50,3963,0.9836877436272188,0.01631225637278019,0.8362488633319971,31.16009016013516,0.00675927451216095,10.362633927936784,the_knee,20,0.9836877436272188,2.8943541042146163e-56,2.828,5.658
ST_by_sens,10001,50,3963,0.9923849078959656,0.00761509210403447,0.3300613216775625,66.16292442365072,0.00675927451216095,10.362633927936784,the_leaf,23,0.9923849078959656,5.331360635063967e-47,2.893,5.719
ST_by_sens,10001,50,3963,0.9928868388332356,0.00711316116676376,0.3625970092461964,70.79581757671816,0.00675927451216095,10.362633927936784,the_lip_the_lips,23,0.9928868388332356,2.3277330111552496e-55,2.863,5.663
ST_by_sens,10001,50,3963,0.9793423179753672,0.02065768202463302,0.36644369387393594,24.71461759449717,0.00675927451216095,10.362633927936784,the_liver,11,0.9793423179753672,1.9337259666848766e-19,3.098,6.255
ST_by_sens,10001,50,3963,0.909374986110002,0.09062501388999976,1.0981957298284677,6.067068720780968,0.00675927451216095,10.362633927936784,the_louse,6,0.909374986110002,1.755932363729538e-14,3.03,6.583
