#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="3.5" name="distr" upper="4.0"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-116666.21704819438	-116623.2930376288	-42.92401056558408	-116623.2930376288	3.5085628398141764	1.0	1.0	0.5	0.5	-35.70940246716189	0.5	0.5	0.6931471805599453	3.5014395632138666	1.0
10000	-101592.38631443176	-101442.35456327914	-150.031751152618	-101442.35456327914	25.186968905657885	1.0	1.0	0.5029514415200432	0.4970485584799569	-142.8171430541958	0.14087050985047755	0.07604269986983676	0.6931471805599453	3.5960810277450137	0.8224115256050416
20000	-101567.68265110592	-101416.26238713645	-151.42026396946864	-101416.26238713645	50.28346787529604	1.0	1.0	0.5005841426632092	0.4994158573367908	-144.20565587104645	0.046281323557453014	0.8423672044150696	0.6931471805599453	3.78000631646687	1.1209058467443263
30000	-101534.32352759609	-101423.01786396929	-111.30566362680507	-101423.01786396929	14.310396769281436	1.0	1.0	0.5024657782209688	0.4975342217790312	-104.09105552838288	0.19825927399056317	0.3492739297326165	0.6931471805599453	3.5950915330759776	2.2702696215257148
40000	-101546.82096371785	-101425.47288745145	-121.34807626639126	-101425.47288745145	16.48027905272206	1.0	1.0	0.5027184739149375	0.4972815260850626	-114.13346816796907	0.20329134929140066	0.11242975085359122	0.6931471805599453	3.743247690261637	1.9478712709581796
50000	-101555.03781128109	-101427.11895373324	-127.91885754785261	-101427.11895373324	15.035154143435507	1.0	1.0	0.5042398683490501	0.4957601316509499	-120.70424944943043	0.22714326942172824	0.2806730284118272	0.6931471805599453	3.757872781822586	1.4210544342270033
60000	-101550.94670605981	-101414.43551920894	-136.51118685086865	-101414.43551920894	17.15285265890783	1.0	1.0	0.5003318264445437	0.49966817355545623	-129.29657875244646	0.13287377089734026	0.562409378699772	0.6931471805599453	3.5097133524842588	1.0898631335993927
70000	-101559.04934251598	-101411.49608511054	-147.55325740543904	-101411.49608511054	39.691141371989815	1.0	0.9759675462953448	0.5026017349773594	0.4973982650226405	-140.3626817607215	0.05832316616018336	0.8477815265285317	0.6931471805599453	3.5830513333405913	1.0224145013185777
80000	-101562.06583791072	-101410.75078039372	-151.31505751699999	-101410.75078039372	34.421137686049384	1.0	0.9759675462953448	0.5006023982603817	0.4993976017396182	-144.12448187228244	0.039000371607691355	0.8736799744516804	0.6931471805599453	3.622681380645101	1.0829532740809236
90000	-101562.62058796843	-101409.06349898955	-153.55708897887345	-101409.06349898955	25.725050541531036	1.0	0.9789000208354798	0.5006995719875638	0.499300428012436	-146.36358085961578	0.1125501919883123	0.5776190127756606	0.6931471805599453	3.900683279699617	0.8470171964354343
100000	-101591.94594553528	-101417.03800037522	-174.9079451600603	-101417.03800037522	76.57527691061985	1.0	1.0158691668953812	0.5023669086320275	0.4976330913679728	-167.67746789474273	0.0586047822620839	0.6687213685489609	0.6931471805599453	3.8916206974128746	0.7058429320073889
110000	-101568.24246155185	-101414.09801972595	-154.14444182590435	-101414.09801972595	24.003111838923054	1.0	1.0716111974304705	0.5015529698906941	0.49844703010930563	-146.8582225300517	0.09467901890613448	0.2540087517179508	0.6931471805599453	3.9272841901044933	0.7825292079978181
120000	-101584.40931525998	-101418.14596572833	-166.2633495316545	-101418.14596572833	50.90662182601502	1.0	0.9868778002023229	0.5001571468253637	0.49984285317463617	-159.06186363303	0.03259931604312678	0.782091238747204	0.6931471805599453	3.907641496210181	0.7547679187982868
130000	-101575.63595985786	-101412.30070452786	-163.33525532999772	-101412.30070452786	35.24915962216956	1.0	0.9597901380602457	0.5019068665913885	0.49809313340861133	-156.1608570935153	0.12440162198369525	0.023120044519611402	0.6931471805599453	3.8527439422818106	0.8762637100792174
140000	-101587.94890759699	-101426.79315704286	-161.15575055413083	-101426.79315704286	50.281079693086205	1.0	0.9597901380602457	0.5007340983638932	0.4992659016361067	-153.9813523176484	0.11333939249393528	0.25285927229853694	0.6931471805599453	3.5021735931046614	0.7727642179107165
150000	-101571.99525633956	-101407.12795813232	-164.8672982072395	-101407.12795813232	69.82183268539089	1.0	0.9955608356177436	0.5023075355174151	0.4976924644825848	-157.65712927319956	0.05008463427829041	0.731717502511705	0.6931471805599453	3.984172120873448	0.9398964612751235
160000	-101577.43277847159	-101413.90356370168	-163.52921476990505	-101413.90356370168	26.4028741990564	1.0	0.9574051970522157	0.5015942087651787	0.498405791234821	-156.35720147443064	0.07412778900656466	0.43990662006861997	0.6931471805599453	3.8540854363869834	0.7972182373708876
