#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="100.0">0.5</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t46" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t27" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.5" lower="0.8" name="distr" upper="1.3"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
0	-103897.03133341452	-103029.16314726442	-867.8681861500928	-103029.16314726442	61.19362434671206	1.0	1.0	0.5	0.5	-860.6535780516706	0.5	0.5	0.6931471805599453	0.9209596101527743	1.286115993769412
10000	-82148.6459073545	-82081.45915872157	-67.18674863292503	-82081.45915872157	3.363084272350087	1.0	1.0	0.4988660775314647	0.5011339224685353	-59.97214053450285	0.7410922858502716	0.07749292491934344	0.6931471805599453	0.8074365121016304	0.5792605701144629
20000	-82152.72523299824	-82082.82848875456	-69.89674424367949	-82082.82848875456	3.7074516808140694	1.0	1.0	0.5001151741151747	0.4998848258848252	-62.6821361452573	0.6562332098347428	0.4736633551506669	0.6931471805599453	0.8618701141691267	0.5669052082539092
30000	-82156.48956405337	-82083.28390876073	-73.20565529264302	-82083.28390876073	3.8487531325753874	1.0	0.9646803102492951	0.5031262772642071	0.4968737227357929	-66.02636688397153	0.5268994695200429	0.024492685892869084	0.6931471805599453	0.8431378326941934	0.5649343584030113
40000	-82167.11477086153	-82078.6781855712	-88.43658529032312	-82078.6781855712	5.650715272172398	1.0	0.9646803102492951	0.4997525004274909	0.5002474995725091	-81.25729688165164	0.4787481937990522	0.16274128889121395	0.6931471805599453	1.1689475554674156	0.3913691246862724
50000	-82161.71137484298	-82086.66241110675	-75.04896373623646	-82086.66241110675	4.200031149400368	1.0	0.9566519991853227	0.49980620775951556	0.5001937922404847	-67.87770363862894	0.372330521745487	0.5262319662262989	0.6931471805599453	0.8756138852683658	0.526504831659825
60000	-82175.73595053639	-82088.3237310074	-87.41221952898205	-82088.3237310074	5.153996854111628	1.0	1.014259672260594	0.5046610609555545	0.4953389390444456	-80.18335175829927	0.4736069833358835	0.06845702296247158	0.6931471805599453	1.1415463000008153	0.38635255308189653
70000	-82170.77677902216	-82088.52285778138	-82.25392124077032	-82088.52285778138	4.499992226790307	1.0	1.004780312177047	0.5001745753471586	0.49982542465284147	-75.03453283017109	0.5003165907621011	0.13582076099834275	0.6931471805599453	1.0117315425667548	0.44000623464136046
80000	-82147.49820475117	-82076.54255120845	-70.95565354272308	-82076.54255120845	3.5789796598156918	1.0	1.004780312177047	0.5007045693045338	0.4992954306954663	-63.73626513212385	0.565838435168794	0.5287254469002913	0.6931471805599453	0.8173742143710898	0.5649790801829909
90000	-82154.4885848631	-82075.68059485155	-78.80799001153777	-82075.68059485155	4.374764138874123	1.0	1.0457110146373223	0.5045671118597445	0.49543288814025566	-71.54767089847826	0.5196061585441725	0.40021364256545705	0.6931471805599453	1.024633125140623	0.45690119474097557
100000	-82164.80151641282	-82073.8971350862	-90.9043813266222	-82073.8971350862	5.518002389147054	1.0	1.0457110146373223	0.5002077532298244	0.4997922467701757	-83.64406221356269	0.45172923638827156	0.25357931939928985	0.6931471805599453	1.280829585844649	0.3422343025977933
110000	-82159.3036682853	-82079.77799016138	-79.52567812391803	-82079.77799016138	4.448586148571155	1.0	1.0457110146373223	0.5035985423149172	0.49640145768508287	-72.26535901085852	0.5899081737901002	0.12241127379746346	0.6931471805599453	1.0688440015584506	0.44934898180898697
120000	-82170.16706524468	-82082.85743611191	-87.30962913276599	-82082.85743611191	5.18822949476593	1.0	1.0135586524916576	0.5004867727507407	0.4995132272492586	-80.08146238185215	0.4108618116320219	0.17873287333097057	0.6931471805599453	1.2314281913531928	0.3844968164691344
130000	-82158.69141746982	-82083.56497852586	-75.12643894396223	-82083.56497852586	4.022563913318607	1.0	1.040064038801791	0.4973569203466867	0.5026430796533135	-67.87176680673825	0.6173106895850399	0.08993637414980452	0.6931471805599453	0.9837422924246023	0.46460535013155374
140000	-82167.28355030088	-82078.68457060643	-88.59897969444917	-82078.68457060643	5.195948030051311	1.0	1.040064038801791	0.4981176395867476	0.5018823604132527	-81.34430755722519	0.5005290861062962	0.005975430195488328	0.6931471805599453	1.1957177842915367	0.36993109678477415
150000	-82161.22377207802	-82070.71452241577	-90.50924966225331	-82070.71452241577	5.516219850842753	1.0	1.0135586524916576	0.49967693010813874	0.5003230698918605	-83.28108291133947	0.4431639170513884	0.39711390349877806	0.6931471805599453	1.2380277749913728	0.362733687428812
