#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:tree" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:tree" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:tree" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.SequenceSimulator" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:tree" name="distribution" x="@BDBirthRate.t:tree">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:tree" name="distribution" x="@BDDeathRate.t:tree">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:SequenceSimulator" name="distribution">
#            <parameter id="gammaShape.s:SequenceSimulator" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="a.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="a" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.6" lower="9.8" name="distr" upper="10.5"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution id="treeLikelihood.SequenceSimulator" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:tree">
#            <data ascertained="true" data="@SequenceSimulator" excludeto="1" filter="::" id="bin.SequenceSimulator" spec="beast.evolution.alignment.FilteredAlignment">
#                <userDataType id="Binary.0" spec="beast.evolution.datatype.Binary"/>
#            </data>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SequenceSimulator" shape="@gammaShape.s:SequenceSimulator" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:SequenceSimulator" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SequenceSimulator" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="CTMC.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.GeneralSubstitutionModel">
#                    <parameter dimension="2" estimate="false" id="rates.s:SequenceSimulator" lower="0.0" name="rates" spec="beast.core.parameter.RealParameter">1.0 1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:SequenceSimulator" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="2" id="freqParameter.s:SequenceSimulator" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#    <distribution id="fossilCalibrations" spec="beast.core.util.CompoundDistribution"/>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.SequenceSimulator	TreeHeight.t:tree	mutationRate.s:SequenceSimulator	gammaShape.s:SequenceSimulator	freqParameter.s:SequenceSimulator.1	freqParameter.s:SequenceSimulator.2	BirthDeath.t:tree	BDBirthRate.t:tree	BDDeathRate.t:tree	monophyletic(a)	logP(mrca(a))	mrca.age(a)	clockRate.c:clock
17000	-103845.39768631618	-103707.63467690485	-137.76300941132294	-103707.63467690485	21.66157630240192	1.0	0.9896620060811787	0.5006667786771413	0.4993332213228587	-130.22226707019837	0.1601836361594569	0.28584404848301737	0	0.35667494393873334	9.984600811912212	7.355549886504331
18000	-103847.31843879238	-103703.28643131656	-144.03200747581909	-103703.28643131656	24.233096552143525	1.0	0.9896620060811787	0.4990137368469824	0.5009862631530175	-136.49126513469452	0.17845770421060286	0.20944582335961207	0	0.35667494393873334	10.318120962308875	6.034512028005897
19000	-103844.13901465942	-103706.3593390542	-137.77967560523064	-103706.3593390542	15.7961938565269	1.0	0.9896620060811787	0.4990137368469824	0.5009862631530175	-130.23893326410607	0.14784324936594864	0.41666334354319473	0	0.35667494393873334	10.05805166320441	5.655155793776722
20000	-103812.49669767238	-103683.29938284232	-129.19731483005853	-103683.29938284232	11.589686856822249	1.0	0.9896620060811787	0.4990137368469824	0.5009862631530175	-121.65657248893397	0.18616068500625615	0.3304409871396123	0	0.35667494393873334	9.973416779383458	7.0284504380210935
21000	-103806.92769779879	-103686.55790582632	-120.36979197246959	-103686.55790582632	15.655907399340983	1.0	0.9896620060811787	0.5028676040464255	0.4971323959535745	-112.829049631345	0.24787576237705952	0.15179857775360556	0	0.35667494393873334	10.15171433806579	7.4172993215331395
22000	-103822.32023300859	-103685.44729428102	-136.87293872757107	-103685.44729428102	23.875530821323522	1.0	0.9896620060811787	0.5028676040464255	0.4971323959535745	-129.3321963864465	0.13783113333775904	0.5966055888850175	0	0.35667494393873334	10.253344091435588	6.627696138268813
23000	-103813.88152645652	-103680.40115879907	-133.48036765745354	-103680.40115879907	16.806887428582122	1.0	0.9896620060811787	0.5028676040464255	0.4971323959535745	-125.93962531632897	0.17009117817355626	0.3378729637743134	0	0.35667494393873334	10.460627686781352	6.789405924608515
24000	-103801.35773113524	-103675.12947922228	-126.22825191296936	-103675.12947922228	12.7863901260747	1.0	0.9896620060811787	0.5013679992715812	0.49863200072841884	-118.68750957184477	0.16739683252675613	0.32892693236936293	0	0.35667494393873334	10.185569329397334	6.662911485815541
25000	-103794.80436124088	-103671.28068566028	-123.52367558059977	-103671.28068566028	14.08879772605607	1.0	0.9896620060811787	0.5013679992715812	0.49863200072841884	-115.98293323947519	0.13201582521773553	0.5242342860464717	0	0.35667494393873334	10.247045154196044	6.322110169131779
26000	-103793.68971724495	-103663.18255224131	-130.50716500363563	-103663.18255224131	15.337347678491804	1.0	0.9896620060811787	0.5013679992715812	0.49863200072841884	-122.96642266251105	0.18789184183703256	0.2774548937397774	0	0.35667494393873334	10.28919231319096	6.39687428639681
27000	-103798.18767957912	-103666.21263713778	-131.97504244133393	-103666.21263713778	15.571874035577002	1.0	0.9896620060811787	0.5013679992715812	0.49863200072841884	-124.43430010020934	0.14217685193557414	0.24988913754685982	0	0.35667494393873334	9.99591206144959	6.2429923494396835
28000	-103797.58601604404	-103665.32716767915	-132.25884836488981	-103665.32716767915	18.660432658375402	1.0	0.9568000432486365	0.5013679992715812	0.49863200072841884	-124.75096798659777	0.18266932425659652	0.30177197923435484	0	0.35667494393873334	10.047076857652494	6.183370618236976
29000	-103798.1540163094	-103666.59349186029	-131.56052444911145	-103666.59349186029	14.753113734826323	1.0	0.9568000432486365	0.5013679992715812	0.49863200072841884	-124.0526440708194	0.30109021809894315	0.04925343735060133	0	0.35667494393873334	9.801495010743649	5.360180496332871
30000	-103782.45947479099	-103662.3150585491	-120.14441624189895	-103662.3150585491	15.066844937217375	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-112.63653586360691	0.2956741989550945	0.11030326888470218	0	0.35667494393873334	9.841671781395386	5.598299355938637
31000	-103787.45819201245	-103660.48271010745	-126.97548190499579	-103660.48271010745	13.227060948207628	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-119.46760152670375	0.13432879889247057	0.3485408509412344	0	0.35667494393873334	10.072641105344507	5.373725848398314
32000	-103554.32307404341	-103430.63278475062	-123.69028929278782	-103430.63278475062	18.919391717401457	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-116.18240891449578	0.16258399331318682	0.5173529137951636	0	0.35667494393873334	10.390522218111206	3.917446673674097
33000	-103303.33448495468	-103170.7798064876	-132.55467846709425	-103170.7798064876	20.94017569820207	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-125.0467980888022	0.19365264800467585	0.28156750144355114	0	0.35667494393873334	10.220127427875845	2.605664747622639
34000	-103176.2345990221	-103041.41702168444	-134.81757733765699	-103041.41702168444	20.841017829016227	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-127.30969695936494	0.18064703455958878	0.16361919856992846	0	0.35667494393873334	10.307955019209311	2.428054875537278
35000	-103130.89437172534	-102998.28244732888	-132.6119243964669	-102998.28244732888	15.775055758209803	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-125.10404401817486	0.12973660353647698	0.4112636249026416	0	0.35667494393873334	10.203906793075097	2.174407698863811
36000	-103141.30272136405	-102997.24873447792	-144.0539868861223	-102997.24873447792	23.7438377826294	1.0	0.9568000432486365	0.5011254848197652	0.49887451518023496	-136.54610650783025	0.1351218728292624	0.3167405649630865	0	0.35667494393873334	10.098733476917827	2.053824169796784
37000	-103136.7785343583	-102992.90107625569	-143.87745810261032	-102992.90107625569	26.565560800311165	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-136.35149134199386	0.1400747909141628	0.42007708967580015	0	0.35667494393873334	10.080498381308756	2.1950165168766427
38000	-103144.43373275813	-103003.18631742551	-141.24741533262377	-103003.18631742551	23.878772831838685	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-133.72144857200732	0.14324960583875834	0.19507257421474164	0	0.35667494393873334	10.159102465124585	2.5832456997834847
39000	-103140.4286031952	-102996.02697629294	-144.40162690227214	-102996.02697629294	21.08222815580634	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-136.8756601416557	0.17706584342157058	0.20191943555495448	0	0.35667494393873334	9.87869749097332	2.695047518328879
40000	-103118.47788353509	-102990.06604934346	-128.41183419163255	-102990.06604934346	10.484039452216027	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-120.8858674310161	0.221854086298088	0.23805768282834341	0	0.35667494393873334	10.484039452216027	2.737310369961157
41000	-103093.88374421254	-102973.77596591377	-120.10777829877112	-102973.77596591377	10.00241587188212	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-112.58181153815465	0.14796077855673587	0.4703581535262941	0	0.35667494393873334	10.00241587188212	3.00906784241268
42000	-103090.18850692014	-102973.26522225844	-116.92328466169052	-102973.26522225844	10.043028427624703	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-109.39731790107405	0.42216417105322135	0.09507301962317677	0	0.35667494393873334	10.043028427624703	3.098468515696278
43000	-103080.86170945808	-102971.34846343774	-109.51324602034286	-102971.34846343774	10.493924831227602	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-101.98727925972639	0.2985230616746398	0.3088721922971057	0	0.35667494393873334	10.493924831227602	3.4178689131824083
44000	-103083.66796718785	-102970.2537924407	-113.4141747471524	-102970.2537924407	10.121926487165908	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-105.88820798653593	0.20333021337589796	0.5528010891709354	0	0.35667494393873334	10.121926487165908	3.560137655766845
45000	-103080.3686614778	-102968.84687542362	-111.5217860541673	-102968.84687542362	10.354645445568085	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-103.99581929355082	0.30577954180630734	0.07660553024820484	0	0.35667494393873334	9.935842106676954	3.3204868321146304
46000	-103092.91191581143	-102975.52015073519	-117.39176507623999	-102975.52015073519	13.429864684471067	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-109.86579831562352	0.20906390893063426	0.4295738021674444	0	0.35667494393873334	10.408930228140317	3.005721011569018
47000	-103094.5656030811	-102977.24864527413	-117.31695780696298	-102977.24864527413	12.315461095555861	1.0	0.974886425573055	0.5022810823643631	0.49771891763563697	-109.7909910463465	0.27302867004492376	0.14051727854223622	0	0.35667494393873334	10.139334953348941	3.032447441261131
48000	-103090.50048632472	-102973.73459389224	-116.76589243247385	-102973.73459389224	13.091649490053703	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-109.23992567185738	0.24274190350841413	0.18924685498203078	0	0.35667494393873334	10.324259233291652	3.0351102118601134
49000	-103093.96735872093	-102974.1162751039	-119.85108361702618	-102974.1162751039	12.864225525728367	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-112.32511685640971	0.19445200746869432	0.3965179423852585	0	0.35667494393873334	9.86980310725292	2.9095025144539046
50000	-103115.53634895892	-102985.12754478959	-130.40880416933416	-102985.12754478959	21.12532982404424	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-122.8828374087177	0.19872749952015004	0.06038552183151699	0	0.35667494393873334	9.984269613284981	2.6765875045030207
51000	-103113.63955072411	-102980.71362511674	-132.92592560736483	-102980.71362511674	14.408926576780773	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-125.39995884674839	0.1029050635909454	0.46572015153222523	0	0.35667494393873334	9.858704820543894	2.603895604864686
52000	-103107.51303421867	-102971.09223572169	-136.42079849698897	-102971.09223572169	21.046795865406132	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-128.8948317363725	0.15052565667966056	0.19420275719502184	0	0.35667494393873334	10.241709426749825	2.5441973412044554
53000	-103107.16360789107	-102973.3926917848	-133.7709161062653	-102973.3926917848	18.57938728309858	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-126.24494934564886	0.1975801176035174	0.2075777346149612	0	0.35667494393873334	10.366204764837766	2.4640574840331926
54000	-103091.28786459696	-102970.76229731888	-120.52556727807657	-102970.76229731888	10.828414048574349	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-112.9996005174601	0.26707646640661314	0.08682946465833134	0	0.35667494393873334	10.25296643411302	2.614128953719722
55000	-103097.14320443488	-102978.03720868436	-119.10599575052542	-102978.03720868436	9.868779850852583	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-111.58002898990895	0.19922863650274641	0.3508940085996957	0	0.35667494393873334	9.868779850852583	3.021684999304903
56000	-103096.56618469198	-102977.31132802444	-119.2548566675401	-102977.31132802444	11.024568576446722	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-111.72888990692363	0.23898176934666596	0.158113586689357	0	0.35667494393873334	10.385829737299295	2.7823508090590696
57000	-103094.7278950209	-102980.11694607226	-114.61094894864483	-102980.11694607226	9.842294289342567	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-107.08498218802836	0.2592054901366725	0.1588711191704154	0	0.35667494393873334	9.842294289342567	3.0460694687338554
58000	-103085.97226688731	-102972.33652078577	-113.63574610154795	-102972.33652078577	10.161938327105597	1.0	0.974886425573055	0.5021779746672795	0.4978220253327206	-106.10977934093148	0.33651773638431215	0.20312123665148368	0	0.35667494393873334	10.161938327105597	2.77308411217156
59000	-103095.65480162042	-102979.6886796975	-115.96612192292085	-102979.6886796975	9.97768134019984	1.0	1.0487688520394405	0.5021779746672795	0.4978220253327206	-108.366272735838	0.27072140689565594	0.39869297914779317	0	0.35667494393873334	9.97768134019984	2.435700985303547
60000	-103098.90983055676	-102976.35806481454	-122.55176574221419	-102976.35806481454	10.947991749941561	1.0	1.0487688520394405	0.5021779746672795	0.4978220253327206	-114.95191655513133	0.154893878244723	0.3905786496188483	0	0.35667494393873334	9.837309456967006	2.5083672740869343
61000	-103098.33795614203	-102973.58641495074	-124.75154119128925	-102973.58641495074	13.899294797447004	1.0	1.0487688520394405	0.5021779746672795	0.4978220253327206	-117.1516920042064	0.16444403191847326	0.5897602287213388	0	0.35667494393873334	10.254617466249373	2.5517584758067344
62000	-103100.7611215232	-102978.4758124007	-122.28530912249222	-102978.4758124007	11.969458432554163	1.0	1.0487688520394405	0.5021779746672795	0.4978220253327206	-114.68545993540937	0.2865485850950318	0.3933599834127002	0	0.35667494393873334	10.406906040953093	2.561952146218625
63000	-103098.91338032193	-102979.62386143854	-119.28951888339577	-102979.62386143854	11.886935481857908	1.0	1.0487688520394405	0.5021779746672795	0.4978220253327206	-111.68966969631292	0.236733320749049	0.20760967350089488	0	0.35667494393873334	10.0531511751062	2.6951270796725066
64000	-103102.12963110728	-102977.67794423005	-124.45168687722895	-102977.67794423005	11.451627924101865	1.0	1.0487688520394405	0.5024658773684627	0.4975341226315374	-116.8518376901461	0.2742603173945123	0.21072762306215595	0	0.35667494393873334	9.942763302784185	2.3892554569585833
65000	-103100.10884713526	-102972.2350563724	-127.8737907628579	-102972.2350563724	14.220687834577351	1.0	1.0487688520394405	0.5024658773684627	0.4975341226315374	-120.27394157577505	0.18482956471121856	0.14452657785184295	0	0.35667494393873334	9.822620597528111	2.5401529983116737
66000	-103107.80493926583	-102980.28058373532	-127.52435553051255	-102980.28058373532	12.60862764488187	1.0	1.0487688520394405	0.5020941635496071	0.49790583645039305	-119.9245063434297	0.22970752304274022	0.1861621458239925	0	0.35667494393873334	10.247321532164033	2.252336317577153
67000	-103118.50427751831	-102982.55536723793	-135.9489102803717	-102982.55536723793	19.42946744604371	1.0	1.0487688520394405	0.5003367074020236	0.4996632925979765	-128.34906109328887	0.1466968594298241	0.31298565095850706	0	0.35667494393873334	10.123977413954186	2.2848269271750516
68000	-103108.48249953415	-102977.90270072246	-130.5797988116846	-102977.90270072246	18.944468848361915	1.0	1.0487688520394405	0.5003367074020236	0.4996632925979765	-122.97994962460177	0.22806471683384655	0.34887835108462484	0	0.35667494393873334	10.003581183677442	2.242825827136482
69000	-103112.17789023877	-102976.45489977543	-135.72299046334666	-102976.45489977543	13.110021241785631	1.0	1.0487688520394405	0.5003367074020236	0.4996632925979765	-128.12314127626382	0.15995194888244313	0.4296203817135709	0	0.35667494393873334	10.296280748268092	2.311338686087528
70000	-103107.1617315399	-102975.99668128727	-131.16505025263598	-102975.99668128727	14.880906118500189	1.0	1.0487688520394405	0.5003367074020236	0.4996632925979765	-123.56520106555314	0.1992983967655134	0.20169695327503168	0	0.35667494393873334	10.322119128293675	2.6047532939972204
71000	-103108.6029753674	-102978.19189696872	-130.411078398674	-102978.19189696872	15.353153394397607	1.0	1.037547287525438	0.49901868631199237	0.5009813136880077	-122.82245077610519	0.19450871978682008	0.19692847881252318	0	0.35667494393873334	9.887396341308515	2.415232153144686
72000	-103126.82293724734	-102991.15844259343	-135.6644946539127	-102991.15844259343	18.66673381230198	1.0	1.037547287525438	0.5015333803771824	0.49846661962281763	-128.07586703134388	0.1599237091269116	0.06236382091888296	0	0.35667494393873334	9.988365108998359	2.6931616797253026
73000	-103115.75931780708	-102983.82152007075	-131.93779773633867	-102983.82152007075	15.041309817600444	1.0	1.037547287525438	0.5015333803771824	0.49846661962281763	-124.34917011376984	0.2359869192255512	0.0299404736267971	0	0.35667494393873334	10.215088200894213	2.880799926100862
